# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:44:27
# device_model=iPhone14,2
# os_name=iOS
# os_version=26.6.0
# engine_version=4.6-stable (official)
# screen_refresh_hz=120.00
# engine_max_fps=0
# delta_smoothing=false
# sample_count=1331
# duration_s=11.082
# achieved_rate_hz=120.10
# longest_frame_ms=11.7
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
18,147.251,8.333,-0.39085,-5.78499,-7.33838,1.50204,-7.01466,-6.68647,1.16318,1.31169,0.62020
19,155.522,8.333,0.63162,-5.85397,-7.39000,1.52421,-7.05666,-6.63707,1.07022,1.32881,0.62540
20,163.958,8.333,2.05991,-6.16312,-8.04781,1.57683,-7.13212,-6.54346,0.94689,1.55809,0.57568
21,172.106,8.333,2.80975,-6.53333,-8.27032,1.64006,-7.20316,-6.44943,0.95779,1.67128,0.62632
22,180.634,8.333,2.80975,-6.53333,-8.27032,1.67022,-7.24027,-6.39994,1.01002,1.67034,0.68073
23,189.176,8.333,2.96881,-6.67982,-7.55236,1.72039,-7.32083,-6.29413,1.12351,1.61027,0.81523
24,197.290,8.333,2.65098,-7.13801,-6.99556,1.75317,-7.40933,-6.18050,1.20307,1.55423,0.97393
25,205.647,8.333,2.20985,-7.83921,-6.73250,1.76368,-7.45566,-6.12152,1.22352,1.57209,1.05159
26,213.881,8.333,1.45777,-8.21091,-6.72621,1.77882,-7.55050,-5.99967,1.24049,1.72076,1.18504
27,222.150,8.333,0.70045,-7.83039,-6.59453,1.79221,-7.64609,-5.87330,1.22010,1.89069,1.28453
28,230.794,8.333,0.70045,-7.83039,-6.59453,1.79882,-7.69302,-5.80966,1.18570,1.97093,1.31264
29,238.789,8.333,0.64958,-7.38177,-6.11449,1.81411,-7.78271,-5.68408,1.08892,2.10445,1.31675
30,247.112,8.333,1.00123,-7.31324,-5.93253,1.83434,-7.86376,-5.56479,0.95234,2.19101,1.25043
31,255.618,8.333,1.62746,-7.32192,-5.49769,1.84742,-7.90060,-5.50799,0.88867,2.23641,1.19944
32,263.948,8.333,2.18456,-7.48203,-5.38905,1.88101,-7.96896,-5.39703,0.83458,2.31438,1.08594
33,272.182,8.333,2.45675,-7.68299,-5.38651,1.92340,-8.03288,-5.28619,0.83428,2.30283,0.95332
34,280.121,8.333,2.45675,-7.68299,-5.38651,1.94666,-8.06407,-5.22989,0.85744,2.26889,0.88052
35,288.767,8.333,2.62928,-7.84730,-5.16055,1.99570,-8.12704,-5.11262,0.95436,2.18841,0.76160
36,297.289,8.333,2.64200,-7.80689,-5.09845,2.04697,-8.19246,-4.98636,1.05772,2.14176,0.66246
37,305.678,8.333,2.42712,-7.66234,-5.17716,2.07415,-8.22584,-4.91974,1.10011,2.16175,0.61558
38,314.226,8.333,2.11887,-7.63705,-5.35852,2.13334,-8.29266,-4.78027,1.14371,2.21550,0.53346
39,322.524,8.333,1.98225,-7.73671,-4.85619,2.19704,-8.35720,-4.63687,1.13122,2.23451,0.45918
40,330.603,8.333,1.98225,-7.73671,-4.85619,2.22989,-8.38807,-4.56489,1.11139,2.25430,0.44267
41,338.839,8.333,2.12411,-7.88785,-4.34742,2.29376,-8.44697,-4.42241,1.04796,2.24972,0.46276
42,347.223,8.333,2.48967,-8.09809,-3.79825,2.34748,-8.50231,-4.28608,0.98189,2.02592,0.52700
43,355.588,8.333,2.40378,-8.49178,-2.65876,2.36230,-8.53058,-4.22127,1.05969,1.56948,0.57719
44,363.912,8.333,0.70913,-9.66180,-1.02861,2.38573,-8.58609,-4.09361,1.02670,1.53528,0.33189
45,372.186,8.333,1.61414,-10.18658,-3.54327,2.43248,-8.62866,-3.97488,0.90854,1.37361,-0.07567
46,380.700,8.333,1.61414,-10.18658,-3.54327,2.46760,-8.64350,-3.92061,0.84013,1.29742,-0.32583
47,388.872,8.333,1.57703,-10.74772,-1.93721,2.56400,-8.65865,-3.82415,0.65859,1.17966,-0.77700
48,397.226,8.333,1.83605,-11.15114,-2.15822,2.69062,-8.65474,-3.74518,0.49106,1.05167,-1.14998
49,405.467,8.333,1.92419,-10.73859,-2.68884,2.76326,-8.64652,-3.71114,0.42867,1.01043,-1.30896
50,414.332,8.333,2.19668,-9.86067,-2.98796,2.92393,-8.61950,-3.65037,0.27607,1.10924,-1.46896
51,422.816,8.333,4.08885,-9.70684,-2.67941,3.08947,-8.58306,-3.59954,0.11022,1.14525,-1.38488
52,430.844,8.333,4.08885,-9.70684,-2.67941,3.16749,-8.56345,-3.57837,0.04648,1.12357,-1.29547
53,438.701,8.333,5.61620,-9.28052,-2.58394,3.31070,-8.52451,-3.54152,-0.06051,1.19294,-1.08617
54,447.118,8.333,5.35598,-8.11874,-3.41862,3.44033,-8.48704,-3.50781,-0.16283,1.37922,-0.89430
55,455.033,8.333,4.94073,-7.27733,-3.89611,3.50258,-8.46922,-3.48923,-0.18136,1.59489,-0.80552
56,463.877,8.333,4.76461,-6.67204,-6.60426,3.63080,-8.43931,-3.43013,-0.07664,2.20464,-0.60856
57,471.924,8.333,4.76461,-6.67204,-6.60426,3.69227,-8.42809,-3.39188,-0.03964,2.23013,-0.50506
58,480.131,8.333,4.97246,-6.79504,-6.10716,3.80015,-8.41189,-3.31200,0.09603,1.89169,-0.41136
59,488.276,8.333,4.67079,-7.41724,-2.63721,3.88812,-8.40267,-3.23234,0.26761,1.44146,-0.37228
60,497.080,8.333,3.99416,-7.49556,-2.50187,3.92463,-8.40064,-3.19325,0.42372,1.01623,-0.30406
61,505.062,8.333,3.93547,-7.27852,-2.22347,3.98250,-8.40193,-3.11731,0.47295,0.85911,-0.25137
62,513.782,8.333,4.26826,-7.34032,-2.32312,4.02204,-8.40924,-3.04604,0.48498,0.68153,-0.13258
63,522.056,8.333,4.26826,-7.34032,-2.32312,4.03672,-8.41419,-3.01276,0.45585,0.64879,-0.08468
64,530.112,8.333,4.35027,-7.79073,-2.42428,4.05987,-8.42444,-2.95240,0.36301,0.61181,-0.02011
65,538.475,8.333,4.00789,-8.12023,-1.99392,4.07829,-8.43304,-2.90204,0.25040,0.59069,-0.00953
66,546.925,8.333,3.62138,-8.21076,-1.54905,4.08776,-8.43580,-2.88061,0.17839,0.61528,-0.02231
67,555.553,8.333,3.24280,-8.11230,-1.68597,4.11157,-8.43664,-2.84403,0.02296,0.76587,-0.07770
68,563.766,8.333,3.08089,-8.07639,-2.07577,4.14532,-8.43078,-2.81225,-0.10977,0.96126,-0.14099
69,572.034,8.333,3.08089,-8.07639,-2.07577,4.16628,-8.42550,-2.79704,-0.15706,1.03987,-0.18540
70,580.363,8.333,3.16364,-8.34798,-2.46917,4.21646,-8.41106,-2.76512,-0.19746,1.21944,-0.25538
71,588.635,8.333,3.21377,-8.30399,-3.11082,4.27602,-8.39510,-2.72182,-0.10890,1.44442,-0.28591
72,597.028,8.333,3.29113,-7.93588,-3.99592,4.30878,-8.38782,-2.69244,-0.02266,1.54042,-0.30554
73,605.339,8.333,3.20015,-7.69541,-4.01538,4.37919,-8.37543,-2.61636,0.18163,1.61660,-0.36604
74,613.754,8.333,2.78865,-7.43205,-3.20733,4.45443,-8.36411,-2.52391,0.34877,1.51894,-0.46298
75,622.053,8.333,2.78865,-7.43205,-3.20733,4.49383,-8.35760,-2.47516,0.39207,1.44310,-0.53136
76,630.408,8.333,2.42578,-7.60922,-2.25160,4.57754,-8.34013,-2.37881,0.41769,1.29223,-0.67665
77,638.375,8.333,2.26102,-8.11964,-1.86733,4.67056,-8.31461,-2.28550,0.40000,1.27519,-0.84095
78,646.686,8.333,1.98240,-8.58456,-2.00574,4.72242,-8.29802,-2.23875,0.38935,1.29316,-0.94423
79,654.973,8.333,1.44011,-9.02883,-2.08490,4.84104,-8.25457,-2.14403,0.38124,1.31396,-1.23339
80,663.395,8.333,0.94302,-9.54553,-1.76767,4.98495,-8.19272,-2.04942,0.38102,1.24606,-1.60281
81,671.639,8.333,0.94302,-9.54553,-1.76767,5.06713,-8.15378,-2.00260,0.39534,1.20778,-1.80058
82,680.048,8.333,0.90845,-10.15067,-1.50655,5.25257,-8.05854,-1.90810,0.46418,1.08645,-2.20571
83,688.292,8.333,1.51493,-11.02575,-1.42650,5.46707,-7.93712,-1.81208,0.51241,1.02938,-2.65519
84,697.364,8.333,2.76695,-12.50911,-1.47498,5.58609,-7.86494,-1.76313,0.50277,1.03687,-2.87818
85,705.609,8.333,5.56308,-14.19552,-2.00769,5.84412,-7.69679,-1.66618,0.39427,1.10988,-3.23690
86,713.846,8.333,10.84364,-16.07033,-3.16050,6.11386,-7.50514,-1.56969,0.28328,1.27967,-3.27932
87,722.349,8.333,10.84364,-16.07033,-3.16050,6.24384,-7.40832,-1.51711,0.29680,1.41484,-3.11595
88,730.670,8.333,16.61202,-17.44550,-5.19781,6.47275,-7.23521,-1.38768,0.52429,1.73436,-2.44521
89,739.434,8.333,21.50876,-17.33836,-7.06095,6.63867,-7.11537,-1.21238,0.98521,1.95743,-1.47036
90,747.612,8.333,25.45081,-16.66274,-7.88949,6.69274,-7.08212,-1.10509,1.27824,2.05239,-0.91307
91,755.670,8.333,27.40418,-15.80383,-7.85612,6.73774,-7.07501,-0.84700,1.88516,2.27830,0.23983
92,764.084,8.333,27.52254,-14.50527,-6.59722,6.69701,-7.14382,-0.53505,2.30376,2.49712,1.36309
93,772.293,8.333,27.52254,-14.50527,-6.59722,6.64367,-7.20404,-0.36598,2.39895,2.55774,1.92111
94,780.875,8.333,26.76927,-12.72383,-3.65325,6.46897,-7.37036,-0.02284,2.35191,2.52839,2.98574
95,789.002,8.333,24.97003,-10.88928,0.09861,6.20602,-7.58736,0.29610,1.99914,2.32011,3.91803
96,797.397,8.333,22.06721,-9.23818,3.33333,6.04362,-7.71066,0.43685,1.74468,2.17046,4.33559
97,805.487,8.333,19.13281,-7.33494,5.20470,5.66123,-7.97954,0.66912,1.19129,1.79151,5.08884
98,813.943,8.333,16.25528,-5.29074,5.76703,5.20775,-8.26790,0.83158,0.67064,1.40817,5.73392
99,822.256,8.333,16.25528,-5.29074,5.76703,4.95646,-8.41512,0.88864,0.43974,1.24732,6.00789
100,830.718,8.333,13.16871,-3.24669,4.98667,4.41179,-8.70551,0.95945,0.03599,0.89963,6.42442
101,839.092,8.333,10.10189,-1.17840,4.02181,3.82197,-8.97825,0.97667,-0.29947,0.52322,6.70695
102,847.293,8.333,7.24830,0.80879,3.51035,3.51308,-9.10444,0.96842,-0.42230,0.35889,6.82478
103,855.528,8.333,4.93640,2.38852,2.36951,2.87164,-9.33070,0.92845,-0.56483,0.04332,6.99461
104,863.837,8.333,2.94262,3.82264,1.13321,2.20809,-9.51490,0.87256,-0.54468,-0.26153,7.04683
105,872.140,8.333,2.94262,3.82264,1.13321,1.87254,-9.58907,0.84482,-0.47784,-0.37519,7.02382
106,880.633,8.333,0.71272,5.05940,-0.05267,1.20337,-9.69936,0.80302,-0.22934,-0.51848,6.86981
107,888.999,8.333,-1.29811,6.14951,-1.40540,0.54841,-9.75910,0.79348,0.15343,-0.62839,6.64195
108,897.214,8.333,-2.89564,7.44986,-2.17259,0.22875,-9.77086,0.80520,0.37559,-0.63873,6.51886
109,905.594,8.333,-4.87699,8.75290,-2.93454,-0.39035,-9.76055,0.86579,0.85989,-0.45688,6.19565
110,914.248,8.333,-6.99586,9.92157,-3.03106,-0.96797,-9.70992,0.97514,1.30274,-0.44994,5.69082
111,922.341,8.333,-6.99586,9.92157,-3.03106,-1.23334,-9.67259,1.04412,1.42862,-0.49943,5.33008
112,930.684,8.333,-9.41610,11.34852,-0.53780,-1.69501,-9.58505,1.19343,1.49299,-0.47886,4.30100
113,938.786,8.333,-13.10332,12.13636,1.19366,-2.03953,-9.49793,1.34166,1.45039,-0.27072,2.98476
114,947.275,8.333,-16.07198,13.75798,2.06650,-2.16329,-9.46027,1.41202,1.42799,-0.08709,2.28496
115,955.742,8.333,-18.74735,16.98103,2.70290,-2.30861,-9.40578,1.54015,1.40830,0.65175,0.63771
116,964.038,8.333,-24.55957,19.70248,4.48314,-2.28091,-9.39539,1.64148,1.11882,1.10174,-1.60544
117,972.308,8.333,-24.55957,19.70248,4.48314,-2.18393,-9.41312,1.67152,0.67333,1.08007,-2.89240
118,980.718,8.333,-31.22683,21.89767,11.65183,-1.79305,-9.49961,1.64706,-0.86529,0.89147,-5.74584
119,988.691,8.333,-36.43346,22.68581,18.72505,-1.10898,-9.63464,1.45403,-2.91758,0.82513,-8.77807
120,997.013,8.333,-38.38594,24.93157,20.78257,-0.65459,-9.70012,1.28435,-3.92797,0.88371,-10.21247
121,1005.380,8.333,-36.59777,29.66131,18.20476,0.46027,-9.76191,0.81464,-5.60099,0.89959,-12.76584
122,1013.698,8.333,-36.59777,29.66131,18.20476,1.11143,-9.72915,0.52807,-6.25715,0.76612,-13.98860
123,1021.949,8.333,-34.12096,34.14072,13.85644,2.57632,-9.46140,-0.12210,-7.40800,0.32476,-16.40159
124,1030.173,8.333,-31.11969,36.99057,9.42971,4.18626,-8.82897,-0.83358,-8.32461,0.68950,-18.48199
125,1038.519,8.333,-19.95208,38.66516,-1.03684,5.00300,-8.35258,-1.17249,-8.47364,1.31613,-19.18037
126,1046.852,8.333,4.89584,37.27682,-19.24370,6.53155,-7.12008,-1.67742,-7.19020,2.56600,-19.01951
127,1055.256,8.333,42.62936,32.11133,-35.52995,7.70962,-5.76834,-1.85969,-3.59365,2.07361,-15.52045
128,1063.486,8.333,42.62936,32.11133,-35.52995,8.11130,-5.18690,-1.86365,-1.46623,1.23017,-12.59493
129,1071.802,8.333,84.65942,24.75590,-39.84894,8.57164,-4.39308,-1.84342,1.48269,-0.94832,-6.57888
130,1080.249,8.333,107.09818,12.29886,-28.59635,8.72340,-4.05755,-1.89973,1.60212,-1.61768,-2.08614
131,1088.536,8.333,103.97494,-6.99092,-8.79690,8.73729,-4.01176,-1.93285,1.02715,-1.11032,-0.58297
132,1096.958,8.333,85.00568,-22.67294,1.10103,8.71667,-4.04007,-1.96672,-0.14466,-0.08184,0.83253
133,1105.239,8.333,59.98553,-27.09623,2.78925,8.67471,-4.13174,-1.96176,-0.52943,0.49429,1.45473
134,1113.666,8.333,59.98553,-27.09623,2.78925,8.64588,-4.19835,-1.94757,-0.42677,0.61916,1.82922
135,1122.487,8.333,44.79147,-23.34676,-1.85745,8.56206,-4.38780,-1.89968,0.07973,0.65426,2.63992
136,1130.656,8.333,33.58272,-18.26372,-5.95588,8.44272,-4.64128,-1.83014,0.59579,0.59140,3.07921
137,1138.797,8.333,19.87028,-13.51751,-6.73325,8.37530,-4.77702,-1.79024,0.82758,0.50450,2.94875
138,1147.479,8.333,6.80986,-9.95689,-4.95929,8.24003,-5.03571,-1.70702,0.88057,0.49601,2.76033
139,1155.564,8.333,-1.58317,-6.70092,-4.21035,8.11839,-5.25793,-1.61754,0.93466,0.53692,2.27172
140,1163.859,8.333,-1.58317,-6.70092,-4.21035,8.06596,-5.35167,-1.57171,0.96571,0.47605,1.97435
141,1172.263,8.333,-6.38459,-3.49538,-3.86813,7.98065,-5.50041,-1.49167,0.95795,0.18255,1.35248
142,1180.557,8.333,-9.03946,-0.80161,-1.99781,7.92183,-5.59748,-1.44335,0.74553,-0.17391,0.77839
143,1188.974,8.333,-9.74448,0.95737,0.34420,7.90176,-5.62806,-1.43439,0.38086,-0.42520,0.24690
144,1197.196,8.333,-9.86411,1.80014,1.84024,7.88233,-5.65204,-1.44698,0.16528,-0.54924,-0.07907
145,1205.517,8.333,-10.46984,1.85102,2.34318,7.89683,-5.61647,-1.50521,-0.34321,-0.79316,-0.79137
146,1214.064,8.333,-10.46985,1.85102,2.34318,7.91746,-5.57456,-1.55190,-0.59434,-0.89846,-1.14140
147,1222.239,8.333,-9.99519,1.33971,2.62943,7.98345,-5.44182,-1.67974,-1.05528,-1.19029,-1.86351
148,1230.611,8.333,-8.43462,1.27297,2.41560,8.07633,-5.24434,-1.85476,-1.48850,-1.39714,-2.42415
149,1238.791,8.333,-3.38091,0.56473,0.66723,8.12768,-5.12904,-1.95043,-1.60205,-1.33657,-2.52773
150,1247.526,8.333,4.72316,-0.23463,-3.66852,8.22942,-4.88974,-2.13011,-1.51071,-1.12420,-2.50497
151,1255.649,8.333,9.15737,-1.67280,-5.78185,8.32742,-4.64644,-2.28800,-1.17796,-1.14705,-2.68094
152,1263.845,8.333,9.15737,-1.67280,-5.78185,8.37762,-4.51831,-2.36026,-1.01161,-1.10231,-2.82892
153,1272.265,8.333,11.57492,-3.96989,-6.06825,8.48346,-4.25248,-2.47338,-0.69996,-0.63018,-2.92893
154,1280.518,8.333,16.46073,-5.82180,-7.51211,8.59353,-3.99266,-2.52592,-0.37322,-0.11966,-2.82896
155,1288.964,8.333,20.31839,-7.36696,-7.32192,8.64814,-3.86693,-2.53514,-0.24233,-0.02694,-2.80732
156,1297.588,8.333,23.13592,-8.38435,-5.79187,8.75107,-3.62496,-2.53944,-0.03290,0.05056,-2.61636
157,1305.195,8.333,28.34076,-8.46231,-5.57984,8.83670,-3.42144,-2.52524,0.15110,0.21589,-1.97369
158,1313.540,8.333,28.34076,-8.46231,-5.57984,8.86936,-3.34658,-2.51103,0.23088,0.27832,-1.50765
159,1322.146,8.333,34.14206,-8.23112,-5.48063,8.91136,-3.26616,-2.46782,0.41672,0.47194,-0.46691
160,1330.522,8.333,38.38668,-8.58112,-5.79726,8.92451,-3.28697,-2.39152,0.67653,0.85065,0.64813
161,1338.732,8.333,41.12835,-9.18775,-7.25264,8.92002,-3.33803,-2.33692,0.83250,1.03040,1.23540
162,1346.910,8.333,42.57818,-9.11218,-8.01324,8.88286,-3.52404,-2.20143,1.13724,1.21111,2.42691
163,1355.217,8.333,43.15653,-8.49403,-8.21241,8.79583,-3.82306,-2.04643,1.45494,1.21079,3.73316
164,1363.563,8.333,43.15653,-8.49403,-8.21241,8.72719,-4.01947,-1.96223,1.67066,1.22361,4.49322
165,1371.789,8.333,43.59662,-6.24423,-9.25164,8.52362,-4.51361,-1.77360,2.15921,1.23040,6.09871
166,1380.168,8.333,41.01642,-1.46106,-9.15722,8.21334,-5.12494,-1.56412,2.41388,1.09097,7.50585
167,1388.437,8.333,34.64529,2.37879,-6.55458,8.01470,-5.46016,-1.45658,2.40866,1.04924,8.07374
168,1396.965,8.333,26.75730,4.38678,-4.10306,7.53132,-6.15629,-1.24484,2.18298,0.90344,8.93131
169,1405.386,8.333,19.84793,6.40509,-2.10615,6.93467,-6.85212,-1.06261,1.79770,0.51749,9.60380
170,1413.763,8.333,19.84793,6.40509,-2.10615,6.59238,-7.19280,-0.98718,1.68548,0.31405,9.95587
171,1422.420,8.333,15.12582,9.33020,-2.13638,5.81597,-7.84985,-0.85137,1.69981,0.00896,10.63537
172,1430.727,8.333,11.00779,13.61164,-3.90883,4.92683,-8.44965,-0.70723,1.90406,-0.11936,11.05196
173,1438.704,8.333,5.92969,17.09146,-4.86292,4.44859,-8.71710,-0.62656,2.00595,-0.17697,11.14856
174,1446.737,8.333,1.39507,19.46052,-4.69862,3.44334,-9.17156,-0.44301,2.24231,-0.13414,11.19493
175,1455.456,8.333,-2.11004,22.77589,-4.84946,2.40290,-9.50514,-0.22082,2.48777,0.17406,10.95699
176,1463.409,8.333,-2.11004,22.77589,-4.84946,1.88345,-9.62360,-0.09655,2.57352,0.36297,10.70997
177,1471.962,8.333,-6.11374,25.13179,-4.44768,0.86788,-9.76673,0.16771,2.69508,0.87356,10.16345
178,1480.066,8.333,-8.96823,26.03111,-4.27799,-0.10444,-9.79593,0.44650,2.93385,1.32032,9.52837
179,1488.038,8.333,-11.84232,27.73219,-3.81097,-0.56299,-9.77250,0.59294,3.12969,1.45229,9.01663
180,1496.489,8.333,-17.75016,27.45311,-1.84294,-1.38703,-9.66626,0.90000,3.44793,1.53211,7.59767
181,1504.837,8.333,-17.75016,27.45311,-1.84294,-1.74068,-9.59288,1.05689,3.52050,1.36444,6.75499
182,1513.271,8.333,-24.58830,26.16473,2.10735,-2.29901,-9.43358,1.37568,3.48950,0.23505,4.63709
183,1521.788,8.333,-35.40979,23.57391,10.08692,-2.58782,-9.30773,1.68516,2.58289,-1.44241,1.60846
184,1530.323,8.333,-47.02257,19.98605,20.27305,-2.54116,-9.28533,1.86961,0.43872,-1.20926,-2.08433
185,1538.329,8.333,-49.84055,18.58739,22.27176,-2.39226,-9.32473,1.86999,-0.84161,-0.36992,-3.98213
186,1546.655,8.333,-47.41148,18.50149,18.66490,-1.85388,-9.48479,1.66501,-3.25033,1.08352,-7.51721
187,1555.427,8.333,-44.70549,23.08267,16.94459,-1.46843,-9.58280,1.47784,-4.87160,1.31893,-10.28003
188,1563.541,8.333,-44.24904,22.99182,16.71841,-0.49207,-9.74361,0.99516,-5.47472,1.12014,-11.35616
189,1571.968,8.333,-39.41365,27.66874,13.80721,0.71149,-9.77227,0.40852,-6.49037,0.59147,-13.33449
190,1580.542,8.333,-34.02610,28.84579,9.25943,2.10187,-9.57498,-0.26864,-7.52228,0.05308,-15.24765
191,1588.558,8.333,-26.73695,27.20352,3.68034,2.84389,-9.36354,-0.63777,-8.01931,-0.04626,-15.98931
192,1596.917,8.333,-8.85585,26.64357,-6.84323,4.32741,-8.68991,-1.38904,-8.31721,-0.02866,-16.51712
193,1605.186,8.333,-8.85585,26.64358,-6.84323,5.01744,-8.24604,-1.73161,-7.76624,-0.04720,-15.97805
194,1613.583,8.333,20.97321,25.17279,-21.71571,6.15036,-7.30106,-2.24453,-4.76776,-0.42324,-12.81408
195,1621.906,8.333,56.90524,18.56225,-37.42152,6.86170,-6.55568,-2.47194,-0.52474,-0.81748,-8.09509
196,1630.433,8.333,83.29353,7.00543,-42.70792,7.22181,-6.15869,-2.46707,1.92932,-0.47520,-3.84687
197,1638.947,8.333,90.93941,-6.78053,-31.44021,7.31026,-6.07653,-2.40960,2.34629,0.03070,-2.09922
198,1647.085,8.333,79.13584,-18.31130,-13.89221,7.37658,-6.06451,-2.23117,2.34644,0.71605,0.00115
199,1655.311,8.333,79.13585,-18.31130,-13.89221,7.37630,-6.09803,-2.13882,2.03325,0.66673,0.51403
200,1663.589,8.333,54.92643,-25.53356,0.63342,7.33197,-6.19614,-2.00511,1.03181,0.36180,1.23691
201,1672.078,8.333,38.18662,-25.24985,7.70993,7.24511,-6.31514,-1.94879,0.27852,0.15008,1.65986
202,1680.189,8.333,27.71633,-21.82509,5.84918,7.19089,-6.38025,-1.93749,0.11591,0.11091,2.00564
203,1688.562,8.333,19.65011,-17.07215,0.70988,7.06384,-6.52572,-1.92030,0.19345,0.12270,2.14877
204,1696.773,8.333,12.42920,-12.55849,-2.86481,6.91929,-6.68682,-1.89215,0.45697,0.06456,2.23724
205,1705.124,8.333,12.42920,-12.55849,-2.86481,6.84534,-6.76790,-1.87276,0.60009,0.02608,2.17292
206,1713.465,8.333,5.22490,-9.78450,-3.71535,6.70882,-6.91656,-1.82301,0.81213,-0.01289,1.76214
207,1722.086,8.333,-0.48557,-7.76859,-3.54656,6.60976,-7.02563,-1.76690,0.78827,-0.00084,1.04926
208,1730.263,8.333,-4.29550,-6.65094,-2.56120,6.57933,-7.06086,-1.73985,0.64026,0.03850,0.33928
209,1738.300,8.333,-5.45130,-5.67097,-1.58571,6.55532,-7.09461,-1.69257,0.55368,0.01505,0.02296
210,1746.684,8.333,-4.96183,-4.84541,-0.57865,6.57369,-7.08428,-1.66435,0.33243,-0.13856,-0.55881
211,1755.069,8.333,-4.96183,-4.84542,-0.57865,6.59702,-7.06328,-1.66127,0.18448,-0.23041,-0.84339
212,1763.473,8.333,-3.77281,-5.04698,0.19348,6.66918,-6.99023,-1.68199,-0.16975,-0.41044,-1.33363
213,1771.841,8.333,-0.96456,-6.44100,0.19782,6.76495,-6.88352,-1.73866,-0.45844,-0.62561,-1.66521
214,1780.188,8.333,3.25073,-8.36220,-0.43470,6.81892,-6.81949,-1.77965,-0.56504,-0.75181,-1.83046
215,1788.355,8.333,7.84415,-11.31500,-1.73400,6.94041,-6.66857,-1.87917,-0.71198,-0.86829,-2.21235
216,1796.790,8.333,15.38933,-15.06925,-4.19524,7.07600,-6.49169,-1.98962,-0.83406,-0.72264,-2.28946
217,1805.453,8.333,15.38933,-15.06925,-4.19524,7.13790,-6.40942,-2.03475,-0.74228,-0.37956,-1.88203
218,1814.028,8.333,30.03122,-17.20204,-9.22231,7.20288,-6.32788,-2.06080,-0.03578,0.37301,-0.00207
219,1822.503,8.333,45.54385,-15.66975,-13.61672,7.13905,-6.42260,-1.98858,1.06670,0.68737,2.34902
220,1830.215,8.333,50.27703,-11.62505,-13.45227,7.05147,-6.53939,-1.91924,1.63074,0.74623,3.47387
221,1839.313,8.333,45.58111,-7.87019,-10.96305,6.76323,-6.88822,-1.72673,2.43129,0.75315,5.44633
222,1847.687,8.333,36.58281,-6.09489,-5.82898,6.32881,-7.33887,-1.50250,2.62760,0.48949,6.95009
223,1855.608,8.333,36.58281,-6.09489,-5.82898,6.06216,-7.58176,-1.39198,2.54172,0.40091,7.47813
