# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:29:19
# device_model=iPhone14,2
# os_name=iOS
# os_version=26.6.0
# engine_version=4.6-stable (official)
# target_frame_rate=60
# sample_count=1365
# duration_s=11.367
# achieved_rate_hz=120.09
# longest_frame_ms=12.2
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
56,465.076,8.333,-0.83662,-8.41741,-5.80908,-0.07550,-8.54789,-4.80606,-0.19938,0.50932,0.45339
57,473.162,8.333,-0.77168,-8.58665,-6.01468,-0.08441,-8.54258,-4.81535,-0.00741,0.58070,0.36799
58,481.480,8.333,-0.77168,-8.58665,-6.01468,-0.08494,-8.54341,-4.81387,0.08806,0.61286,0.32944
59,490.084,8.333,-0.53840,-8.63409,-6.13709,-0.08152,-8.55159,-4.79939,0.25808,0.59754,0.28150
60,497.998,8.333,-0.23927,-8.43373,-5.68847,-0.07694,-8.56697,-4.77195,0.39086,0.52591,0.24229
61,506.446,8.333,-0.31663,-8.59638,-5.47778,-0.07470,-8.57678,-4.75433,0.43806,0.49513,0.22131
62,514.633,8.333,-0.33609,-8.75545,-5.38815,-0.06937,-8.59952,-4.71316,0.52129,0.43501,0.17163
63,523.365,8.333,-0.26710,-8.66970,-4.93640,-0.06364,-8.62518,-4.66612,0.56854,0.35771,0.12845
64,531.417,8.333,-0.26710,-8.66970,-4.93639,-0.06064,-8.63843,-4.64157,0.57082,0.32566,0.10136
65,539.882,8.333,-0.32950,-8.65938,-4.62380,-0.05306,-8.66413,-4.59352,0.53323,0.26452,0.03926
66,548.315,8.333,-0.43649,-8.79061,-4.26602,-0.04354,-8.68659,-4.55100,0.44091,0.17759,-0.01714
67,556.424,8.333,-0.48423,-8.71026,-3.81845,-0.03899,-8.69591,-4.53321,0.37742,0.11666,-0.03742
68,564.911,8.333,-0.45550,-8.61733,-3.56108,-0.03174,-8.70952,-4.50706,0.21909,-0.00551,-0.06606
69,573.371,8.333,-0.33579,-8.63783,-3.56182,-0.02699,-8.71577,-4.49500,0.05840,-0.09791,-0.09912
70,580.432,8.333,-0.33579,-8.63783,-3.56182,-0.02488,-8.71634,-4.49391,-0.00933,-0.12556,-0.11278
71,588.937,8.333,-0.22640,-8.67030,-3.87756,-0.02017,-8.71384,-4.49878,-0.09517,-0.15127,-0.13370
72,597.217,8.333,-0.06629,-8.62646,-4.33635,-0.01761,-8.71153,-4.50325,-0.11000,-0.15682,-0.14227
73,605.996,8.333,0.09786,-8.62167,-4.64236,-0.01218,-8.70693,-4.51216,-0.08786,-0.18311,-0.15771
74,613.660,8.333,0.28252,-8.59922,-4.83778,-0.00653,-8.70466,-4.51655,-0.00552,-0.19689,-0.16978
75,622.193,8.333,0.28252,-8.59922,-4.83778,-0.00324,-8.70519,-4.51554,0.05164,-0.18425,-0.17838
76,630.211,8.333,0.57072,-8.65519,-5.21367,0.00518,-8.71115,-4.50402,0.21864,-0.16620,-0.19620
77,638.444,8.333,0.73622,-8.71834,-5.39533,0.01644,-8.72575,-4.47564,0.43114,-0.16518,-0.23229
78,646.853,8.333,0.68070,-8.71923,-5.33353,0.02330,-8.73660,-4.45439,0.54042,-0.17884,-0.25684
79,655.297,8.333,0.53780,-8.70218,-5.13691,0.03946,-8.76516,-4.39782,0.74521,-0.19467,-0.30358
80,663.516,8.333,0.45280,-8.51887,-4.96153,0.06009,-8.80087,-4.32567,0.88875,-0.16276,-0.33660
81,671.876,8.333,0.45280,-8.51887,-4.96153,0.07177,-8.82042,-4.28549,0.93256,-0.13961,-0.33967
82,680.120,8.333,0.44383,-8.23680,-4.66271,0.09688,-8.86055,-4.20139,0.95083,-0.06379,-0.32471
83,688.602,8.333,0.43230,-8.13116,-4.34488,0.12500,-8.89780,-4.12116,0.83870,0.06973,-0.30478
84,696.902,8.333,0.30361,-8.31820,-3.76428,0.14048,-8.91375,-4.08604,0.73142,0.12514,-0.29804
85,705.392,8.333,0.13662,-8.60581,-2.70665,0.17227,-8.93769,-4.03217,0.45596,0.14845,-0.27668
86,713.481,8.333,0.40746,-8.52710,-1.98868,0.19914,-8.94950,-4.00465,0.15286,0.11426,-0.19916
87,721.911,8.333,0.40746,-8.52710,-1.98868,0.20863,-8.95097,-4.00088,0.00943,0.12189,-0.11815
88,730.114,8.333,1.07978,-7.88755,-2.26147,0.21348,-8.94681,-4.00992,-0.20292,0.13756,0.13987
89,738.631,8.333,1.63614,-7.11961,-2.81079,0.19211,-8.93688,-4.03307,-0.30780,0.10651,0.46307
90,746.829,8.333,1.79056,-6.71858,-2.99066,0.16943,-8.93081,-4.04752,-0.33957,0.02039,0.60725
91,755.292,8.333,0.84141,-7.77846,-2.94158,0.10462,-8.91700,-4.08002,-0.38513,-0.16729,0.73710
92,763.849,8.333,-0.89827,-9.40577,-3.76488,0.03412,-8.90049,-4.11710,-0.44432,-0.21555,0.63283
93,771.988,8.333,-0.89827,-9.40577,-3.76488,0.00397,-8.89110,-4.13748,-0.46873,-0.20579,0.52335
94,780.262,8.333,-2.05707,-10.19047,-4.70251,-0.03845,-8.87183,-4.17845,-0.43818,-0.17777,0.24350
95,788.711,8.333,-2.16571,-10.07540,-5.21846,-0.05463,-8.85576,-4.21223,-0.31223,-0.06751,0.01319
96,796.890,8.333,-1.53184,-9.35819,-5.57460,-0.05435,-8.85015,-4.22400,-0.21836,0.03040,-0.04342
97,805.307,8.333,-1.03639,-9.11907,-5.99314,-0.04235,-8.84565,-4.23357,0.00802,0.36829,-0.03327
98,813.667,8.333,-0.70375,-9.51471,-6.29226,-0.01753,-8.85102,-4.22251,0.23613,0.80331,0.03165
99,822.029,8.333,-0.70375,-9.51471,-6.29226,-0.00069,-8.85703,-4.20993,0.33243,0.96801,0.05339
100,830.179,8.333,-0.39265,-9.97843,-5.84544,0.03813,-8.87371,-4.17447,0.45003,1.11160,0.07083
101,838.627,8.333,-0.01317,-10.24763,-4.75414,0.07590,-8.89309,-4.13251,0.46321,1.06183,0.11225
102,846.935,8.333,0.56009,-10.36749,-3.84299,0.09126,-8.90240,-4.11209,0.43278,1.00252,0.15566
103,855.300,8.333,0.82076,-10.53868,-3.58981,0.11143,-8.91794,-4.07778,0.30828,0.94119,0.28595
104,863.608,8.333,0.87089,-11.06914,-3.88758,0.11842,-8.92829,-4.05488,0.18760,0.92766,0.41098
105,871.866,8.333,0.87089,-11.06914,-3.88758,0.11738,-8.93191,-4.04693,0.14449,0.83434,0.43486
106,880.610,8.333,0.38158,-11.16087,-4.16890,0.10894,-8.93684,-4.03626,0.08641,0.59670,0.39343
107,889.041,8.333,-0.23673,-11.40508,-4.42808,0.09752,-8.94082,-4.02772,0.10128,0.35581,0.28673
108,897.347,8.333,-0.20500,-11.72650,-4.75144,0.09168,-8.94320,-4.02258,0.12225,0.28417,0.26447
109,905.759,8.333,0.18136,-11.64091,-5.12105,0.07667,-8.94951,-4.00884,0.18199,0.20123,0.28689
110,914.034,8.333,0.30347,-11.76945,-5.40521,0.05815,-8.95875,-3.98846,0.27569,0.24999,0.31935
111,922.300,8.333,0.30347,-11.76945,-5.40521,0.04929,-8.96497,-3.97457,0.33939,0.31912,0.32789
112,930.876,8.333,0.18750,-11.91968,-5.76329,0.03479,-8.98146,-3.93733,0.48886,0.45720,0.33608
113,938.848,8.333,-0.02394,-11.91355,-5.77197,0.02568,-9.00382,-3.88599,0.64637,0.60712,0.32684
114,947.465,8.333,-0.07796,-11.87135,-5.89527,0.02351,-9.01715,-3.85499,0.72282,0.66719,0.31688
115,955.681,8.333,0.02439,-11.80551,-5.77631,0.02178,-9.04758,-3.78302,0.86280,0.69617,0.30741
116,963.981,8.333,0.48049,-11.66829,-5.48916,0.01926,-9.08253,-3.69835,0.99852,0.68264,0.32301
117,972.187,8.333,0.48049,-11.66829,-5.48916,0.01647,-9.10158,-3.65122,1.06611,0.66714,0.34500
118,980.538,8.333,1.00018,-11.36902,-5.32964,0.00483,-9.14246,-3.54763,1.19024,0.62716,0.42368
119,989.251,8.333,1.11166,-10.94539,-4.86262,-0.01645,-9.18560,-3.43438,1.26905,0.62857,0.51509
120,997.402,8.333,1.13665,-10.63564,-4.39680,-0.03013,-9.20737,-3.37549,1.28860,0.67605,0.56145
121,1005.905,8.333,1.15820,-10.31706,-4.13898,-0.06225,-9.25012,-3.25605,1.29568,0.82145,0.67134
122,1014.020,8.333,0.89034,-9.99026,-3.55988,-0.10094,-9.29060,-3.13766,1.25883,0.95744,0.76795
123,1022.370,8.333,0.89034,-9.99026,-3.55988,-0.12202,-9.30960,-3.08009,1.23503,1.04513,0.80580
124,1030.584,8.333,0.76689,-9.76879,-3.25941,-0.16688,-9.34485,-2.96924,1.16405,1.20980,0.89105
125,1039.228,8.333,0.71272,-9.53640,-2.90731,-0.21840,-9.37520,-2.86851,1.02431,1.24324,0.96985
126,1047.329,8.333,0.51879,-9.27229,-2.28152,-0.24684,-9.38808,-2.82371,0.94186,1.24373,0.99423
127,1055.812,8.333,0.30347,-8.88907,-2.27090,-0.30675,-9.40907,-2.74692,0.76743,1.24220,1.00993
128,1063.857,8.333,0.04639,-8.70262,-2.21389,-0.36889,-9.42448,-2.68579,0.61503,1.18615,1.00660
129,1072.256,8.333,0.04639,-8.70262,-2.21389,-0.40081,-9.43034,-2.66052,0.54982,1.16005,1.00930
130,1080.727,8.333,0.02604,-8.64621,-1.99108,-0.46644,-9.43910,-2.61842,0.45082,1.19190,1.02915
131,1088.986,8.333,0.23194,-8.37372,-2.41710,-0.53156,-9.44500,-2.58452,0.40360,1.27260,1.02163
132,1097.341,8.333,-0.07646,-8.31985,-2.71667,-0.56294,-9.44736,-2.56922,0.39268,1.31941,1.01068
133,1105.782,8.333,-0.45625,-8.44270,-2.97704,-0.62289,-9.45151,-2.53997,0.40574,1.45163,1.00714
134,1114.065,8.333,-0.60681,-8.41328,-3.47056,-0.65187,-9.45358,-2.52494,0.45893,1.56975,1.02842
135,1122.384,8.333,-0.63566,-8.41547,-3.45468,-0.71001,-9.45812,-2.49203,0.49117,1.57932,1.03923
136,1130.663,8.333,-0.78171,-8.41143,-3.33198,-0.77078,-9.46358,-2.45296,0.57397,1.44840,1.03153
137,1139.083,8.333,-0.93628,-8.49163,-2.85972,-0.83272,-9.47082,-2.40428,0.68430,1.20708,0.95139
138,1147.348,8.333,-1.10597,-8.78014,-2.63272,-0.86303,-9.47543,-2.37525,0.74181,1.07229,0.90031
139,1155.604,8.333,-0.91324,-8.98679,-2.54294,-0.92259,-9.48650,-2.30771,0.85729,0.83718,0.82761
140,1164.018,8.333,-0.91324,-8.98679,-2.54294,-0.95239,-9.49276,-2.26953,0.94288,0.69572,0.80457
141,1172.342,8.333,-0.63372,-8.85675,-2.58080,-1.01365,-9.50583,-2.18682,0.96949,0.62824,0.80594
142,1180.975,8.333,-0.64808,-8.61823,-2.39106,-1.07842,-9.51851,-2.09889,0.99824,0.55492,0.81746
143,1189.345,8.333,-0.63865,-8.46560,-2.39450,-1.14611,-9.52995,-2.00919,1.01085,0.58107,0.84452
144,1197.401,8.333,-0.72320,-8.34948,-2.55985,-1.18089,-9.53508,-1.96421,1.01415,0.59049,0.85552
145,1205.896,8.333,-0.95274,-8.41697,-2.24816,-1.25192,-9.54407,-1.87450,1.01005,0.54612,0.85995
146,1213.999,8.333,-0.95274,-8.41697,-2.24816,-1.28804,-9.54802,-1.82938,1.01619,0.51404,0.85534
147,1222.370,8.333,-1.06033,-8.43148,-2.03732,-1.36043,-9.55513,-1.73753,1.03777,0.45975,0.83746
148,1230.687,8.333,-1.15475,-8.43253,-1.99377,-1.43234,-9.56127,-1.64347,1.05102,0.40369,0.81535
149,1238.973,8.333,-1.30200,-8.41622,-1.68806,-1.46796,-9.56393,-1.59582,1.05612,0.38333,0.80460
150,1247.269,8.333,-1.43712,-8.23755,-1.53812,-1.53801,-9.56840,-1.50023,1.05492,0.36689,0.77617
151,1255.796,8.333,-1.56267,-8.05394,-1.32908,-1.60537,-9.57170,-1.40564,1.03150,0.34987,0.73601
152,1263.925,8.333,-1.56267,-8.05394,-1.32908,-1.63776,-9.57291,-1.35926,1.01720,0.33584,0.71266
153,1272.355,8.333,-1.67459,-7.84834,-1.02397,-1.69950,-9.57449,-1.26939,0.97058,0.35309,0.67045
154,1280.681,8.333,-1.53438,-7.47664,-0.89379,-1.75779,-9.57474,-1.18530,0.90661,0.38256,0.64289
155,1289.275,8.333,-0.98102,-6.85550,-0.47166,-1.78642,-9.57419,-1.14629,0.86448,0.40167,0.64645
156,1297.287,8.333,-0.03726,-5.91742,0.00853,-1.84488,-9.57118,-1.07669,0.74482,0.47018,0.67976
157,1305.808,8.333,1.12722,-4.50843,0.79413,-1.90754,-9.56487,-1.02222,0.57447,0.48639,0.73509
158,1314.440,8.333,1.12722,-4.50843,0.79413,-1.94091,-9.56031,-1.00186,0.46262,0.44521,0.75549
159,1322.641,8.333,2.09627,-2.61821,1.86942,-2.00869,-9.54878,-0.97789,0.21625,0.44171,0.74417
160,1330.865,8.333,2.83429,-0.27234,1.80747,-2.07272,-9.53506,-0.97822,-0.01238,0.49963,0.69117
161,1339.182,8.333,3.06907,2.34602,1.51224,-2.10276,-9.52772,-0.98559,-0.08286,0.47314,0.66650
162,1347.181,8.333,2.49446,4.97740,1.83935,-2.16081,-9.51281,-1.00388,-0.11131,0.25802,0.63212
163,1355.850,8.333,1.06677,7.27822,1.45777,-2.21797,-9.49860,-1.01369,-0.00815,0.10593,0.59496
164,1363.940,8.333,1.06677,7.27823,1.45777,-2.24402,-9.49245,-1.01400,0.05790,0.16121,0.52783
165,1372.367,8.333,-1.52361,8.59878,0.20111,-2.27681,-9.48490,-1.01149,0.12636,0.48255,0.18756
166,1380.603,8.333,-5.39833,8.91466,-0.42871,-2.25797,-9.48883,-1.01690,0.10825,1.02719,-0.46094
167,1388.839,8.333,-9.37704,8.35113,-0.46911,-2.22019,-9.49680,-1.02560,0.08028,1.32234,-0.87353
168,1397.504,8.333,-12.29857,5.96351,0.43589,-2.07601,-9.52592,-1.05706,-0.03377,1.81509,-1.81810
169,1405.854,8.333,-12.80509,3.23217,1.47932,-1.83398,-9.56970,-1.10806,-0.21174,2.20922,-2.77123
170,1413.557,8.333,-12.80509,3.23217,1.47932,-1.67735,-9.59451,-1.14122,-0.33657,2.33310,-3.21572
171,1421.916,8.333,-10.77540,0.33788,2.65996,-1.29909,-9.64256,-1.22631,-0.71293,2.35107,-4.02694
172,1430.474,8.333,-7.48412,-4.55991,3.87068,-0.84972,-9.67704,-1.34284,-1.18505,2.21400,-4.59726
173,1439.510,8.333,-2.15448,-9.61437,3.86499,-0.60869,-9.68505,-1.41412,-1.42862,2.07845,-4.72421
174,1447.258,8.333,4.05907,-14.34052,3.68602,-0.12478,-9.67705,-1.58412,-1.93844,1.58597,-4.60645
175,1455.714,8.333,9.27304,-18.44373,2.23259,0.31775,-9.63546,-1.79649,-2.47266,1.13608,-4.01454
176,1463.968,8.333,9.27304,-18.44373,2.23259,0.51151,-9.60333,-1.91957,-2.72290,1.00541,-3.60608
177,1472.651,8.333,12.34151,-21.17163,-0.86221,0.83441,-9.52162,-2.19384,-3.09362,0.84892,-2.72968
178,1481.511,8.333,12.40047,-23.24411,-4.57248,1.07512,-9.42606,-2.48271,-3.08781,0.73605,-1.96577
179,1489.321,8.333,10.26394,-24.50076,-8.77236,1.16945,-9.37757,-2.61990,-2.90295,0.69282,-1.64871
180,1496.865,8.333,7.62748,-25.17907,-13.04092,1.31975,-9.29105,-2.84695,-2.06938,0.71421,-1.18314
181,1505.903,8.333,5.33937,-25.14600,-14.94925,1.43623,-9.22987,-2.98616,-1.17549,0.76013,-0.85757
182,1514.113,8.333,5.33937,-25.14600,-14.94925,1.48321,-9.20927,-3.02651,-0.80772,0.73857,-0.68598
183,1522.489,8.333,4.37929,-24.12188,-13.49417,1.55035,-9.18635,-3.06230,-0.21658,0.59114,-0.31624
184,1530.439,8.333,3.88070,-23.76814,-11.76316,1.57542,-9.18427,-3.05575,0.16971,0.35238,0.08819
185,1538.673,8.333,3.64487,-23.53291,-9.66120,1.57142,-9.18931,-3.04263,0.30250,0.21585,0.27430
186,1547.503,8.333,3.11186,-23.79971,-7.92930,1.53384,-9.20826,-3.00426,0.48893,-0.01703,0.59040
187,1555.900,8.333,2.77114,-24.21810,-6.99047,1.46374,-9.23622,-2.95299,0.64473,-0.13807,0.86986
188,1563.634,8.333,2.77114,-24.21810,-6.99047,1.41792,-9.25306,-2.92246,0.72576,-0.20439,0.99812
189,1572.020,8.333,2.87933,-24.67689,-6.09713,1.30576,-9.29165,-2.85143,0.88717,-0.37713,1.23259
190,1580.420,8.333,3.12503,-25.39859,-5.16594,1.16581,-9.33522,-2.76857,0.99641,-0.52182,1.49851
191,1588.711,8.333,3.63455,-25.62903,-4.53192,1.08433,-9.35809,-2.72411,1.03323,-0.57803,1.65570
192,1597.461,8.333,4.49915,-25.55855,-3.82863,0.89493,-9.40476,-2.63060,1.08459,-0.68238,2.01659
193,1606.170,8.333,5.55754,-25.01626,-3.45648,0.66677,-9.45071,-2.53178,1.11858,-0.70342,2.43043
194,1613.977,8.333,5.55754,-25.01626,-3.45648,0.53756,-9.47255,-2.48036,1.13782,-0.68771,2.64825
195,1622.137,8.333,6.66396,-23.71711,-3.39528,0.24738,-9.51217,-2.37229,1.19349,-0.61890,3.10967
196,1629.896,8.333,7.86525,-22.21325,-3.69740,0.08636,-9.52916,-2.31475,1.23738,-0.54050,3.35087
197,1638.375,8.333,9.18805,-19.78972,-3.97243,-0.27001,-9.55494,-2.19101,1.34155,-0.40646,3.88172
198,1646.751,8.333,9.66105,-16.70180,-3.69006,-0.67441,-9.56516,-2.05507,1.45313,-0.36115,4.36473
199,1655.050,8.333,9.66105,-16.70180,-3.69006,-0.89153,-9.56258,-1.98307,1.49087,-0.35539,4.53932
200,1663.334,8.333,9.28337,-13.56255,-3.19222,-1.34602,-9.53909,-1.83423,1.51744,-0.41035,4.78194
201,1671.814,8.333,9.00205,-9.51411,-2.30143,-1.81710,-9.48864,-1.68350,1.47757,-0.52405,4.90279
202,1679.806,8.333,8.18652,-4.88642,-1.55099,-2.05459,-9.45307,-1.60887,1.44335,-0.56614,4.91166
203,1688.378,8.333,7.09342,-0.31978,-1.06362,-2.52278,-9.36274,-1.46460,1.33398,-0.51286,4.81106
204,1696.632,8.333,6.56625,4.21724,-0.37335,-2.96767,-9.25053,-1.33830,1.11899,-0.27970,4.59020
205,1705.152,8.333,6.56625,4.21724,-0.37335,-3.17797,-9.18772,-1.28711,0.95736,-0.13519,4.44934
206,1713.446,8.333,6.07469,8.60536,0.64584,-3.57012,-9.05206,-1.21855,0.51747,0.10930,4.11220
207,1721.873,8.333,4.80561,12.04343,1.32714,-3.92014,-8.90840,-1.20138,0.00542,0.22028,3.69431
208,1729.963,8.333,2.25669,14.02329,1.53708,-4.07763,-8.83610,-1.21109,-0.23201,0.24589,3.45009
209,1738.521,8.333,-1.05330,14.71521,0.94451,-4.35291,-8.69694,-1.25926,-0.59664,0.26714,2.87216
210,1747.460,8.333,-4.75668,14.49824,0.06225,-4.56639,-8.57584,-1.33172,-0.76682,0.28387,2.11954
211,1755.686,8.333,-4.75668,14.49824,0.06225,-4.64608,-8.52652,-1.37215,-0.78621,0.33505,1.69636
212,1763.530,8.333,-7.85762,14.19417,-0.81777,-4.74671,-8.45689,-1.45610,-0.72182,0.48407,0.80719
213,1772.435,8.333,-9.87369,13.68855,-1.45283,-4.77018,-8.42899,-1.53880,-0.57701,0.66712,-0.03631
214,1780.241,8.333,-10.91068,12.85432,-1.81376,-4.75495,-8.43031,-1.57824,-0.48294,0.76006,-0.42043
215,1788.758,8.333,-11.34882,11.69088,-1.99302,-4.67636,-8.46074,-1.64865,-0.24487,0.87620,-1.11287
216,1796.772,8.333,-11.69792,10.04607,-1.42590,-4.53862,-8.52553,-1.69901,-0.00139,0.86213,-1.77572
217,1805.624,8.333,-11.69792,10.04607,-1.42590,-4.44832,-8.56950,-1.71655,0.09350,0.86949,-2.09225
218,1813.616,8.333,-11.53496,8.39976,-0.80864,-4.22648,-8.67598,-1.74203,0.23627,0.97172,-2.65942
219,1822.033,8.333,-10.39039,7.11437,-0.46702,-3.95267,-8.80084,-1.75842,0.33477,1.05731,-3.17916
220,1830.176,8.333,-9.45979,5.24914,0.38247,-3.79651,-8.86816,-1.76425,0.33918,1.08018,-3.44530
221,1838.582,8.333,-8.52186,3.06892,1.34375,-3.44350,-9.00803,-1.77991,0.18908,1.16433,-3.98670
