# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:29:05
# device_model=iPhone14,2
# os_name=iOS
# os_version=26.6.0
# engine_version=4.6-stable (official)
# target_frame_rate=60
# sample_count=1361
# duration_s=11.373
# achieved_rate_hz=119.67
# longest_frame_ms=22.6
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
130,1111.554,8.333,-3.10393,-8.90254,-4.49377,-1.74948,-8.47281,-4.61748,0.08599,-0.01117,-0.06546
131,1119.881,8.333,-3.62318,-8.79884,-5.02109,-1.73831,-8.48170,-4.60536,0.20860,0.00223,-0.20219
132,1128.220,8.333,-3.56123,-8.16438,-5.33129,-1.71641,-8.49971,-4.58032,0.38964,0.01160,-0.29567
133,1136.589,8.333,-2.78416,-7.59830,-5.33952,-1.70304,-8.51248,-4.56155,0.59214,0.01938,-0.33580
134,1144.946,8.333,-1.89681,-7.53769,-5.10968,-1.67372,-8.54488,-4.51154,0.67919,0.04742,-0.32925
135,1153.200,8.333,-1.32893,-7.42053,-4.48584,-1.64481,-8.58340,-4.44863,0.79484,0.04442,-0.28372
136,1161.639,8.333,-1.32893,-7.42053,-4.48584,-1.63250,-8.60358,-4.41403,0.82340,0.01844,-0.25513
137,1169.868,8.333,-1.17032,-7.62703,-3.58831,-1.61224,-8.64393,-4.34207,0.83531,-0.00219,-0.21157
138,1178.220,8.333,-1.46600,-7.70514,-3.27377,-1.59497,-8.68256,-4.27080,0.79529,-0.01347,-0.19978
139,1186.647,8.333,-1.75315,-7.70215,-2.96582,-1.58635,-8.70088,-4.23658,0.76978,-0.01688,-0.21073
140,1194.909,8.333,-1.88469,-7.80704,-2.87888,-1.56666,-8.73584,-4.17145,0.71269,-0.00666,-0.25355
141,1203.243,8.333,-1.98644,-8.06098,-2.89369,-1.54186,-8.76840,-4.11197,0.64486,0.00683,-0.31234
142,1211.580,8.333,-1.98644,-8.06098,-2.89369,-1.52729,-8.78386,-4.08430,0.61444,0.00352,-0.34511
143,1219.838,8.333,-2.01292,-8.14522,-2.70245,-1.49371,-8.81330,-4.03297,0.54686,-0.00904,-0.41850
144,1228.221,8.333,-1.87556,-8.04452,-2.61118,-1.45456,-8.84026,-3.98804,0.46378,0.00036,-0.47116
145,1236.541,8.333,-1.66711,-8.11589,-2.63946,-1.43305,-8.85252,-3.96858,0.41767,0.02354,-0.48800
146,1244.986,8.333,-1.45552,-8.22992,-2.68959,-1.38610,-8.87420,-3.93671,0.31653,0.08876,-0.51937
147,1253.193,8.333,-1.31412,-8.33751,-2.51286,-1.33402,-8.89151,-3.91558,0.19173,0.13177,-0.54719
148,1261.661,8.333,-1.31412,-8.33751,-2.51286,-1.30694,-8.89825,-3.90941,0.12314,0.12773,-0.55323
149,1269.908,8.333,-1.00736,-8.45063,-2.31624,-1.25442,-8.90711,-3.90642,-0.03040,0.07460,-0.52645
150,1278.246,8.333,-0.54318,-8.52919,-2.29978,-1.20786,-8.90853,-3.91785,-0.21364,0.01861,-0.47078
151,1286.570,8.333,-0.20740,-8.68033,-2.70455,-1.18733,-8.90634,-3.92910,-0.28696,0.00512,-0.43802
152,1294.949,8.333,-0.16430,-8.86289,-3.32420,-1.15084,-8.89772,-3.95937,-0.38169,-0.00671,-0.38242
153,1303.246,8.333,-0.04699,-9.00744,-3.95971,-1.11986,-8.88569,-3.99511,-0.41575,-0.01211,-0.32605
154,1311.621,8.333,-0.04699,-9.00744,-3.95971,-1.10593,-8.87925,-4.01325,-0.40022,0.00327,-0.30362
155,1319.731,8.333,-0.01751,-9.10246,-4.60839,-1.07959,-8.86772,-4.04580,-0.32154,0.03679,-0.27192
156,1328.095,8.333,-0.06853,-9.01641,-5.00224,-1.05427,-8.85931,-4.07081,-0.22856,0.07564,-0.25084
157,1336.746,8.333,-0.26037,-9.02689,-5.18434,-1.04141,-8.85636,-4.08053,-0.18837,0.09741,-0.24883
158,1344.818,8.333,-0.59391,-9.33050,-5.08933,-1.01390,-8.85276,-4.09524,-0.12137,0.12751,-0.27734
159,1353.031,8.333,-0.77078,-9.40382,-4.77598,-0.98049,-8.85133,-4.10645,-0.10493,0.16045,-0.34433
160,1361.461,8.333,-0.77078,-9.40383,-4.77598,-0.96103,-8.85082,-4.11216,-0.11448,0.18539,-0.37223
161,1369.755,8.333,-0.73682,-9.32257,-4.49257,-0.91724,-8.84899,-4.12607,-0.15213,0.23464,-0.41599
162,1378.228,8.333,-0.59945,-9.27394,-4.22771,-0.86881,-8.84548,-4.14403,-0.21308,0.24929,-0.45218
163,1386.573,8.333,-0.44757,-9.17398,-3.90419,-0.84297,-8.84258,-4.15555,-0.25733,0.25854,-0.47506
164,1394.967,8.333,-0.29853,-9.30192,-3.99607,-0.78878,-8.83407,-4.18420,-0.33517,0.28364,-0.48789
165,1403.117,8.333,-0.25738,-9.22965,-4.19838,-0.73420,-8.82308,-4.21718,-0.35431,0.26028,-0.48061
166,1411.484,8.333,-0.25738,-9.22965,-4.19838,-0.70769,-8.81741,-4.23354,-0.34458,0.24160,-0.47788
167,1419.737,8.333,-0.13063,-9.06295,-4.40937,-0.65657,-8.80681,-4.26373,-0.29734,0.22192,-0.45381
168,1428.246,8.333,-0.02050,-8.95776,-4.80217,-0.60945,-8.79835,-4.28812,-0.22332,0.19954,-0.40687
169,1436.623,8.333,0.02200,-8.84029,-4.79663,-0.58803,-8.79510,-4.29778,-0.18940,0.17126,-0.38343
170,1445.027,8.333,0.19378,-8.84643,-4.59328,-0.55118,-8.78976,-4.31356,-0.15458,0.08687,-0.31967
171,1453.220,8.333,0.44098,-8.83999,-4.67393,-0.52548,-8.78513,-4.32617,-0.12252,0.00359,-0.21540
172,1461.691,8.333,0.44098,-8.83999,-4.67393,-0.51739,-8.78314,-4.33118,-0.10685,-0.03244,-0.16647
173,1469.901,8.333,0.55994,-8.82622,-4.88896,-0.50891,-8.77993,-4.33868,-0.07020,-0.05515,-0.08194
174,1478.243,8.333,0.40851,-9.01941,-5.24689,-0.50618,-8.77839,-4.34212,-0.01479,-0.03976,-0.03011
175,1486.552,8.333,0.02843,-9.35968,-5.28924,-0.50586,-8.77839,-4.34217,0.00801,-0.03718,-0.02211
176,1494.944,8.333,-0.34881,-9.51965,-5.03800,-0.50605,-8.77977,-4.33935,0.04679,-0.04751,-0.01619
177,1503.266,8.333,-0.57221,-9.73946,-4.88986,-0.50643,-8.78193,-4.33494,0.04115,-0.03376,-0.01385
178,1511.438,8.333,-0.57221,-9.73946,-4.88986,-0.50626,-8.78261,-4.33357,0.01687,-0.04102,-0.03087
179,1519.759,8.333,-0.95319,-10.23566,-4.88537,-0.50211,-8.78290,-4.33347,-0.01725,0.00188,-0.09124
180,1528.351,8.333,-1.22748,-10.59674,-5.44396,-0.48991,-8.78231,-4.33606,-0.03642,0.04447,-0.15877
181,1536.560,8.333,-1.12842,-11.14606,-6.08501,-0.48115,-8.78189,-4.33789,-0.04031,0.06438,-0.18409
182,1544.867,8.333,-1.16343,-11.99136,-6.95052,-0.45966,-8.78157,-4.34086,-0.01452,0.07279,-0.23347
183,1553.053,8.333,-1.21687,-12.75997,-7.92365,-0.44731,-8.78214,-4.34099,0.06039,0.05676,-0.28598
184,1561.447,8.333,-1.20354,-12.76139,-7.92211,-0.41976,-8.78614,-4.33566,0.11763,0.05783,-0.30297
185,1569.812,8.333,-1.05001,-13.38927,-9.24641,-0.38782,-8.79658,-4.31743,0.31849,0.12397,-0.33278
186,1578.349,8.333,-0.93374,-13.77893,-10.62846,-0.35047,-8.81821,-4.27629,0.63783,0.19199,-0.35578
187,1586.537,8.333,-0.76345,-13.97226,-11.28627,-0.33015,-8.83453,-4.24412,0.83157,0.20916,-0.36880
188,1594.810,8.333,-0.43335,-13.84417,-11.52075,-0.28858,-8.87930,-4.15272,1.24843,0.23462,-0.34925
189,1603.121,8.333,-0.43335,-13.84417,-11.52075,-0.26896,-8.90783,-4.09251,1.68164,0.22379,-0.26379
190,1611.512,8.333,0.09367,-13.40424,-11.27160,-0.23671,-8.97605,-3.94271,1.87810,0.20455,-0.19919
191,1619.726,8.333,0.58658,-12.74314,-10.25571,-0.21868,-9.05541,-3.75795,2.20548,0.13568,-0.05056
192,1628.179,8.333,0.67666,-12.11511,-8.93800,-0.21703,-9.14064,-3.54570,2.44039,0.05403,0.08557
193,1636.439,8.333,0.43395,-11.59766,-7.65815,-0.22164,-9.18403,-3.43144,2.53536,0.01608,0.14179
194,1644.828,8.333,0.18974,-11.07243,-6.54171,-0.23848,-9.27020,-3.19013,2.67320,-0.02810,0.21348
195,1653.045,8.333,0.18974,-11.07243,-6.54171,-0.24942,-9.31227,-3.06428,2.72792,-0.03405,0.23553
196,1661.486,8.333,-0.03666,-10.41837,-5.61560,-0.27329,-9.39296,-2.80500,2.79613,-0.00592,0.25187
197,1669.847,8.333,-0.26501,-9.74335,-4.56051,-0.29655,-9.46746,-2.53961,2.80379,0.01643,0.24073
198,1678.176,8.333,-0.40881,-9.12146,-3.44960,-0.30753,-9.50176,-2.40672,2.75414,0.06887,0.22341
199,1686.513,8.333,-0.45729,-8.51977,-2.58469,-0.32730,-9.56385,-2.14384,2.71324,0.09707,0.21030
200,1694.861,8.333,-0.34491,-7.87932,-1.80478,-0.34364,-9.61716,-1.88748,2.62030,0.15242,0.18324
201,1703.218,8.333,-0.34491,-7.87932,-1.80478,-0.35081,-9.64060,-1.76241,2.57238,0.17932,0.17670
202,1711.503,8.333,-0.13333,-7.28152,-1.25905,-0.36470,-9.68148,-1.51868,2.47816,0.23066,0.18662
203,1719.833,8.333,0.06315,-6.43861,-0.75432,-0.38160,-9.71497,-1.28223,2.40116,0.21135,0.22595
204,1728.292,8.333,0.24361,-5.65750,-0.02978,-0.39219,-9.72911,-1.16659,2.35863,0.17623,0.25721
205,1736.488,8.333,0.34626,-5.24600,0.46986,-0.41875,-9.75236,-0.94152,2.25919,0.14149,0.31924
206,1744.921,8.333,0.30945,-4.92098,0.78126,-0.45099,-9.76934,-0.72598,2.15798,0.14647,0.36096
