# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:44:16
# device_model=iPhone14,2
# os_name=iOS
# os_version=26.6.0
# engine_version=4.6-stable (official)
# screen_refresh_hz=120.00
# engine_max_fps=0
# delta_smoothing=false
# sample_count=1123
# duration_s=9.359
# achieved_rate_hz=119.99
# longest_frame_ms=24.0
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
18,147.815,8.333,3.53205,-7.53455,-6.29466,3.12899,-7.59772,-5.35298,0.45737,0.45719,0.23392
19,156.152,8.333,3.85631,-7.46781,-6.31486,3.13257,-7.63422,-5.29869,0.56594,0.51600,0.37136
20,164.450,8.333,3.85631,-7.46781,-6.31486,3.13024,-7.65648,-5.26786,0.61940,0.51777,0.46417
21,172.755,8.333,3.81381,-7.34212,-6.09294,3.11373,-7.70906,-5.20052,0.70292,0.52640,0.67584
22,181.062,8.333,3.79810,-7.35214,-5.84889,3.08167,-7.77179,-5.12572,0.78753,0.56845,0.87768
23,189.541,8.333,3.80499,-7.31040,-5.97054,3.06044,-7.80656,-5.08545,0.86057,0.59179,1.04304
24,197.843,8.333,3.59385,-7.26146,-5.76868,3.00849,-7.88178,-4.99969,0.90107,0.60589,1.11596
25,206.025,8.333,3.45678,-7.32865,-5.56323,2.94631,-7.96297,-4.90721,0.95072,0.65337,1.22873
26,214.626,8.333,3.45678,-7.32865,-5.56323,2.91281,-8.00481,-4.85890,0.97018,0.68987,1.26688
27,222.735,8.333,3.26120,-7.43863,-5.42661,2.84423,-8.09018,-4.75707,1.03103,0.79256,1.31706
28,231.024,8.333,2.80810,-7.32701,-5.38351,2.77375,-8.17870,-4.64603,1.12023,0.86062,1.35803
29,239.398,8.333,2.33270,-6.98329,-5.15666,2.73841,-8.22392,-4.58678,1.16491,0.91723,1.36153
30,247.800,8.333,1.92658,-6.64496,-5.11581,2.67021,-8.31618,-4.45887,1.28477,1.05251,1.35991
31,255.984,8.333,1.77455,-6.35301,-4.99625,2.60600,-8.41226,-4.31429,1.45590,1.19970,1.34843
32,264.431,8.333,1.77455,-6.35301,-4.99625,2.57616,-8.46172,-4.23474,1.54263,1.28245,1.32007
33,272.743,8.333,1.66412,-6.84143,-4.90183,2.52344,-8.56177,-4.06186,1.70257,1.40434,1.21849
34,280.963,8.333,1.58511,-7.74958,-4.59447,2.48319,-8.66228,-3.86899,1.89973,1.59357,1.09838
35,289.454,8.333,1.54157,-8.42175,-4.53387,2.46738,-8.71300,-3.76379,2.01111,1.64063,1.04857
36,297.770,8.333,1.48815,-8.80184,-4.03917,2.43777,-8.81431,-3.54058,2.14434,1.58008,0.97543
37,305.962,8.333,1.84952,-9.36268,-3.71326,2.40564,-8.91108,-3.31299,2.07793,1.59039,0.97701
38,314.427,8.333,1.84952,-9.36268,-3.71326,2.38795,-8.95574,-3.20356,1.94607,1.62317,0.98476
39,322.709,8.333,2.37265,-9.74305,-3.18758,2.34932,-9.03530,-3.00240,1.64301,1.66808,1.00568
40,331.081,8.333,2.76605,-9.78690,-2.53755,2.30712,-9.10434,-2.82109,1.47771,1.80958,1.04043
41,339.411,8.333,2.87020,-9.62783,-2.98572,2.28408,-9.13673,-2.73377,1.42478,1.83679,1.07762
42,347.850,8.333,2.87409,-8.91197,-2.33509,2.23033,-9.19687,-2.57169,1.19820,1.71146,1.10778
43,356.043,8.333,2.39630,-8.68841,-1.68612,2.17112,-9.24683,-2.43984,0.88408,1.60485,1.06745
44,364.431,8.333,2.39630,-8.68841,-1.68612,2.13959,-9.26901,-2.38284,0.84888,1.50038,1.10003
45,372.756,8.333,2.11019,-8.81874,-1.92584,2.05746,-9.31872,-2.25802,1.33356,1.12731,1.30321
46,381.008,8.333,1.11300,-8.37731,-1.16313,1.95795,-9.38158,-2.07912,1.87482,1.47020,1.43344
47,389.416,8.333,1.46196,-8.53832,-3.85871,1.90420,-9.41542,-1.97341,1.99821,1.52662,1.49435
48,397.754,8.333,2.71907,-8.52007,-2.25953,1.78844,-9.48086,-1.75648,1.94019,1.45864,1.52723
49,405.985,8.333,2.89938,-9.09288,-1.10492,1.67224,-9.53503,-1.56753,1.52531,1.14629,1.33251
50,414.465,8.333,2.89938,-9.09288,-1.10492,1.62127,-9.55610,-1.49090,1.30315,1.02357,1.14530
51,422.780,8.333,3.19521,-11.05044,-0.43305,1.54350,-9.58785,-1.36424,1.05491,0.94868,0.77725
52,431.053,8.333,2.51376,-12.34166,-0.58927,1.49474,-9.61093,-1.25144,0.99079,0.99635,0.51331
53,439.460,8.333,1.99272,-12.13381,-0.76270,1.47851,-9.62044,-1.19643,0.98100,1.01659,0.41665
54,447.811,8.333,1.93826,-11.68819,-0.83737,1.45566,-9.63668,-1.08894,0.93897,0.97231,0.30503
55,455.989,8.333,1.51972,-10.80772,-0.71123,1.43909,-9.65010,-0.98741,0.87629,0.88663,0.23659
56,464.389,8.333,1.51972,-10.80773,-0.71123,1.43248,-9.65584,-0.93977,0.83697,0.83093,0.20787
57,472.745,8.333,1.08203,-9.76041,-0.52942,1.42077,-9.66575,-0.85155,0.76490,0.68356,0.18085
58,481.001,8.333,1.04387,-9.08719,-0.43051,1.40694,-9.67456,-0.77064,0.73363,0.53605,0.21581
59,489.448,8.333,1.25411,-9.32886,-0.50473,1.39778,-9.67893,-0.73145,0.73625,0.47290,0.24055
60,497.774,8.333,1.54965,-9.87922,-0.64269,1.37546,-9.68782,-0.65161,0.79547,0.34613,0.27390
61,505.972,8.333,1.95127,-10.56756,-0.42258,1.35021,-9.69668,-0.56714,0.86247,0.21854,0.27603
62,514.506,8.333,1.95127,-10.56756,-0.42258,1.33775,-9.70087,-0.52340,0.88235,0.17414,0.25890
63,522.755,8.333,2.31594,-11.41196,-0.17732,1.31630,-9.70821,-0.43399,0.90950,0.12607,0.19438
64,531.005,8.333,2.45346,-11.54679,-0.44981,1.30246,-9.71367,-0.34446,0.88389,0.14058,0.09700
65,539.161,8.333,2.38747,-10.99732,-0.45939,1.29930,-9.71553,-0.30105,0.85900,0.15982,0.04319
66,547.527,8.333,2.17827,-10.39248,-0.08051,1.30134,-9.71751,-0.21649,0.84129,0.17987,-0.07729
67,556.168,8.333,1.58496,-9.83403,0.07213,1.31598,-9.71708,-0.13016,0.88098,0.17673,-0.21411
68,564.437,8.333,1.58496,-9.83403,0.07213,1.32768,-9.71598,-0.08574,0.88859,0.22058,-0.26144
69,572.746,8.333,1.33118,-9.06205,-0.20889,1.35457,-9.71265,0.00423,0.87027,0.37178,-0.27060
70,581.129,8.333,1.65125,-8.41158,-0.65676,1.37902,-9.70874,0.09493,0.89092,0.39385,-0.24091
71,589.287,8.333,1.71694,-8.48251,0.25274,1.39020,-9.70658,0.14128,0.90438,0.37722,-0.22737
72,597.741,8.333,1.56282,-9.03302,0.69237,1.41027,-9.70192,0.23315,0.87077,0.31968,-0.19955
73,605.969,8.333,1.56281,-9.03302,0.69237,1.41911,-9.69949,0.27644,0.81725,0.30886,-0.18052
74,614.546,8.333,1.59708,-9.51276,1.04163,1.43401,-9.69483,0.35269,0.65509,0.31232,-0.14812
75,622.758,8.333,1.53887,-9.70205,1.43173,1.44591,-9.69070,0.41245,0.49077,0.29704,-0.12128
76,630.995,8.333,1.51733,-9.77208,1.66262,1.45488,-9.68729,0.45836,0.37463,0.27684,-0.08339
77,639.466,8.333,1.62447,-9.79438,1.52391,1.45772,-9.68594,0.47743,0.32822,0.27729,-0.05996
78,647.774,8.333,1.60127,-9.67931,1.51134,1.46089,-9.68393,0.50769,0.21761,0.23081,-0.03969
79,656.142,8.333,1.60127,-9.67931,1.51134,1.46261,-9.68308,0.51877,0.17521,0.19127,-0.05333
80,664.456,8.333,1.44789,-9.66090,1.66876,1.46853,-9.68132,0.53464,0.11244,0.09599,-0.07910
81,672.727,8.333,0.98596,-9.83284,1.43832,1.47704,-9.67954,0.54342,0.04373,0.05013,-0.10910
82,681.195,8.333,0.40926,-9.65372,1.39328,1.48957,-9.67742,0.54686,0.00036,0.18558,-0.15503
83,689.432,8.333,0.45400,-9.33006,0.46642,1.49789,-9.67601,0.54923,0.03621,0.21479,-0.21015
84,697.793,8.333,0.58284,-9.53581,-0.25319,1.52001,-9.67189,0.56090,0.13713,0.28300,-0.25870
85,706.109,8.333,0.58284,-9.53581,-0.25319,1.53142,-9.66948,0.57128,0.19905,0.30062,-0.24612
86,714.460,8.333,1.03280,-9.51396,-0.15323,1.55111,-9.66465,0.59920,0.27781,0.28195,-0.18826
87,722.735,8.333,1.55563,-9.73452,0.36152,1.56265,-9.66074,0.63146,0.29380,0.23561,-0.07703
88,731.147,8.333,1.92554,-9.93878,0.75552,1.56374,-9.65952,0.64704,0.26451,0.11025,0.10021
89,739.433,8.333,2.15089,-9.73273,1.25172,1.55318,-9.65936,0.67433,0.24057,0.06303,0.20002
90,747.879,8.333,2.23304,-9.60105,1.38415,1.52359,-9.66260,0.69512,0.17646,0.00213,0.40390
91,756.118,8.333,2.23304,-9.60105,1.38415,1.50195,-9.66542,0.70300,0.14964,-0.00700,0.48953
92,764.454,8.333,2.38986,-9.86381,1.27925,1.44664,-9.67286,0.71646,0.12714,0.03800,0.64407
93,772.767,8.333,2.37894,-10.23012,0.86760,1.37923,-9.68168,0.73024,0.14582,0.07830,0.72823
94,781.126,8.333,2.09852,-10.27576,0.59197,1.34270,-9.68621,0.73816,0.15784,0.08611,0.76444
95,789.493,8.333,1.80657,-10.08812,0.64045,1.26523,-9.69530,0.75551,0.17068,0.11270,0.81212
96,797.813,8.333,1.42889,-9.81832,0.77183,1.18473,-9.70409,0.77290,0.15035,0.13351,0.82021
97,806.260,8.333,1.42889,-9.81832,0.77183,1.14473,-9.70828,0.78061,0.13418,0.13846,0.80200
98,814.471,8.333,0.91863,-9.59970,1.15116,1.06815,-9.71618,0.79079,0.04289,0.13718,0.74367
99,822.852,8.333,0.50892,-9.46952,1.68986,0.99871,-9.72354,0.79103,-0.07204,0.18815,0.65459
100,831.108,8.333,0.18555,-9.52758,1.75675,0.96725,-9.72703,0.78725,-0.12605,0.24201,0.60132
101,839.529,8.333,0.09382,-9.75996,1.37951,0.91279,-9.73342,0.77310,-0.20927,0.31960,0.46960
102,847.701,8.333,0.00973,-9.86187,1.22763,0.87077,-9.73880,0.75360,-0.24124,0.34696,0.33889
103,856.111,8.333,0.00973,-9.86187,1.22763,0.85442,-9.74102,0.74359,-0.23002,0.34676,0.27732
104,864.500,8.333,-0.07302,-9.76161,0.91264,0.82967,-9.74434,0.72789,-0.14386,0.37447,0.18143
105,872.713,8.333,-0.00539,-9.75577,0.30691,0.81111,-9.74627,0.72295,-0.01160,0.36763,0.14798
106,881.180,8.333,0.41210,-9.45410,0.23867,0.80252,-9.74679,0.72550,0.05663,0.35270,0.15007
107,889.464,8.333,0.74385,-9.11069,0.47031,0.78390,-9.74732,0.73866,0.14729,0.31942,0.18854
108,897.765,8.333,1.01005,-8.72013,0.93314,0.75889,-9.74798,0.75594,0.14692,0.24095,0.28245
109,906.111,8.333,1.01005,-8.72013,0.93314,0.74305,-9.74865,0.76294,0.10664,0.18398,0.33256
110,914.514,8.333,1.25726,-8.44659,1.73116,0.70440,-9.75108,0.76854,-0.01485,0.08059,0.43835
111,922.666,8.333,1.30319,-8.38330,2.12351,0.65639,-9.75499,0.76141,-0.13583,0.03505,0.52829
112,931.140,8.333,1.25980,-8.47966,1.89307,0.62961,-9.75735,0.75366,-0.18426,0.01997,0.56299
113,939.492,8.333,1.15820,-8.74422,1.61055,0.57159,-9.76246,0.73349,-0.22136,-0.00410,0.62189
114,947.832,8.333,1.05105,-8.65100,1.26025,0.50878,-9.76755,0.71170,-0.21810,-0.02983,0.65955
115,956.228,8.333,1.05105,-8.65100,1.26025,0.47658,-9.76995,0.70090,-0.22022,-0.02534,0.65905
116,964.549,8.333,0.86191,-8.68033,1.01873,0.41369,-9.77440,0.67844,-0.24227,0.02054,0.61697
117,972.667,8.333,0.49665,-9.03781,0.94721,0.35764,-9.77841,0.65211,-0.30450,0.12108,0.51569
118,981.179,8.333,0.27339,-9.41385,0.85862,0.33351,-9.78030,0.63631,-0.34947,0.15111,0.45105
119,989.464,8.333,0.05746,-9.63831,1.12842,0.29750,-9.78409,0.59456,-0.52498,0.11561,0.24669
120,997.759,8.333,-0.62130,-9.85648,1.57045,0.28662,-9.78789,0.53425,-0.69504,0.13930,-0.03952
121,1006.153,8.333,-0.62130,-9.85648,1.57045,0.29128,-9.78959,0.49941,-0.73387,0.18097,-0.16716
122,1014.568,8.333,-1.07769,-10.00507,0.99150,0.31646,-9.79217,0.42865,-0.70838,0.25556,-0.34889
123,1022.740,8.333,-0.77572,-9.79049,0.21668,0.35243,-9.79349,0.36557,-0.58300,0.26655,-0.39149
124,1031.191,8.333,-0.11073,-9.30147,-0.36227,0.37080,-9.79375,0.33968,-0.49013,0.25354,-0.37495
125,1039.480,8.333,0.25947,-8.96284,-0.73696,0.40487,-9.79364,0.30190,-0.29577,0.21381,-0.33487
126,1047.740,8.333,0.27608,-8.96329,-0.71736,0.43561,-9.79289,0.28261,-0.11870,0.14345,-0.30472
127,1056.143,8.333,0.27608,-8.96329,-0.71736,0.45012,-9.79235,0.27869,-0.05241,0.11321,-0.29389
128,1064.461,8.333,0.29583,-9.18057,-0.45340,0.47807,-9.79105,0.27800,0.01978,0.06584,-0.28147
129,1072.679,8.333,0.41884,-9.35100,-0.26291,0.50522,-9.78958,0.28145,0.04064,0.04464,-0.27638
130,1081.174,8.333,0.53181,-9.57815,-0.10116,0.51861,-9.78882,0.28350,0.03921,0.04135,-0.27127
131,1089.555,8.333,0.66963,-9.72480,-0.03771,0.54446,-9.78731,0.28740,0.03529,0.04019,-0.25971
132,1097.807,8.333,0.78485,-9.65896,0.00868,0.56965,-9.78577,0.29075,0.03126,0.04825,-0.25246
133,1105.871,8.333,0.78485,-9.65896,0.00868,0.58174,-9.78501,0.29235,0.02790,0.05432,-0.24312
134,1114.531,8.333,0.86910,-9.54089,0.14904,0.60490,-9.78353,0.29509,0.02437,0.05378,-0.22820
135,1122.806,8.333,0.94376,-9.44887,0.33639,0.62581,-9.78215,0.29706,0.01015,0.03738,-0.19587
136,1131.193,8.333,1.07051,-9.35699,0.48542,0.63439,-9.78159,0.29725,-0.00594,0.02934,-0.15534
137,1139.478,8.333,1.35003,-9.34442,0.58957,0.64411,-9.78101,0.29563,-0.02834,0.01561,-0.03617
138,1147.723,8.333,1.35003,-9.34442,0.58957,0.64418,-9.78105,0.29396,-0.05723,0.02593,0.10392
139,1156.137,8.333,1.73879,-9.51979,0.49605,0.63380,-9.78189,0.28858,-0.06867,0.03314,0.18058
140,1164.460,8.333,1.89755,-9.67616,0.30167,0.60956,-9.78365,0.28119,-0.08468,0.04179,0.31118
141,1172.745,8.333,1.81047,-9.81787,0.27638,0.57373,-9.78604,0.27322,-0.08173,0.03436,0.41761
142,1181.133,8.333,1.54710,-9.88222,0.26396,0.55227,-9.78738,0.26949,-0.07340,0.03122,0.45650
143,1189.490,8.333,1.33462,-9.83254,0.26950,0.50385,-9.79016,0.26342,-0.05299,0.02949,0.52516
144,1197.721,8.333,1.21532,-9.77924,0.39645,0.47739,-9.79155,0.26080,-0.06383,0.02554,0.56235
145,1206.188,8.333,1.18797,-9.78061,0.39355,0.42238,-9.79424,0.25447,-0.07843,0.02612,0.56301
146,1214.527,8.333,0.98147,-9.95225,0.60723,0.36887,-9.79666,0.24429,-0.12814,0.03533,0.51629
147,1222.937,8.333,0.60858,-10.29746,0.63985,0.32196,-9.79868,0.22919,-0.18093,0.05193,0.43493
148,1231.316,8.333,0.28461,-10.61140,0.53959,0.30179,-9.79954,0.21985,-0.20241,0.05587,0.38487
149,1239.523,8.333,0.07766,-10.72542,0.41031,0.26799,-9.80098,0.19859,-0.22765,0.04076,0.30140
150,1247.822,8.333,0.07766,-10.72542,0.41031,0.25418,-9.80156,0.18758,-0.22216,0.02650,0.25946
151,1256.157,8.333,-0.09442,-10.74847,0.23703,0.23146,-9.80250,0.16715,-0.18992,-0.00930,0.20383
152,1264.485,8.333,-0.19992,-10.65973,0.05073,0.21303,-9.80318,0.15072,-0.13908,-0.04857,0.17634
153,1272.878,8.333,-0.15293,-10.44066,0.01676,0.19571,-9.80371,0.13945,-0.08957,-0.07970,0.17816
154,1281.203,8.333,0.00539,-10.26933,0.04938,0.18684,-9.80393,0.13548,-0.06834,-0.09160,0.18576
155,1289.460,8.333,0.08469,-10.27202,0.06689,0.16791,-9.80436,0.12945,-0.05103,-0.09686,0.20163
156,1297.859,8.333,0.08469,-10.27202,0.06689,0.15791,-9.80456,0.12694,-0.04785,-0.09480,0.20757
157,1306.134,8.333,0.09966,-10.34116,0.05582,0.13709,-9.80493,0.12214,-0.04661,-0.07867,0.21794
158,1314.511,8.333,0.00688,-10.50516,0.01167,0.11610,-9.80525,0.11815,-0.03126,-0.05700,0.20720
159,1322.819,8.333,-0.07864,-10.71904,-0.12641,0.10629,-9.80538,0.11699,0.00191,-0.04441,0.16925
160,1331.241,8.333,-0.11462,-10.77870,-0.31185,0.08978,-9.80554,0.11710,0.01786,-0.03655,0.14176
161,1339.518,8.333,-0.16939,-10.75954,-0.32711,0.07957,-9.80559,0.12009,0.04198,0.00172,0.06986
162,1347.912,8.333,-0.16939,-10.75954,-0.32711,0.07681,-9.80559,0.12235,0.04965,0.01788,0.04197
163,1356.142,8.333,-0.16819,-10.57369,-0.27698,0.07431,-9.80554,0.12728,0.04788,0.04254,0.01106
164,1364.501,8.333,-0.07153,-10.32111,0.00434,0.07411,-9.80550,0.13074,0.02205,0.05493,-0.00464
165,1372.814,8.333,-0.04235,-10.11475,0.25004,0.07446,-9.80549,0.13132,-0.01715,0.03248,-0.01674
166,1381.141,8.333,-0.05671,-10.02123,0.38741,0.07580,-9.80550,0.12966,-0.03501,0.01351,-0.01161
167,1389.491,8.333,-0.03950,-9.98637,0.26695,0.07606,-9.80556,0.12505,-0.05435,-0.01633,0.00823
168,1397.915,8.333,-0.03950,-9.98637,0.26695,0.07521,-9.80560,0.12252,-0.04822,-0.01999,0.02683
169,1406.159,8.333,-0.02723,-9.94761,0.02679,0.07146,-9.80566,0.11949,-0.00785,-0.03319,0.04995
170,1414.508,8.333,-0.14784,-9.81069,-0.12779,0.06631,-9.80567,0.12145,0.05032,-0.05136,0.05442
171,1422.865,8.333,-0.33998,-9.64310,-0.07961,0.06390,-9.80565,0.12441,0.07156,-0.06474,0.04567
172,1431.234,8.333,-0.49216,-9.53805,0.08993,0.06071,-9.80556,0.13279,0.09498,-0.08065,0.01799
173,1439.514,8.333,-0.58059,-9.69367,0.29508,0.06115,-9.80543,0.14191,0.08595,-0.10163,-0.02406
174,1447.882,8.333,-0.58059,-9.69367,0.29508,0.06267,-9.80537,0.14590,0.07776,-0.10002,-0.03474
175,1456.179,8.333,-0.48617,-9.98951,0.35225,0.06760,-9.80523,0.15274,0.06750,-0.07812,-0.06169
176,1464.510,8.333,-0.41046,-10.21292,0.05492,0.07578,-9.80506,0.15956,0.07652,-0.07207,-0.10065
177,1472.856,8.333,-0.47241,-10.38081,-0.18540,0.08132,-9.80495,0.16368,0.09249,-0.08303,-0.12177
178,1481.200,8.333,-0.47106,-10.44530,-0.29269,0.09529,-9.80463,0.17462,0.12900,-0.10359,-0.15303
179,1489.511,8.333,-0.38232,-10.47134,-0.43754,0.11099,-9.80420,0.18925,0.17129,-0.10121,-0.16163
180,1497.856,8.333,-0.38232,-10.47134,-0.43754,0.11914,-9.80392,0.19818,0.19457,-0.10217,-0.16590
181,1506.144,8.333,-0.33534,-10.49319,-0.39878,0.13636,-9.80324,0.21974,0.24921,-0.10387,-0.18717
182,1514.437,8.333,-0.28252,-10.41882,-0.26336,0.15731,-9.80229,0.24632,0.29061,-0.08636,-0.24000
183,1522.893,8.333,-0.32157,-10.43244,-0.15847,0.17032,-9.80170,0.26074,0.29968,-0.08208,-0.28463
184,1531.056,8.333,-0.36063,-10.60631,0.17268,0.20249,-9.80030,0.28897,0.26845,-0.06831,-0.35728
185,1539.325,8.333,-0.28296,-10.83571,0.52328,0.24027,-9.79875,0.31179,0.19377,0.00168,-0.40377
186,1547.642,8.333,-0.28296,-10.83571,0.52328,0.26015,-9.79797,0.32009,0.14381,0.01396,-0.40622
187,1555.886,8.333,-0.04594,-11.01108,0.73367,0.29987,-9.79651,0.32979,0.05852,0.01859,-0.40217
188,1564.307,8.333,0.14485,-11.18332,0.91099,0.33840,-9.79516,0.33272,0.01166,0.01217,-0.37980
189,1572.743,8.333,0.31319,-11.42139,0.79877,0.35626,-9.79451,0.33319,0.00674,0.01770,-0.34886
190,1581.129,8.333,0.71093,-11.61562,0.44023,0.38652,-9.79329,0.33525,0.03726,0.03536,-0.26375
191,1589.387,8.333,1.04253,-11.95036,0.15413,0.40692,-9.79226,0.34126,0.07811,0.08701,-0.15593
192,1597.816,8.333,1.04253,-11.95036,0.15413,0.41299,-9.79185,0.34562,0.09145,0.09864,-0.09779
193,1606.089,8.333,1.21955,-12.38476,-0.02020,0.41707,-9.79134,0.35520,0.09801,0.08976,0.00925
194,1614.335,8.333,1.36694,-12.83442,0.06105,0.41116,-9.79118,0.36633,0.12532,0.09043,0.10547
195,1622.822,8.333,1.30798,-13.46200,-0.10879,0.40468,-9.79119,0.37320,0.14697,0.09675,0.15133
196,1631.189,8.333,1.19351,-14.16230,-0.39953,0.38488,-9.79128,0.39133,0.22215,0.12617,0.24308
197,1639.382,8.333,1.25217,-14.76414,-0.51775,0.35588,-9.79120,0.41963,0.35176,0.13594,0.33604
198,1647.831,8.333,1.25217,-14.76414,-0.51775,0.33808,-9.79098,0.43910,0.43120,0.15308,0.37619
199,1656.164,8.333,1.31921,-15.11953,-0.65212,0.29682,-9.78989,0.49021,0.60141,0.19013,0.44505
200,1664.432,8.333,1.31831,-15.24418,-0.83423,0.24923,-9.78763,0.55723,0.74290,0.22548,0.50289
201,1672.887,8.333,1.37053,-15.16846,-0.52268,0.22296,-9.78604,0.59502,0.78605,0.24447,0.54028
202,1681.242,8.333,1.46316,-14.89014,-0.01272,0.16428,-9.78199,0.67536,0.83250,0.29271,0.62467
203,1689.430,8.333,1.64886,-14.60089,0.61292,0.09644,-9.77692,0.75691,0.81713,0.29287,0.71893
204,1697.840,8.333,1.64886,-14.60089,0.61291,0.05868,-9.77407,0.79655,0.79617,0.29656,0.77527
205,1706.156,8.333,1.97956,-14.25942,1.04312,-0.02658,-9.76783,0.87131,0.72728,0.31314,0.91772
206,1714.269,8.333,2.31699,-13.89176,1.22823,-0.12784,-9.76076,0.93899,0.66453,0.31894,1.09987
207,1722.837,8.333,2.67776,-13.51781,1.11106,-0.18580,-9.75670,0.97087,0.64931,0.32926,1.20632
208,1731.210,8.333,2.83369,-12.91283,0.64539,-0.31807,-9.74682,1.03378,0.66300,0.37297,1.42400
209,1739.411,8.333,2.60818,-12.29348,0.32785,-0.47007,-9.73346,1.09966,0.72155,0.36497,1.59875
210,1747.841,8.333,2.60818,-12.29348,0.32786,-0.55195,-9.72510,1.13495,0.76174,0.32786,1.67849
211,1756.192,8.333,2.31594,-11.81179,0.48557,-0.72562,-9.70442,1.21164,0.85374,0.28205,1.81208
212,1764.471,8.333,1.95232,-11.21189,0.36167,-0.90998,-9.67778,1.29722,0.96034,0.27851,1.90380
213,1772.883,8.333,1.33656,-10.47239,0.09382,-1.00444,-9.66207,1.34383,1.01659,0.26781,1.91838
214,1781.200,8.333,0.67816,-9.67976,0.24630,-1.19377,-9.62573,1.44591,1.14679,0.20236,1.92417
215,1789.408,8.333,0.67816,-9.67976,0.24630,-1.28779,-9.60506,1.50158,1.27181,0.17110,1.90831
216,1797.856,8.333,0.13138,-8.65743,0.49306,-1.47373,-9.55882,1.62097,1.31555,0.18024,1.89161
217,1806.152,8.333,-0.31813,-7.56538,0.54977,-1.65483,-9.50684,1.74695,1.38188,0.18704,1.82374
218,1814.611,8.333,-0.66499,-6.64211,0.98851,-1.82633,-9.45038,1.87758,1.42672,0.16354,1.71803
219,1822.911,8.333,-0.87104,-5.71391,1.20398,-1.90779,-9.42084,1.94382,1.43836,0.15895,1.66160
220,1831.250,8.333,-1.04238,-4.85125,1.18752,-2.06178,-9.35999,2.07605,1.43664,0.16401,1.53670
221,1839.498,8.333,-1.16898,-4.20146,1.38441,-2.13403,-9.32908,2.14114,1.38866,0.17023,1.40342
222,1847.868,8.333,-1.23795,-4.17055,1.44804,-2.26892,-9.26741,2.26661,1.35498,0.18885,1.34236
223,1856.219,8.333,-1.46001,-3.32749,1.73969,-2.39283,-9.20695,2.38262,1.24940,0.21740,1.23261
224,1864.602,8.333,-1.55833,-2.35081,2.03762,-2.50741,-9.14894,2.48600,1.09313,0.16325,1.15995
225,1872.876,8.333,-1.38086,-1.29122,2.67357,-2.56181,-9.12125,2.53185,0.99442,0.14427,1.13131
226,1881.224,8.333,-1.30843,-0.14365,2.62823,-2.66564,-9.06962,2.60898,0.77962,0.14137,1.06001
227,1889.583,8.333,-1.30843,-0.14365,2.62824,-2.71413,-9.04601,2.64074,0.68107,0.06681,1.01510
