# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:44:47
# device_model=iPhone14,2
# os_name=iOS
# os_version=26.6.0
# engine_version=4.6-stable (official)
# screen_refresh_hz=120.00
# engine_max_fps=0
# delta_smoothing=false
# sample_count=638
# duration_s=5.310
# achieved_rate_hz=120.14
# longest_frame_ms=14.0
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
49,406.370,8.333,-0.01107,-5.24465,-8.45931,0.48287,-5.04057,-8.39821,-1.21906,0.05806,-0.59278
50,414.802,8.333,0.15218,-4.89899,-8.74303,0.50194,-4.98754,-8.42870,-1.22630,0.13241,-0.59788
51,423.025,8.333,0.39923,-4.52489,-8.72971,0.54746,-4.87961,-8.48882,-1.24791,0.23788,-0.59139
52,431.335,8.333,0.67726,-4.20871,-8.39093,0.59731,-4.76828,-8.54852,-1.28388,0.26005,-0.56212
53,439.774,8.333,0.67726,-4.20871,-8.39093,0.62116,-4.71114,-8.57845,-1.29876,0.23731,-0.54655
54,448.023,8.333,0.98551,-4.09678,-8.11619,0.66215,-4.59480,-8.63827,-1.31532,0.14171,-0.49742
55,456.380,8.333,1.23481,-4.18985,-8.20433,0.69123,-4.47784,-8.69722,-1.29683,0.04600,-0.43882
56,464.827,8.333,1.36529,-4.24896,-8.58576,0.70251,-4.42028,-8.72571,-1.27105,0.03042,-0.41451
57,473.147,8.333,1.29990,-4.21290,-9.14959,0.72361,-4.30831,-8.77982,-1.21760,0.06672,-0.37779
58,481.437,8.333,1.07889,-4.14302,-9.60120,0.75196,-4.20178,-8.82893,-1.12917,0.22287,-0.38124
59,489.858,8.333,1.07889,-4.14302,-9.60120,0.77200,-4.15134,-8.85103,-1.08074,0.31621,-0.39161
60,498.090,8.333,0.78814,-4.03917,-9.90466,0.82343,-4.05526,-8.89085,-1.00965,0.44229,-0.43707
61,506.373,8.333,0.66708,-4.00984,-9.66988,0.88385,-3.96281,-8.92666,-0.97672,0.49091,-0.48326
62,514.701,8.333,0.80700,-4.03797,-9.21738,0.91606,-3.91700,-8.94362,-0.97013,0.51143,-0.49690
63,522.987,8.333,1.05061,-4.09947,-8.92513,0.98240,-3.82516,-8.97627,-0.96945,0.51714,-0.51589
64,531.358,8.333,1.18004,-4.14736,-8.61000,1.04600,-3.73252,-9.00803,-0.96702,0.43959,-0.53678
65,539.730,8.333,1.18004,-4.14736,-8.61000,1.07458,-3.68595,-9.02383,-0.96641,0.37886,-0.54737
66,547.983,8.333,1.18169,-4.11234,-8.38554,1.12431,-3.59234,-9.05546,-0.96350,0.26812,-0.56837
67,556.599,8.333,1.20174,-3.95762,-8.39168,1.16498,-3.49853,-9.08700,-0.95678,0.19018,-0.56525
68,564.773,8.333,1.29392,-3.70368,-8.57034,1.18329,-3.45175,-9.10251,-0.95080,0.18185,-0.55443
69,573.144,8.333,1.44939,-3.48671,-8.92603,1.21990,-3.35939,-9.13218,-0.93095,0.22038,-0.52307
70,581.352,8.333,1.57703,-3.28874,-9.11637,1.25842,-3.26781,-9.16014,-0.93946,0.25192,-0.49077
71,589.689,8.333,1.57703,-3.28874,-9.11637,1.27817,-3.22123,-9.17389,-0.95402,0.26557,-0.47502
72,598.100,8.333,1.59544,-3.15511,-9.01073,1.31946,-3.12507,-9.20127,-1.00082,0.32032,-0.43661
73,606.440,8.333,1.66217,-3.12069,-9.04933,1.36599,-3.02519,-9.22782,-1.04080,0.40146,-0.39308
74,614.664,8.333,1.78772,-3.02687,-9.15468,1.39053,-2.97397,-9.24080,-1.05763,0.40601,-0.37323
75,623.035,8.333,1.88469,-2.96073,-9.07836,1.43799,-2.86871,-9.26677,-1.10339,0.39200,-0.33586
76,631.322,8.333,1.98823,-2.85972,-9.15902,1.48378,-2.75947,-9.29269,-1.14690,0.40803,-0.27777
77,639.744,8.333,1.98823,-2.85972,-9.15902,1.50677,-2.70370,-9.30538,-1.16245,0.42665,-0.23980
78,647.979,8.333,2.17154,-2.65652,-9.38991,1.55434,-2.59086,-9.32962,-1.18409,0.47891,-0.16544
79,656.504,8.333,2.27778,-2.51601,-9.68395,1.60607,-2.47749,-9.35163,-1.19591,0.56169,-0.08096
80,664.709,8.333,2.34198,-2.33076,-9.89404,1.63409,-2.42069,-9.36164,-1.20605,0.59885,-0.03570
81,673.101,8.333,2.39181,-2.15403,-9.80306,1.69148,-2.30735,-9.38005,-1.20817,0.61608,0.04769
82,681.377,8.333,2.42533,-2.13121,-9.60453,1.71953,-2.25112,-9.38862,-1.19439,0.58298,0.12942
83,689.775,8.333,2.45226,-2.07562,-9.61272,1.77149,-2.14095,-9.40471,-1.17809,0.54835,0.16947
84,698.062,8.333,2.51152,-2.08550,-9.60299,1.81673,-2.03558,-9.41947,-1.12907,0.49659,0.22537
85,706.233,8.333,2.32791,-2.15942,-9.73662,1.83740,-1.98500,-9.42625,-1.07077,0.44331,0.25293
86,714.755,8.333,2.06650,-2.20671,-9.96123,1.87474,-1.88856,-9.43870,-1.03211,0.42088,0.25839
87,723.131,8.333,1.83950,-2.26462,-10.23776,1.90933,-1.80018,-9.44903,-0.93345,0.41421,0.25034
88,731.380,8.333,1.83949,-2.26462,-10.23776,1.92686,-1.75973,-9.45309,-0.87292,0.41767,0.23887
89,739.749,8.333,1.76378,-2.30577,-10.43662,1.96293,-1.68752,-9.45884,-0.73683,0.41825,0.19721
90,748.025,8.333,1.79296,-2.28766,-10.44291,1.99874,-1.62750,-9.46185,-0.60344,0.39312,0.14310
91,756.445,8.333,1.79953,-2.23359,-10.33950,2.01586,-1.60167,-9.46263,-0.48277,0.34435,0.08114
92,764.684,8.333,1.85670,-2.14625,-10.22115,2.04716,-1.55750,-9.46328,-0.42849,0.31516,0.06119
93,773.047,8.333,1.96384,-2.03043,-10.10892,2.07325,-1.52235,-9.46332,-0.33523,0.24783,0.03539
94,781.368,8.333,1.96384,-2.03043,-10.10892,2.08380,-1.50784,-9.46333,-0.29248,0.20892,0.03771
95,789.678,8.333,2.11857,-1.87616,-10.01031,2.09992,-1.48438,-9.46347,-0.22390,0.14601,0.05304
96,797.976,8.333,2.22436,-1.74208,-9.94477,2.10894,-1.46768,-9.46407,-0.16132,0.05817,0.08717
97,806.492,8.333,2.33091,-1.61549,-9.77193,2.10986,-1.46164,-9.46480,-0.13586,0.00863,0.10358
98,814.668,8.333,2.40617,-1.55324,-9.60958,2.10598,-1.45392,-9.46686,-0.08280,-0.04903,0.13389
99,823.080,8.333,2.40094,-1.56132,-9.65671,2.09773,-1.45100,-9.46914,-0.04538,-0.08331,0.14117
100,831.354,8.333,2.40094,-1.56132,-9.65671,2.09247,-1.45062,-9.47036,-0.03328,-0.09476,0.14206
101,839.850,8.333,2.28886,-1.60935,-9.61227,2.08049,-1.45079,-9.47297,-0.02826,-0.11998,0.13058
102,847.865,8.333,2.07383,-1.68417,-9.69876,2.06516,-1.45139,-9.47623,-0.01105,-0.15762,0.11956
103,856.475,8.333,1.96504,-1.74193,-9.92217,2.05715,-1.45243,-9.47781,0.00208,-0.14407,0.11992
104,864.751,8.333,1.99856,-1.63928,-10.24703,2.04536,-1.45739,-9.47960,0.04935,-0.05802,0.12943
105,873.127,8.333,1.96699,-1.56656,-10.33038,2.04133,-1.46717,-9.47896,0.09873,0.00237,0.13215
106,881.328,8.333,1.96699,-1.56656,-10.33038,2.04039,-1.47373,-9.47815,0.12042,-0.00098,0.13185
107,889.809,8.333,1.97237,-1.50535,-9.99863,2.03558,-1.48988,-9.47666,0.15515,-0.06300,0.14689
108,897.893,8.333,2.07487,-1.42590,-9.56753,2.02345,-1.50877,-9.47627,0.17332,-0.14709,0.16893
109,906.438,8.333,2.18845,-1.46480,-9.32691,2.01401,-1.51900,-9.47664,0.18119,-0.19492,0.18595
110,914.578,8.333,2.23723,-1.52780,-9.20735,1.98740,-1.54139,-9.47865,0.20250,-0.30296,0.22404
111,922.862,8.333,2.20356,-1.52600,-9.13448,1.94916,-1.56642,-9.48248,0.22622,-0.42221,0.26277
112,931.123,8.333,2.20356,-1.52600,-9.13448,1.92534,-1.58031,-9.48504,0.24476,-0.48756,0.29150
113,939.607,8.333,2.15762,-1.48306,-9.09168,1.86935,-1.61155,-9.49099,0.28831,-0.57905,0.33079
114,947.822,8.333,2.05871,-1.45298,-9.13328,1.80682,-1.64730,-9.49696,0.32996,-0.61461,0.34126
115,956.367,8.333,1.95232,-1.56311,-9.29564,1.77445,-1.66656,-9.49970,0.35052,-0.62775,0.33755
116,964.625,8.333,1.88379,-1.67085,-9.42852,1.70846,-1.70768,-9.50449,0.38785,-0.63609,0.33461
117,973.015,8.333,1.82289,-1.67594,-9.58354,1.64298,-1.75268,-9.50785,0.43453,-0.60811,0.34051
118,981.206,8.333,1.82289,-1.67594,-9.58354,1.61135,-1.77679,-9.50878,0.45958,-0.59143,0.34502
119,989.675,8.333,1.80164,-1.68103,-9.80022,1.54942,-1.82881,-9.50921,0.51199,-0.57346,0.37995
120,997.850,8.333,1.76438,-1.61698,-9.81757,1.48765,-1.88656,-9.50779,0.57253,-0.56532,0.43473
121,1006.395,8.333,1.73325,-1.54426,-9.71043,1.45609,-1.91809,-9.50637,0.60991,-0.57938,0.46960
122,1014.641,8.333,1.74777,-1.47483,-9.48732,1.38506,-1.98770,-9.50269,0.70002,-0.71864,0.55079
123,1023.133,8.333,1.67878,-1.49009,-9.06041,1.29471,-2.06708,-9.49849,0.80226,-0.92918,0.62984
124,1031.364,8.333,1.67878,-1.49009,-9.06041,1.24105,-2.11083,-9.49603,0.86259,-1.03996,0.66212
125,1039.787,8.333,1.59559,-1.66262,-8.93860,1.11630,-2.20779,-9.48947,1.00471,-1.26241,0.71351
126,1047.907,8.333,1.47603,-1.97611,-8.99487,0.97173,-2.31738,-9.47923,1.14223,-1.43120,0.70450
127,1056.404,8.333,1.22748,-2.40348,-9.29848,0.89416,-2.37668,-9.47219,1.21800,-1.49519,0.67094
128,1064.746,8.333,0.90246,-2.95370,-9.86755,0.73250,-2.50446,-9.45312,1.36982,-1.58381,0.56063
129,1073.082,8.333,0.52987,-3.28918,-10.32829,0.56942,-2.64468,-9.42612,1.52151,-1.57062,0.42122
130,1081.414,8.333,0.52987,-3.28918,-10.32829,0.49193,-2.71860,-9.40944,1.56682,-1.49318,0.34688
131,1089.713,8.333,0.18839,-3.30385,-10.64312,0.35408,-2.87041,-9.37047,1.62439,-1.26956,0.20358
132,1097.860,8.333,-0.06390,-3.29756,-10.76254,0.24147,-3.02313,-9.32592,1.61870,-1.04580,0.09350
133,1106.509,8.333,-0.08425,-3.28709,-10.47718,0.19382,-3.09845,-9.30228,1.60265,-0.94404,0.06495
134,1114.724,8.333,0.07946,-3.09316,-9.98292,0.11145,-3.24444,-9.25373,1.52941,-0.79490,0.07604
135,1123.169,8.333,0.32741,-2.94487,-9.35430,0.03772,-3.38135,-9.20518,1.42679,-0.72432,0.15540
136,1131.489,8.333,0.32741,-2.94487,-9.35429,0.00165,-3.44584,-9.18132,1.37098,-0.70511,0.20997
137,1139.913,8.333,0.56219,-2.96297,-8.80632,-0.07172,-3.56658,-9.13481,1.25637,-0.69150,0.32748
138,1147.989,8.333,0.67157,-3.03690,-8.34394,-0.15036,-3.67507,-9.09074,1.12511,-0.74083,0.41958
139,1156.500,8.333,0.54199,-3.27632,-7.91478,-0.19347,-3.72421,-9.06991,1.04946,-0.80317,0.44128
140,1164.750,8.333,0.25992,-3.84419,-7.84924,-0.29043,-3.81190,-9.03080,0.91341,-0.96049,0.43629
141,1173.148,8.333,-0.09697,-4.38573,-8.40260,-0.39594,-3.88926,-8.99374,0.83403,-0.99169,0.39591
142,1181.450,8.333,-0.09697,-4.38573,-8.40260,-0.44678,-3.92552,-8.97558,0.81206,-0.93348,0.36851
143,1189.812,8.333,-0.46043,-4.58609,-9.24356,-0.53585,-3.99486,-8.94004,0.76775,-0.73611,0.31084
144,1198.100,8.333,-0.70943,-4.56395,-9.69053,-0.60340,-4.06052,-8.90609,0.73212,-0.52280,0.24969
145,1206.538,8.333,-0.88481,-4.40294,-9.70864,-0.62935,-4.09219,-8.88978,0.71994,-0.42579,0.22181
146,1214.776,8.333,-0.95274,-4.17968,-9.57980,-0.66858,-4.15327,-8.85854,0.68451,-0.27847,0.19175
147,1222.902,8.333,-0.82735,-4.04680,-9.27933,-0.69844,-4.21164,-8.82863,0.66560,-0.21707,0.19795
148,1231.312,8.333,-0.82735,-4.04680,-9.27933,-0.71195,-4.24020,-8.81387,0.65928,-0.19637,0.21480
149,1239.853,8.333,-0.63791,-4.05518,-9.02928,-0.73924,-4.29651,-8.78430,0.65713,-0.20493,0.25885
150,1248.111,8.333,-0.49620,-4.14945,-8.76487,-0.77395,-4.35276,-8.75356,0.66963,-0.31884,0.29373
151,1256.545,8.333,-0.47809,-4.34144,-8.49672,-0.79583,-4.38123,-8.73738,0.68238,-0.38154,0.30551
152,1264.793,8.333,-0.60020,-4.50753,-8.48520,-0.84831,-4.43974,-8.70284,0.71701,-0.51040,0.30972
153,1273.180,8.333,-0.75103,-4.71553,-8.58112,-0.91136,-4.50192,-8.66444,0.77585,-0.62495,0.28972
154,1281.467,8.333,-0.75103,-4.71553,-8.58112,-0.94595,-4.53516,-8.64337,0.81718,-0.67407,0.27634
155,1289.832,8.333,-0.85129,-4.92622,-8.74796,-1.01817,-4.60661,-8.59726,0.89659,-0.70878,0.24381
156,1298.143,8.333,-0.92686,-4.95420,-8.87800,-1.08875,-4.68450,-8.54637,0.96784,-0.68712,0.21200
157,1306.476,8.333,-0.98701,-4.87549,-8.89850,-1.12246,-4.72527,-8.51953,0.99085,-0.66328,0.19903
158,1314.752,8.333,-1.02337,-4.79589,-8.73330,-1.18578,-4.80889,-8.46398,1.01886,-0.60971,0.18411
159,1323.161,8.333,-1.02337,-4.79589,-8.73330,-1.21546,-4.85103,-8.43567,1.02214,-0.57344,0.17755
160,1331.453,8.333,-1.03609,-4.74067,-8.55224,-1.27278,-4.93477,-8.37845,1.01358,-0.57021,0.18769
161,1339.873,8.333,-1.01394,-4.78107,-8.41323,-1.33026,-5.01702,-8.32047,1.01126,-0.56326,0.21001
162,1348.144,8.333,-0.99960,-4.81185,-8.38458,-1.35895,-5.05762,-8.29121,1.01240,-0.52134,0.24576
163,1356.288,8.333,-1.12273,-4.95749,-8.43956,-1.41450,-5.13812,-8.23221,1.01637,-0.49063,0.25322
164,1364.772,8.333,-1.28928,-5.09770,-8.52874,-1.46681,-5.21859,-8.17222,1.03731,-0.45579,0.26447
165,1373.204,8.333,-1.28928,-5.09770,-8.52875,-1.49172,-5.25920,-8.14162,1.04263,-0.42760,0.25619
166,1381.452,8.333,-1.49039,-5.22490,-8.45318,-1.53777,-5.34092,-8.07962,1.05738,-0.37853,0.24393
167,1389.832,8.333,-1.62192,-5.25677,-8.38898,-1.57936,-5.42399,-8.01600,1.09478,-0.34545,0.21309
168,1398.335,8.333,-1.70948,-5.37407,-8.46951,-1.59822,-5.46679,-7.98313,1.15253,-0.28348,0.18063
169,1406.574,8.333,-1.73789,-5.52716,-8.50480,-1.63066,-5.55581,-7.91482,1.18940,-0.24166,0.16823
170,1414.745,8.333,-1.67908,-5.53165,-8.42265,-1.65627,-5.64971,-7.84270,1.25521,-0.18915,0.15371
171,1423.172,8.333,-1.67908,-5.53165,-8.42265,-1.66813,-5.69823,-7.80499,1.28441,-0.19112,0.15605
172,1431.157,8.333,-1.59274,-5.49993,-8.05050,-1.69358,-5.79734,-7.72613,1.33015,-0.23602,0.16009
173,1439.898,8.333,-1.51972,-5.61934,-7.71382,-1.72608,-5.89846,-7.64194,1.36281,-0.35224,0.17930
174,1448.122,8.333,-1.42904,-5.80384,-7.56298,-1.74571,-5.94891,-7.59825,1.36196,-0.38930,0.19055
175,1456.568,8.333,-1.52241,-5.97353,-7.57106,-1.78667,-6.04917,-7.50904,1.37750,-0.36584,0.20364
176,1464.812,8.333,-1.58466,-5.95677,-7.69571,-1.82353,-6.14902,-7.41854,1.39116,-0.27565,0.21222
177,1473.212,8.333,-1.58466,-5.95677,-7.69571,-1.83964,-6.19858,-7.37318,1.38679,-0.23858,0.21286
178,1481.501,8.333,-1.65125,-5.97353,-7.51046,-1.86902,-6.29528,-7.28331,1.34604,-0.20151,0.21881
179,1489.942,8.333,-1.65080,-5.99718,-7.06843,-1.89805,-6.38602,-7.19628,1.26388,-0.21193,0.23156
180,1498.173,8.333,-1.64916,-6.10237,-6.64436,-1.91353,-6.42819,-7.15452,1.20500,-0.22902,0.24009
181,1506.534,8.333,-1.71320,-6.32264,-6.34194,-1.94727,-6.50504,-7.07552,1.07812,-0.26836,0.25369
182,1514.652,8.333,-1.85685,-6.55338,-6.17614,-1.98350,-6.57094,-7.00420,0.93227,-0.28070,0.25854
183,1523.198,8.333,-1.85685,-6.55338,-6.17614,-2.00172,-6.59963,-6.97197,0.85288,-0.27176,0.25852
184,1531.524,8.333,-1.98090,-6.79055,-6.10836,-2.03788,-6.64854,-6.91479,0.70194,-0.28350,0.25231
185,1539.735,8.333,-2.14341,-6.88138,-6.07678,-2.07411,-6.68739,-6.86638,0.57232,-0.28609,0.23040
186,1548.174,8.333,-2.34991,-6.97192,-6.25006,-2.09079,-6.70381,-6.84528,0.51678,-0.25385,0.21247
187,1556.502,8.333,-2.44448,-7.11332,-6.62835,-2.11717,-6.73274,-6.80868,0.44545,-0.15238,0.15322
188,1564.780,8.333,-2.58723,-7.18964,-6.95935,-2.13176,-6.75893,-6.77811,0.40108,-0.02962,0.08746
189,1573.145,8.333,-2.58723,-7.18964,-6.95935,-2.13384,-6.77164,-6.76476,0.39128,0.04501,0.05059
190,1581.430,8.333,-2.70904,-7.15896,-7.09611,-2.12717,-6.79720,-6.74119,0.37510,0.18595,-0.01096
191,1589.749,8.333,-2.68330,-7.06304,-7.05467,-2.10882,-6.82275,-6.72111,0.35833,0.27347,-0.05947
192,1598.138,8.333,-2.66475,-7.05481,-6.89096,-2.09672,-6.83541,-6.71203,0.35009,0.30432,-0.07713
193,1606.612,8.333,-2.59112,-7.11976,-6.78756,-2.06767,-6.86021,-6.69572,0.33130,0.37721,-0.10320
194,1614.784,8.333,-2.47127,-7.20625,-6.70781,-2.03273,-6.88440,-6.68157,0.32172,0.41135,-0.12683
195,1623.188,8.333,-2.47126,-7.20625,-6.70780,-2.01473,-6.89645,-6.67460,0.31828,0.39286,-0.13591
196,1631.470,8.333,-2.37639,-7.25264,-6.57298,-1.97871,-6.92092,-6.66003,0.32845,0.38741,-0.15378
197,1639.748,8.333,-2.30517,-7.21537,-6.53048,-1.94089,-6.94682,-6.64417,0.35410,0.40539,-0.16716
198,1648.042,8.333,-2.19773,-7.13008,-6.51971,-1.92139,-6.96048,-6.63554,0.36606,0.40471,-0.17650
199,1656.602,8.333,-2.12934,-7.13293,-6.32264,-1.88250,-6.98894,-6.61675,0.38109,0.37810,-0.18602
200,1664.907,8.333,-2.03717,-7.20804,-6.21789,-1.84552,-7.01774,-6.59665,0.38188,0.34115,-0.19155
201,1673.161,8.333,-2.03717,-7.20804,-6.21789,-1.82760,-7.03216,-6.58627,0.38385,0.33496,-0.19183
202,1681.488,8.333,-2.00769,-7.28451,-6.28568,-1.79098,-7.06109,-6.56535,0.38278,0.36756,-0.19737
203,1689.729,8.333,-1.94589,-7.26281,-6.31291,-1.75084,-7.08886,-6.54622,0.35174,0.41706,-0.20777
204,1698.147,8.333,-1.90339,-7.19892,-6.20891,-1.72932,-7.10186,-6.53785,0.32645,0.43028,-0.21935
205,1706.406,8.333,-1.90833,-7.21029,-6.02381,-1.68376,-7.12502,-6.52453,0.25817,0.46419,-0.23593
206,1714.798,8.333,-1.88663,-7.22795,-5.88300,-1.63495,-7.14302,-6.51725,0.16689,0.49049,-0.25146
207,1723.202,8.333,-1.88663,-7.22795,-5.88300,-1.60984,-7.14975,-6.51613,0.11834,0.48893,-0.25750
208,1731.457,8.333,-1.83456,-7.27119,-5.70389,-1.55905,-7.15859,-6.51877,0.02043,0.46942,-0.28116
209,1739.752,8.333,-1.81750,-7.42217,-5.60528,-1.50829,-7.16118,-6.52786,-0.07887,0.42654,-0.31683
210,1748.159,8.333,-1.78907,-7.56298,-5.59989,-1.48291,-7.16034,-6.53459,-0.12247,0.40497,-0.33696
211,1756.542,8.333,-1.74253,-7.58214,-5.75147,-1.43192,-7.15515,-6.55163,-0.18980,0.38487,-0.36684
212,1764.851,8.333,-1.64901,-7.46961,-5.99463,-1.37901,-7.14632,-6.57258,-0.23759,0.39167,-0.39395
213,1773.145,8.333,-1.64901,-7.46961,-5.99463,-1.35194,-7.14095,-6.58404,-0.25393,0.38464,-0.40334
214,1781.475,8.333,-1.56162,-7.31668,-6.22881,-1.29745,-7.12959,-6.60727,-0.25061,0.37699,-0.42050
215,1789.830,8.333,-1.56596,-7.25144,-6.66202,-1.23900,-7.12004,-6.62875,-0.20274,0.46144,-0.44845
216,1798.116,8.333,-1.60935,-7.24485,-7.22914,-1.20617,-7.11664,-6.63845,-0.17288,0.51861,-0.47628
217,1806.654,8.333,-1.66517,-7.36845,-7.36262,-1.13201,-7.11273,-6.65568,-0.12772,0.60114,-0.55639
218,1814.801,8.333,-1.73280,-7.55131,-7.11661,-1.04764,-7.11133,-6.67097,-0.11201,0.65164,-0.63790
