# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:12:58
# device_model=iPad13,16
# os_name=iOS
# os_version=18.6.2
# engine_version=4.6-stable (official)
# target_frame_rate=60
# sample_count=921
# duration_s=15.330
# achieved_rate_hz=60.08
# longest_frame_ms=19.8
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
29,481.248,16.667,0.13871,-8.45901,-5.66348,-0.16701,-8.03148,-5.62475,0.31316,0.04369,-0.08055
30,497.936,16.667,0.14455,-8.33871,-5.73830,-0.15548,-8.05756,-5.58766,0.30626,0.02622,-0.06900
31,514.553,16.667,-0.37724,-7.86974,-5.65929,-0.14385,-8.08375,-5.55002,0.31474,0.02035,-0.09426
32,531.241,16.667,-0.74460,-7.38641,-5.52118,-0.11996,-8.11903,-5.49885,0.31663,0.02008,-0.17369
33,547.937,16.667,-0.81867,-7.31159,-5.51026,-0.09309,-8.14607,-5.45924,0.33376,0.01864,-0.23927
34,564.513,16.667,-0.72859,-7.22316,-5.35284,-0.05792,-8.17414,-5.41761,0.34564,0.01965,-0.30807
35,581.295,16.667,-0.29060,-7.66145,-5.68503,-0.00137,-8.21319,-5.35853,0.37761,-0.01135,-0.35431
36,597.897,16.667,-0.08440,-7.89503,-5.71032,0.03943,-8.24455,-5.31002,0.40860,-0.04613,-0.34524
37,614.562,16.667,0.17717,-8.62302,-5.17701,0.07923,-8.27796,-5.25733,0.43156,-0.01050,-0.32876
38,631.261,16.667,0.48258,-8.93875,-4.07643,0.13359,-8.32060,-5.18847,0.38108,0.10341,-0.26591
39,647.897,16.667,0.48153,-9.00983,-4.12356,0.17291,-8.34652,-5.14550,0.29864,0.13413,-0.21336
40,664.601,16.667,0.45610,-8.64427,-4.53477,0.20669,-8.36580,-5.11283,0.21757,0.11787,-0.17327
41,681.190,16.667,0.26396,-8.40051,-4.90752,0.24310,-8.38229,-5.08415,0.12417,0.04553,-0.15832
42,697.809,16.667,0.28985,-8.44974,-4.94163,0.26375,-8.38942,-5.07133,0.08245,-0.00070,-0.14175
43,714.762,16.667,0.50667,-8.72402,-5.00732,0.27769,-8.39433,-5.06246,0.06100,-0.03980,-0.10327
44,731.277,16.667,0.54348,-8.79196,-4.97859,0.28435,-8.40015,-5.05243,0.06189,-0.06463,-0.04225
45,747.822,16.667,0.45595,-8.63544,-4.92233,0.28322,-8.40424,-5.04568,0.04431,-0.07458,-0.02671
46,764.563,16.667,0.29838,-8.47951,-4.83329,0.28132,-8.40662,-5.04182,0.02330,-0.08220,-0.03490
47,781.110,16.667,0.51625,-8.64471,-5.08319,0.27754,-8.40724,-5.04100,-0.00331,-0.11626,-0.03324
48,797.834,16.667,0.58568,-8.67120,-5.37573,0.27137,-8.40767,-5.04062,0.02121,-0.15477,-0.02871
49,814.579,16.667,0.47704,-8.64576,-5.47823,0.26224,-8.41140,-5.03487,0.08351,-0.16872,-0.02421
50,831.201,16.667,0.23269,-8.48385,-5.22310,0.25103,-8.42394,-5.01444,0.15977,-0.15018,-0.03854
51,847.838,16.667,0.16700,-8.49762,-4.98144,0.24609,-8.43659,-4.99337,0.17318,-0.12684,-0.04904
52,864.581,16.667,0.08769,-8.55568,-4.72855,0.24359,-8.44813,-4.97394,0.13762,-0.10773,-0.05073
53,881.203,16.667,-0.02200,-8.48236,-4.66660,0.24247,-8.45848,-4.95638,0.08192,-0.07706,-0.04072
54,897.860,16.667,-0.09337,-8.48640,-4.80337,0.24199,-8.46373,-4.94743,0.06369,-0.06264,-0.02897
55,914.567,16.667,0.00404,-8.59683,-4.90003,0.24093,-8.46848,-4.93934,0.07036,-0.04064,-0.01203
56,931.273,16.667,-0.03950,-8.43926,-4.83090,0.23898,-8.47650,-4.92567,0.08903,0.00025,0.01001
57,947.986,16.667,0.04205,-8.49313,-4.65837,0.23809,-8.48268,-4.91506,0.07331,0.01732,0.01239
58,964.574,16.667,0.12181,-8.49014,-4.45037,0.23940,-8.48769,-4.90634,0.06201,0.03485,-0.00405
59,981.126,16.667,0.13542,-8.30070,-4.41281,0.24685,-8.49166,-4.89909,0.01247,0.04655,-0.03726
60,997.829,16.667,0.07916,-8.31626,-4.45755,0.25731,-8.49088,-4.89992,-0.02698,0.04175,-0.07771
61,1014.715,16.667,0.31693,-8.61404,-4.71598,0.27147,-8.48727,-4.90540,-0.05466,0.03209,-0.09020
62,1030.851,16.667,0.48345,-8.69453,-5.19805,0.28296,-8.48333,-4.91156,-0.01869,-0.01461,-0.06571
63,1047.350,16.667,0.50817,-8.71430,-5.23462,0.29082,-8.48313,-4.91146,0.04002,-0.03151,-0.04130
64,1064.109,16.667,0.35793,-8.57079,-5.09501,0.29208,-8.48765,-4.90357,0.08354,-0.04178,-0.02431
65,1081.237,16.667,0.24436,-8.60120,-4.89216,0.29086,-8.49450,-4.89175,0.08705,-0.07275,-0.02338
66,1097.930,16.667,0.23179,-8.59892,-4.82282,0.28748,-8.50225,-4.87847,0.06479,-0.08849,-0.02781
67,1114.096,16.667,0.20815,-8.62272,-4.77628,0.28560,-8.50590,-4.87222,0.04417,-0.08947,-0.04232
68,1130.927,16.667,0.15697,-8.61823,-4.81070,0.28574,-8.50872,-4.86729,0.04614,-0.07372,-0.06854
69,1147.837,16.667,0.03726,-8.55718,-4.83808,0.29255,-8.51318,-4.85907,0.05640,-0.04803,-0.08769
70,1164.600,16.667,0.12330,-8.58426,-4.78332,0.30181,-8.51713,-4.85157,0.06297,-0.03127,-0.09706
71,1181.220,16.667,0.18929,-8.61194,-4.89509,0.31195,-8.52114,-4.84388,0.05905,-0.04308,-0.09396
72,1197.551,16.667,0.34237,-8.76472,-4.91335,0.32342,-8.52630,-4.83404,0.06123,-0.03764,-0.08496
73,1214.175,16.667,0.25483,-8.57962,-4.95106,0.33129,-8.53093,-4.82534,0.07788,-0.03592,-0.08271
74,1231.151,16.667,0.25618,-8.53518,-4.89135,0.33981,-8.53661,-4.81469,0.09105,-0.03616,-0.09045
75,1247.824,16.667,0.33683,-8.56915,-4.74531,0.35162,-8.54432,-4.80015,0.07510,-0.04776,-0.09211
76,1264.578,16.667,0.33474,-8.57947,-4.68635,0.35917,-8.54811,-4.79283,0.04060,-0.06803,-0.08925
77,1281.184,16.667,0.38562,-8.54670,-4.72406,0.36550,-8.54947,-4.78992,0.01935,-0.05559,-0.08689
78,1297.810,16.667,0.39744,-8.59967,-4.86607,0.37476,-8.55139,-4.78577,0.03954,-0.04931,-0.07535
79,1314.576,16.667,0.24855,-8.52770,-4.81639,0.38011,-8.55494,-4.77900,0.06660,-0.05292,-0.06433
80,1331.122,16.667,0.18540,-8.53249,-4.78481,0.38279,-8.55930,-4.77098,0.05574,-0.08130,-0.04964
81,1347.869,16.667,0.07871,-8.58950,-4.66196,0.37997,-8.56234,-4.76575,0.01313,-0.10870,-0.03093
82,1364.507,16.667,0.17119,-8.55523,-4.66480,0.37577,-8.56234,-4.76608,-0.00821,-0.08333,-0.01727
83,1381.167,16.667,0.18765,-8.53054,-4.66271,0.37273,-8.56160,-4.76766,-0.00937,-0.04458,-0.00911
84,1398.050,16.667,0.16325,-8.40305,-4.57981,0.37193,-8.56060,-4.76950,-0.01011,-0.02368,-0.01723
85,1414.522,16.667,0.10953,-8.51782,-4.58535,0.37177,-8.55956,-4.77139,-0.01781,-0.03599,-0.00892
86,1431.153,16.667,0.02230,-8.56600,-4.63802,0.36597,-8.55907,-4.77271,0.02227,-0.10719,0.04215
87,1447.772,16.667,-0.10011,-8.21032,-4.40847,0.34525,-8.56389,-4.76561,0.05282,-0.13151,0.05158
88,1464.398,16.667,-0.11477,-8.78403,-4.64804,0.33091,-8.56659,-4.76177,0.01817,-0.08958,0.05811
89,1481.225,16.667,0.54722,-8.46620,-4.61258,0.31251,-8.56780,-4.76084,0.00426,-0.12047,0.11077
90,1497.938,16.667,0.47884,-8.52904,-4.57577,0.28140,-8.56798,-4.76244,-0.01447,-0.09854,0.11321
91,1514.415,16.667,0.70614,-8.47503,-4.69683,0.26316,-8.56697,-4.76531,-0.02644,-0.03875,0.08677
92,1531.164,16.667,0.77512,-8.45153,-4.81624,0.25442,-8.56544,-4.76852,-0.02260,0.02611,0.03804
93,1547.827,16.667,0.59271,-8.61793,-4.93535,0.25797,-8.56278,-4.77312,-0.04155,0.07908,-0.00444
94,1564.489,16.667,0.46522,-8.64756,-5.02932,0.26348,-8.55932,-4.77901,-0.04924,0.06572,0.01254
95,1581.093,16.667,0.56129,-8.69933,-5.01241,0.26386,-8.55696,-4.78322,-0.01890,0.06320,0.05440
96,1597.739,16.667,0.62070,-9.00175,-5.16115,0.25509,-8.55735,-4.78301,0.01986,0.03781,0.10752
97,1614.491,16.667,0.67367,-9.17473,-5.19257,0.23917,-8.56091,-4.77745,0.07094,-0.01365,0.16027
98,1631.222,16.667,0.64569,-9.13972,-5.14813,0.21231,-8.56826,-4.76553,0.11245,-0.09878,0.19470
99,1647.901,16.667,0.40537,-9.34502,-5.10219,0.16284,-8.58326,-4.74041,0.15696,-0.26198,0.17989
100,1664.421,16.667,-0.43410,-9.38752,-4.91230,0.12066,-8.59419,-4.72183,0.14063,-0.28625,0.16386
101,1681.042,16.667,-0.37933,-9.14525,-4.70835,0.08044,-8.60403,-4.70473,0.13483,-0.23859,0.16985
102,1697.813,16.667,-0.20396,-9.14361,-4.73004,0.03378,-8.61691,-4.68168,0.12444,-0.18492,0.13731
103,1714.408,16.667,-0.29449,-9.51606,-4.65328,0.00382,-8.62337,-4.66989,0.07045,-0.18539,0.12009
104,1731.046,16.667,-0.41420,-9.36328,-4.78586,-0.02138,-8.62879,-4.65982,0.08645,-0.15635,0.07870
105,1747.684,16.667,-0.73502,-9.66539,-5.10085,-0.03980,-8.63988,-4.63910,0.15749,-0.07773,0.00583
106,1764.517,16.667,-0.66409,-9.75652,-5.12494,-0.03907,-8.65275,-4.61506,0.21604,0.00573,-0.05396
107,1781.122,16.667,-0.48632,-9.75443,-5.15906,-0.02605,-8.67041,-4.58190,0.29567,0.08069,-0.09560
108,1797.922,16.667,-0.04893,-9.63352,-5.17492,0.00103,-8.70131,-4.52301,0.37247,0.12022,-0.08837
109,1814.428,16.667,0.33983,-9.47161,-4.93999,0.01764,-8.72760,-4.47203,0.40074,0.10698,-0.04753
110,1831.076,16.667,0.34297,-9.28127,-4.92876,0.02690,-8.75503,-4.41805,0.41519,0.07884,0.00007
111,1847.954,16.667,0.32726,-8.92678,-4.63233,0.02860,-8.79215,-4.34368,0.42867,0.03890,0.03723
112,1864.481,16.667,0.24346,-8.60072,-4.29071,0.02415,-8.82007,-4.28674,0.42605,0.00498,0.04935
113,1881.502,16.667,0.12884,-8.38000,-4.09289,0.01768,-8.84661,-4.23172,0.40306,-0.03062,0.03514
114,1898.099,16.667,0.06943,-8.07205,-3.85796,0.01051,-8.87921,-4.16291,0.37580,-0.06798,-0.00259
115,1914.495,16.667,0.23269,-7.38342,-4.17878,0.00746,-8.90259,-4.11269,0.38054,-0.09335,-0.03189
116,1931.123,16.667,0.48737,-6.48694,-4.22427,0.00884,-8.92667,-4.06015,0.40543,-0.03562,-0.05311
117,1947.998,16.667,1.66547,-3.42550,-4.39381,0.01748,-8.95947,-3.98723,0.40398,0.16719,0.03708
118,1964.361,16.667,1.84877,0.08425,-3.64128,0.01772,-8.98376,-3.93220,0.40997,0.36529,0.19951
119,1981.156,16.667,1.08263,1.69629,-3.10932,0.00605,-9.00690,-3.87893,0.36453,0.46389,0.33393
120,1997.871,16.667,-0.47764,2.04360,-1.34195,-0.02704,-9.02537,-3.83567,0.04639,0.40564,0.37037
121,2014.414,16.667,-1.46555,-0.81298,0.86476,-0.04787,-9.01340,-3.86352,-0.48508,0.37841,0.22977
122,2031.405,16.667,-1.74163,-2.14116,0.88271,-0.03111,-8.96640,-3.97154,-1.10476,0.44266,-0.14825
123,2047.503,16.667,-2.40975,-6.13605,-0.56859,0.04812,-8.88347,-4.15356,-1.65030,0.45379,-0.77452
124,2063.969,16.667,-2.57287,-12.20878,-4.11563,0.24674,-8.73677,-4.44729,-1.69682,0.41327,-1.14745
125,2080.684,16.667,-1.03370,-14.88984,-5.15202,0.43226,-8.61767,-4.66039,-1.61062,0.43375,-1.21830
126,2097.853,16.667,1.35015,-19.51431,-8.23017,0.60415,-8.50154,-4.85069,-1.25992,0.30456,-0.79089
127,2114.433,16.667,2.64275,-22.86583,-9.77807,0.73098,-8.38151,-5.03849,-0.87181,0.11189,-0.24875
128,2130.750,16.667,3.10782,-23.51585,-9.72944,0.72895,-8.32996,-5.12355,-0.48205,-0.15813,0.23680
129,2148.211,16.667,4.47263,-24.33472,-9.79056,0.64994,-8.30919,-5.16773,-0.11663,-0.58364,0.75993
130,2164.350,16.667,4.10950,-25.17668,-11.76421,0.44056,-8.31911,-5.17385,0.28818,-0.83372,0.99229
131,2181.206,16.667,3.09391,-24.46590,-12.74598,0.23982,-8.37234,-5.10067,0.99143,-0.90780,1.10010
132,2197.456,16.667,0.81837,-21.80055,-12.99707,0.03550,-8.48034,-4.92474,1.80900,-0.78849,1.08531
133,2213.979,16.667,-0.97324,-18.49102,-10.98205,-0.19637,-8.69117,-4.53822,2.59556,-0.42933,0.91632
134,2231.021,16.667,-1.04417,-17.22553,-9.75832,-0.33122,-8.86446,-4.18116,2.76412,-0.24677,0.81267
135,2247.739,16.667,-0.47734,-12.31233,-8.73913,-0.44759,-9.02804,-3.80323,2.83357,-0.14162,0.71704
136,2264.626,16.667,-0.09337,-6.11015,-7.06080,-0.58146,-9.22039,-3.28888,2.73623,-0.05948,0.62852
137,2281.071,16.667,-0.04729,-2.80660,-5.91951,-0.66145,-9.33736,-2.92344,2.48404,0.02114,0.49785
138,2297.758,16.667,0.33294,3.27512,-4.16726,-0.71842,-9.42939,-2.59633,2.16323,0.13339,0.35594
139,2314.421,16.667,0.57610,7.43879,-2.40049,-0.76046,-9.52043,-2.22565,1.79919,0.27399,0.19024
140,2331.178,16.667,0.58568,8.42744,-1.32564,-0.77050,-9.57294,-1.98384,1.63461,0.39561,0.10216
141,2347.794,16.667,0.01242,9.82266,1.76213,-0.76687,-9.61545,-1.76789,1.40508,0.44561,0.01290
142,2364.350,16.667,-0.94122,9.23369,5.02693,-0.74481,-9.65295,-1.56086,0.73914,0.40965,-0.10335
143,2381.008,16.667,-1.46705,8.32344,5.89348,-0.71256,-9.66372,-1.50838,0.02153,0.25864,-0.23277
144,2397.743,16.667,-1.86374,5.75910,6.47991,-0.66659,-9.65880,-1.56001,-0.70197,0.09162,-0.34463
145,2414.450,16.667,-2.02041,3.03031,5.44875,-0.58681,-9.62701,-1.77391,-1.46400,-0.01899,-0.46621
146,2431.060,16.667,-1.95023,1.64646,3.97348,-0.51525,-9.58368,-2.01442,-1.85575,-0.08968,-0.54055
147,2447.748,16.667,-1.23855,-1.29152,1.52989,-0.43903,-9.52236,-2.30267,-2.16165,-0.08988,-0.56201
148,2464.364,16.667,-1.16882,-4.23893,-2.79703,-0.33232,-9.40859,-2.74561,-2.49829,-0.14518,-0.63630
149,2481.099,16.667,-1.08712,-6.63613,-4.39396,-0.24776,-9.29883,-3.10494,-2.59682,-0.21471,-0.67123
150,2497.642,16.667,-1.14802,-10.79545,-7.06933,-0.16610,-9.17440,-3.46023,-2.50940,-0.19942,-0.65461
151,2514.385,16.667,-0.89438,-14.53370,-8.17336,-0.06161,-8.99924,-3.89619,-2.28260,-0.15536,-0.63819
152,2531.061,16.667,-0.81942,-16.10415,-8.94728,0.01295,-8.86643,-4.19006,-2.09437,-0.14122,-0.59780
153,2547.827,16.667,-0.19782,-18.41366,-9.63936,0.07867,-8.73474,-4.45742,-1.93700,-0.05860,-0.50496
154,2564.403,16.667,0.47645,-19.05530,-11.05478,0.15194,-8.58069,-4.74543,-1.36465,-0.01726,-0.35902
155,2581.043,16.667,0.90860,-19.75695,-10.96215,0.18797,-8.49377,-4.89806,-1.04772,0.00798,-0.19509
156,2597.638,16.667,1.49817,-20.47132,-11.11673,0.19888,-8.42312,-5.01816,-0.83627,-0.10202,-0.03622
157,2614.705,16.667,1.74388,-20.78302,-12.30365,0.17598,-8.36629,-5.11317,-0.21437,-0.20852,0.09746
158,2630.989,16.667,1.71290,-21.25378,-12.27552,0.14280,-8.37120,-5.10617,0.31865,-0.24615,0.15041
159,2647.678,16.667,1.67355,-22.43143,-12.01291,0.10222,-8.41241,-5.03898,0.74993,-0.26607,0.17911
160,2664.512,16.667,1.41004,-23.07038,-12.21537,0.04564,-8.52074,-4.85441,1.47283,-0.24625,0.17622
161,2681.101,16.667,1.39672,-22.86388,-12.05301,0.00973,-8.64695,-4.62607,2.06070,-0.14982,0.15186
162,2697.705,16.667,1.55743,-20.62530,-12.57824,-0.01700,-8.80436,-4.31896,2.61515,-0.06784,0.16131
163,2714.503,16.667,1.63180,-16.33803,-11.74640,-0.06261,-9.04248,-3.79474,3.22567,0.07333,0.36636
164,2731.009,16.667,1.38684,-12.81257,-10.71226,-0.11594,-9.22334,-3.32970,3.53020,0.20119,0.50100
165,2747.750,16.667,0.86880,-4.87310,-7.54144,-0.17891,-9.38917,-2.82523,3.66018,0.32606,0.56350
166,2764.494,16.667,0.14530,1.73520,-3.18100,-0.26582,-9.56499,-2.14723,3.42041,0.47106,0.55237
167,2781.027,16.667,-0.03142,3.88878,-1.02936,-0.32943,-9.65494,-1.68640,2.97017,0.53504,0.52659
168,2797.660,16.667,-0.61621,6.86672,2.16181,-0.38850,-9.71315,-1.29387,2.45789,0.54419,0.44250
169,2814.379,16.667,-1.31055,7.53366,5.08515,-0.43548,-9.74790,-0.97934,1.66772,0.57786,0.28753
170,2831.129,16.667,-1.55114,7.01022,6.31935,-0.47487,-9.76997,-0.70187,0.99825,0.57679,0.17761
171,2847.693,16.667,-1.90384,6.06347,6.79370,-0.48850,-9.77536,-0.61160,0.28965,0.48013,0.07608
172,2864.424,16.667,-2.10125,4.65398,5.70105,-0.48866,-9.77472,-0.62169,-0.57290,0.25396,-0.06643
173,2881.138,16.667,-2.15508,3.61614,4.74127,-0.46434,-9.76565,-0.76608,-1.02083,0.05532,-0.20323
174,2897.740,16.667,-1.59708,1.64931,3.24010,-0.42496,-9.75265,-0.93579,-1.28322,-0.12666,-0.34368
175,2914.468,16.667,-0.87682,0.02685,2.24902,-0.36845,-9.73329,-1.13916,-1.59942,-0.27529,-0.49874
176,2931.093,16.667,-0.42587,-0.60648,0.96875,-0.27539,-9.69274,-1.46471,-1.84265,-0.40072,-0.55897
177,2947.819,16.667,0.26456,-1.19246,-2.57646,-0.20484,-9.64874,-1.74076,-1.94888,-0.55048,-0.55352
178,2964.382,16.667,-0.29769,-1.53156,-3.50963,-0.14586,-9.59545,-2.01900,-1.91300,-0.66136,-0.50830
179,2981.132,16.667,-0.75328,-2.66235,-3.19416,-0.07584,-9.51140,-2.38703,-1.97995,-0.61456,-0.52789
180,2997.711,16.667,-0.87792,-6.32129,-2.67522,-0.01885,-9.43202,-2.68458,-2.22705,-0.48403,-0.57420
181,3014.478,16.667,-0.54722,-8.41068,-3.04946,0.04702,-9.32933,-3.02187,-2.70506,-0.31714,-0.59213
182,3031.048,16.667,-0.23553,-13.12172,-5.71765,0.13371,-9.14263,-3.54470,-3.04281,-0.28135,-0.53598
183,3047.806,16.667,0.00853,-19.49329,-10.14797,0.18364,-8.96433,-3.97209,-3.18155,-0.31656,-0.44764
184,3063.922,16.667,0.37843,-22.99870,-12.78863,0.21697,-8.76867,-4.38563,-2.89950,-0.25748,-0.35214
185,3080.620,16.667,1.34330,-26.71391,-16.73248,0.25734,-8.56104,-4.77627,-1.50510,-0.03935,-0.24845
186,3097.359,16.667,2.58364,-28.71905,-16.73682,0.27968,-8.49215,-4.89649,-0.40283,0.02910,-0.07948
187,3114.557,16.667,2.90073,-28.12918,-15.32274,0.27919,-8.49868,-4.88517,0.53816,0.03542,0.12958
188,3130.601,16.667,2.49162,-24.41996,-11.97744,0.23755,-8.59444,-4.71695,1.37978,-0.02297,0.34445
189,3147.709,16.667,2.06605,-20.00954,-9.13298,0.18355,-8.70661,-4.50906,1.77199,-0.02071,0.45866
190,3164.393,16.667,1.76857,-17.91746,-8.37626,0.11364,-8.82942,-4.26601,1.89755,-0.08384,0.55912
191,3181.081,16.667,1.29257,-14.02134,-8.05769,-0.01071,-8.99188,-3.91361,2.08673,-0.18962,0.68571
192,3197.364,16.667,0.91578,-10.41104,-7.57795,-0.11506,-9.11703,-3.61067,2.37917,-0.14369,0.69382
193,3214.112,16.667,0.59511,-8.55987,-6.75718,-0.21180,-9.24473,-3.26504,2.59285,-0.04643,0.62709
194,3230.584,16.667,0.14949,-5.16220,-4.41132,-0.31492,-9.39828,-2.78274,2.51517,0.10956,0.50245
195,3247.749,16.667,-0.01347,-2.09762,-2.27943,-0.37379,-9.49004,-2.44334,2.26297,0.22888,0.42312
196,3264.273,16.667,-0.00958,-0.79532,-1.37367,-0.42062,-9.55965,-2.14628,1.90135,0.34111,0.37607
197,3281.005,16.667,-0.19154,1.67609,-0.15921,-0.47520,-9.62267,-1.82998,1.44209,0.39631,0.34757
198,3297.610,16.667,-0.36706,3.26360,0.84695,-0.51302,-9.65391,-1.64598,1.13976,0.38650,0.30978
199,3314.448,16.667,-0.57581,3.79361,1.83082,-0.54324,-9.67490,-1.50718,0.79682,0.35357,0.22328
200,3331.117,16.667,-0.92296,3.40620,3.52860,-0.56801,-9.68789,-1.41155,0.20858,0.27348,0.13616
201,3347.598,16.667,-1.39971,2.01008,4.24956,-0.57877,-9.68651,-1.41668,-0.24305,0.19906,0.07140
202,3364.325,16.667,-1.82977,1.33357,4.46144,-0.57628,-9.67655,-1.48415,-0.66008,0.13136,-0.07055
203,3380.992,16.667,-2.02819,-0.80879,4.44394,-0.53584,-9.64944,-1.66479,-1.19624,0.10790,-0.30257
204,3397.717,16.667,-1.34898,-4.00011,3.04468,-0.48113,-9.61491,-1.86880,-1.61163,0.07254,-0.41657
205,3414.418,16.667,-0.93613,-5.37468,1.18947,-0.41358,-9.56416,-2.12749,-1.95094,0.00385,-0.49118
206,3430.944,16.667,0.00524,-8.64292,-3.13925,-0.32312,-9.47204,-2.51920,-2.09696,-0.09212,-0.45776
207,3447.725,16.667,-0.38891,-10.32784,-6.36768,-0.26529,-9.39324,-2.80481,-1.89979,-0.06833,-0.41308
208,3464.315,16.667,-0.76076,-10.58896,-7.12110,-0.20731,-9.31920,-3.04628,-1.53040,-0.00439,-0.44437
209,3481.076,16.667,-1.03310,-11.34044,-6.45073,-0.11474,-9.23534,-3.29632,-1.23005,0.08757,-0.52089
210,3497.655,16.667,-0.60917,-11.63537,-5.43035,-0.03191,-9.17678,-3.45774,-1.10011,0.10653,-0.59271
211,3514.365,16.667,-0.09547,-12.14444,-4.94507,0.05335,-9.11769,-3.61044,-1.15965,0.05993,-0.56541
212,3531.008,16.667,0.21877,-13.06591,-4.94253,0.14319,-9.02208,-3.84082,-1.35194,-0.06364,-0.42156
213,3547.650,16.667,0.23269,-14.62633,-5.89333,0.18674,-8.94055,-4.02518,-1.35356,-0.05424,-0.27498
214,3564.338,16.667,0.26321,-15.93027,-6.75808,0.20986,-8.86038,-4.19762,-1.20513,-0.05929,-0.12588
215,3581.013,16.667,0.57401,-19.29607,-8.23306,0.20570,-8.76940,-4.38471,-0.88870,-0.19586,0.05204
216,3597.646,16.667,1.45193,-23.44702,-9.46607,0.17339,-8.72234,-4.47896,-0.52267,-0.33359,0.17851
217,3614.357,16.667,2.01726,-25.77074,-10.82523,0.10725,-8.70161,-4.52115,-0.09336,-0.55883,0.38392
218,3631.406,16.667,2.38986,-27.47586,-12.12738,-0.04171,-8.73724,-4.45302,0.97974,-0.64764,0.62126
