# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:00:44
# device_model=iPad13,16
# os_name=iOS
# os_version=18.6.2
# engine_version=4.6-stable (official)
# target_frame_rate=60
# sample_count=582
# duration_s=9.678
# achieved_rate_hz=60.14
# longest_frame_ms=16.7
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
49,812.006,16.667,-1.15849,-6.67818,-2.21972,-0.26002,-9.32575,-3.02212,1.42632,0.13247,0.13013
50,828.657,16.667,-0.94317,-5.76045,-1.04208,-0.26224,-9.40175,-2.77647,1.20755,0.20200,-0.00151
51,845.385,16.667,-1.00990,-5.26500,-0.69312,-0.24583,-9.44801,-2.61629,1.07337,0.27269,-0.09465
52,862.059,16.667,-0.96786,-4.53806,-0.24346,-0.21446,-9.48745,-2.47239,0.97142,0.36257,-0.17180
53,878.759,16.667,-0.95693,-3.95253,0.32292,-0.15699,-9.53164,-2.30079,0.83157,0.43985,-0.22541
54,895.340,16.667,-1.02038,-3.59444,0.70779,-0.10679,-9.55762,-2.19337,0.67189,0.49342,-0.25701
55,911.908,16.667,-1.23167,-2.88651,1.54172,-0.05094,-9.57645,-2.11174,0.46615,0.52739,-0.29121
56,928.616,16.667,-1.27087,-2.33165,2.50239,0.03267,-9.58813,-2.05842,0.06954,0.57169,-0.34560
57,945.340,16.667,-1.22089,-2.05273,2.71487,0.10381,-9.58392,-2.07562,-0.33357,0.55042,-0.39584
58,961.895,16.667,-0.63476,-1.90788,2.92437,0.17975,-9.56479,-2.15706,-0.82027,0.48473,-0.42480
59,978.684,16.667,0.17268,-1.95831,2.39480,0.27687,-9.51079,-2.37456,-1.46848,0.34810,-0.38736
60,995.217,16.667,0.29194,-2.04345,2.11797,0.33979,-9.44610,-2.61268,-1.88735,0.22759,-0.34058
61,1011.924,16.667,0.28985,-2.49266,2.04719,0.39155,-9.35698,-2.90931,-2.35136,0.07757,-0.30032
62,1028.674,16.667,-0.06614,-3.92200,1.65679,0.43601,-9.17587,-3.43274,-3.33515,-0.26381,-0.22468
63,1045.327,16.667,-0.06988,-4.85903,0.45894,0.43619,-8.96658,-3.94722,-4.16232,-0.59374,-0.13950
64,1061.896,16.667,0.40073,-7.39060,-4.49317,0.40773,-8.68109,-4.54344,-4.67945,-0.72292,-0.10291
65,1078.750,16.667,1.11540,-10.42286,-11.59362,0.36521,-8.22635,-5.32580,-4.27255,-0.33434,-0.04808
66,1095.387,16.667,0.84755,-11.92986,-15.24089,0.35875,-7.91378,-5.78046,-3.15441,0.12396,0.02033
67,1111.988,16.667,0.93314,-13.29425,-18.87110,0.38007,-7.69006,-6.07362,-1.88931,0.45885,0.08980
68,1128.795,16.667,1.45927,-15.22667,-17.71979,0.42122,-7.54088,-6.25524,-0.66809,0.47118,0.18267
69,1145.320,16.667,1.66322,-15.62531,-16.54229,0.43274,-7.50333,-6.29946,-0.19908,0.27458,0.25237
70,1161.916,16.667,1.78712,-15.64222,-13.51213,0.41686,-7.49987,-6.30465,0.06543,0.07403,0.31107
71,1178.663,16.667,1.70467,-15.05743,-12.31293,0.38040,-7.51842,-6.28483,0.38652,-0.08164,0.34637
72,1195.334,16.667,1.20249,-13.64366,-10.83735,0.31533,-7.58110,-6.21272,0.66954,-0.14927,0.34219
73,1212.094,16.667,0.77946,-12.34989,-9.49002,0.26024,-7.65659,-6.12204,0.92010,-0.20654,0.32342
74,1228.734,16.667,0.37886,-11.24294,-8.13452,0.20179,-7.75038,-6.00510,1.13462,-0.29252,0.28487
75,1245.404,16.667,0.04145,-10.89691,-7.52213,0.12448,-7.88815,-5.82511,1.19326,-0.32042,0.23013
76,1262.019,16.667,-0.26037,-10.46416,-6.93645,0.07245,-7.99320,-5.68101,1.23274,-0.31839,0.17558
77,1278.609,16.667,-0.28641,-10.45144,-6.71708,0.02862,-8.09972,-5.52848,1.29867,-0.27351,0.13685
78,1295.233,16.667,-0.26291,-10.68981,-6.40209,-0.01513,-8.24733,-5.30582,1.42586,-0.19962,0.08925
79,1312.077,16.667,-0.15847,-10.76119,-6.72846,-0.03852,-8.36377,-5.12018,1.55087,-0.18701,0.04664
80,1328.586,16.667,-0.09337,-10.50935,-6.87345,-0.05649,-8.48611,-4.91459,1.70020,-0.17063,0.01965
81,1345.332,16.667,-0.37634,-9.42448,-6.52899,-0.06779,-8.65875,-4.60347,1.91957,-0.09397,-0.03880
82,1361.877,16.667,-0.59870,-8.34798,-5.66453,-0.06296,-8.79194,-4.34375,2.03239,-0.00181,-0.08474
83,1378.539,16.667,-0.66843,-7.78071,-5.08349,-0.04554,-8.92254,-4.06899,2.08471,0.10483,-0.12777
84,1395.329,16.667,-0.67681,-6.56819,-3.96674,-0.00393,-9.08417,-3.69436,2.04633,0.23459,-0.18909
85,1411.870,16.667,-0.48333,-5.47120,-2.82441,0.03942,-9.19107,-3.41951,1.94597,0.30847,-0.22691
86,1428.537,16.667,-0.44338,-4.95136,-2.31684,0.08919,-9.28333,-3.15947,1.79368,0.34282,-0.26199
87,1445.283,16.667,-0.36332,-3.99817,-1.37472,0.16343,-9.38346,-2.84506,1.55368,0.35414,-0.31098
88,1461.933,16.667,-0.49440,-2.98078,-0.37993,0.22642,-9.44247,-2.63796,1.35370,0.34573,-0.37867
89,1478.539,16.667,-0.48842,-2.59172,0.26336,0.29968,-9.48774,-2.46241,1.08456,0.32695,-0.46840
90,1495.259,16.667,-0.24466,-2.46737,1.44804,0.41240,-9.52496,-2.29685,0.60979,0.27639,-0.55359
91,1511.950,16.667,0.10101,-2.53681,2.52139,0.50254,-9.53474,-2.23755,0.18029,0.23980,-0.57213
92,1528.680,16.667,0.18001,-2.60385,2.76785,0.59011,-9.52756,-2.24674,-0.34091,0.16085,-0.54837
93,1545.336,16.667,0.40462,-2.96342,3.23651,0.69074,-9.48742,-2.38372,-1.12062,0.01947,-0.45031
94,1561.946,16.667,0.45370,-3.40545,3.22753,0.74547,-9.43037,-2.58511,-1.71099,-0.12615,-0.34619
95,1578.668,16.667,0.45415,-3.63111,3.26734,0.77886,-9.34463,-2.87082,-2.31277,-0.29539,-0.24999
96,1595.282,16.667,0.22535,-3.87382,3.46381,0.78934,-9.16812,-3.39011,-3.24579,-0.54631,-0.16230
97,1611.877,16.667,-0.11717,-4.05443,3.27572,0.77360,-8.96537,-3.89795,-4.11304,-0.77548,-0.14170
98,1628.611,16.667,-0.18465,-4.12985,2.88322,0.73654,-8.67445,-4.51462,-5.04204,-0.97694,-0.14108
99,1645.275,16.667,-0.12001,-4.04126,-0.18869,0.66058,-8.11172,-5.47120,-6.05587,-1.00440,-0.16099
100,1661.889,16.667,0.06898,-5.21966,-7.26416,0.59710,-7.56585,-6.21062,-6.24250,-0.89814,-0.19720
101,1678.618,16.667,0.70764,-6.24752,-12.08653,0.54327,-6.97255,-6.87450,-5.64199,-0.61352,-0.16261
102,1695.366,16.667,2.47097,-9.51321,-21.96531,0.48116,-6.29688,-7.50255,-3.58630,-0.34356,0.11553
103,1711.829,16.667,3.36236,-11.37620,-24.99591,0.42635,-5.99003,-7.75295,-1.82226,-0.17396,0.44134
104,1728.579,16.667,2.09134,-11.57312,-24.45468,0.36537,-5.86328,-7.85231,-0.48208,-0.09403,0.54143
105,1745.224,16.667,0.43919,-12.13860,-21.56308,0.29645,-5.87488,-7.84654,0.46196,-0.05458,0.44950
106,1761.878,16.667,0.99913,-13.20731,-19.55524,0.25065,-5.95425,-7.78810,0.84926,-0.12766,0.36948
107,1778.583,16.667,1.53184,-13.74736,-19.13132,0.19439,-6.07739,-7.69402,1.25581,-0.28789,0.36628
108,1795.306,16.667,2.04240,-13.15838,-18.73538,0.08840,-6.32169,-7.49658,1.97649,-0.43846,0.42903
109,1811.925,16.667,1.55339,-11.53541,-17.62626,-0.00664,-6.57744,-7.27376,2.62799,-0.45726,0.49033
110,1828.539,16.667,0.91114,-10.13346,-16.61307,-0.10475,-6.89021,-6.97743,3.20065,-0.43057,0.48871
111,1845.224,16.667,-0.44083,-7.66908,-13.57348,-0.21753,-7.35938,-6.47785,3.73970,-0.29415,0.38272
112,1861.916,16.667,-1.28569,-6.08127,-10.55723,-0.27681,-7.72227,-6.03824,3.98348,-0.18434,0.26157
113,1878.641,16.667,-1.52002,-5.36735,-8.99337,-0.31068,-8.07394,-5.55746,4.08774,-0.06831,0.12241
114,1895.288,16.667,-1.48830,-4.51935,-5.89093,-0.31444,-8.50024,-4.88032,4.03984,0.10729,-0.04399
115,1911.860,16.667,-1.34105,-3.91362,-3.66507,-0.29143,-8.77747,-4.36366,3.91975,0.19850,-0.13766
116,1928.582,16.667,-1.25366,-3.61958,-2.64784,-0.25323,-9.01519,-3.85130,3.75097,0.26885,-0.21081
117,1945.203,16.667,-1.15775,-3.11905,-0.67980,-0.18633,-9.27093,-3.19148,3.44828,0.35093,-0.28106
118,1961.815,16.667,-1.10807,-2.73059,1.09759,-0.12674,-9.41872,-2.72802,3.15877,0.41021,-0.32578
119,1978.591,16.667,-1.08981,-2.72505,1.95546,-0.06069,-9.53227,-2.30272,2.81140,0.46640,-0.36910
120,1995.264,16.667,-0.86176,-2.92841,3.29682,0.03458,-9.63744,-1.81353,2.27832,0.51525,-0.40830
121,2011.845,16.667,-0.65302,-2.99395,4.51382,0.10890,-9.68879,-1.51192,1.87188,0.57241,-0.42921
122,2028.577,16.667,-0.56503,-2.86915,4.80831,0.18586,-9.72277,-1.26631,1.47887,0.64291,-0.45581
123,2045.243,16.667,-0.38756,-2.65128,5.45564,0.29608,-9.74849,-1.02456,0.96953,0.78051,-0.50310
124,2061.892,16.667,-0.25274,-2.79313,5.75686,0.38358,-9.75712,-0.90651,0.58372,0.85657,-0.52888
125,2078.659,16.667,-0.20336,-2.88262,5.96411,0.47443,-9.75856,-0.84611,0.15445,0.89982,-0.55123
126,2095.236,16.667,0.05477,-3.25821,6.39521,0.59819,-9.74946,-0.87213,-0.54512,0.87349,-0.55364
127,2111.775,16.667,0.26112,-3.46830,6.44055,0.68973,-9.73237,-0.98779,-1.17057,0.75599,-0.54595
128,2128.586,16.667,0.33324,-3.46935,6.36499,0.77998,-9.70075,-1.20727,-1.96042,0.53938,-0.53727
129,2145.233,16.667,0.73831,-4.22711,5.79292,0.86238,-9.64460,-1.55189,-3.16898,0.09948,-0.46930
130,2161.932,16.667,1.23675,-4.29714,4.64670,0.94523,-9.50467,-2.22220,-4.13515,-0.29833,-0.38794
131,2178.582,16.667,1.21087,-4.16845,3.72927,0.97490,-9.32247,-2.88296,-5.10174,-0.73815,-0.31455
132,2195.235,16.667,0.89573,-4.22547,0.63865,0.96656,-9.04456,-3.66498,-6.01431,-1.16165,-0.24834
133,2211.858,16.667,0.10415,-4.32946,-4.66839,0.88408,-8.48346,-4.83939,-6.96692,-1.58549,-0.18621
134,2228.627,16.667,-0.12555,-4.61303,-9.43749,0.76943,-7.91765,-5.73492,-7.09983,-1.81241,-0.15660
135,2245.238,16.667,0.81732,-7.76873,-18.75588,0.62178,-7.29678,-6.52232,-6.15157,-1.54275,0.01164
136,2261.893,16.667,1.47647,-8.21959,-26.05759,0.40090,-6.60457,-7.23804,-3.87306,-1.22009,0.39815
137,2278.585,16.667,2.12051,-9.84152,-23.77442,0.25283,-6.28510,-7.52356,-1.91975,-0.66055,0.60749
138,2295.233,16.667,0.06419,-9.18595,-21.65211,0.14358,-6.16905,-7.62185,-0.28173,-0.18551,0.63644
139,2311.864,16.667,-0.71302,-9.68395,-16.43156,0.09261,-6.22086,-7.58041,0.77967,0.38463,0.47029
140,2328.544,16.667,-0.52104,-9.75473,-14.31673,0.11320,-6.32528,-7.49322,0.99535,0.58733,0.30220
141,2345.184,16.667,0.05327,-9.70355,-11.69956,0.15617,-6.43619,-7.39739,0.96188,0.54652,0.16997
142,2361.908,16.667,0.71078,-9.44378,-10.34011,0.19960,-6.57301,-7.27503,0.90676,0.23527,0.09039
143,2378.494,16.667,1.04776,-9.20840,-9.54059,0.20369,-6.67147,-7.18474,0.90725,0.01688,0.09428
144,2395.226,16.667,1.00392,-8.53428,-8.17620,0.18705,-6.77080,-7.09166,0.93466,-0.13116,0.10166
145,2411.832,16.667,0.57132,-7.81378,-7.14953,0.14865,-6.90173,-6.96523,0.90488,-0.21717,0.09037
146,2428.552,16.667,0.31184,-7.61132,-7.17587,0.11422,-6.99189,-6.87538,0.82153,-0.29596,0.06271
147,2445.279,16.667,0.15278,-7.75362,-7.61745,0.07476,-7.07199,-6.79351,0.73690,-0.36262,0.04526
148,2461.877,16.667,0.30391,-8.46694,-8.98260,0.01546,-7.17032,-6.69004,0.74964,-0.43325,0.04185
149,2478.541,16.667,0.51505,-8.84927,-9.70370,-0.03627,-7.25120,-6.60221,0.89518,-0.44535,0.09982
150,2495.192,16.667,0.49006,-9.42747,-10.41433,-0.09346,-7.35139,-6.48990,1.16014,-0.41629,0.16023
151,2511.748,16.667,0.07691,-9.34726,-10.05161,-0.16606,-7.52576,-6.28536,1.57613,-0.29078,0.18623
152,2528.505,16.667,-0.14231,-9.31524,-9.71417,-0.20922,-7.68594,-6.08711,1.86962,-0.20040,0.17161
153,2545.139,16.667,-0.50518,-8.98888,-8.41726,-0.24194,-7.86355,-5.85460,2.08525,-0.11866,0.14121
154,2561.792,16.667,-0.90052,-8.53413,-6.85640,-0.26475,-8.11125,-5.50526,2.25553,0.00989,0.06110
155,2578.556,16.667,-1.00482,-8.35232,-6.11165,-0.26280,-8.29543,-5.22370,2.30520,0.10831,-0.01217
156,2595.025,16.667,-0.72006,-8.29441,-4.79289,-0.24564,-8.47124,-4.93438,2.29271,0.19866,-0.06509
157,2611.562,16.667,-0.50383,-7.89338,-3.86768,-0.20908,-8.68651,-4.54657,2.22351,0.25649,-0.10134
158,2628.313,16.667,-0.45101,-7.63930,-3.42550,-0.17617,-8.83154,-4.25950,2.14626,0.27801,-0.12976
159,2644.915,16.667,-0.47764,-6.96189,-2.28871,-0.13854,-8.96227,-3.97855,2.06556,0.31385,-0.16000
160,2661.580,16.667,-0.49036,-6.25829,-1.25531,-0.07958,-9.11439,-3.61827,1.91720,0.37964,-0.20062
161,2678.282,16.667,-0.54558,-5.90889,-0.69731,-0.02773,-9.21165,-3.36380,1.78080,0.43615,-0.23855
162,2695.252,16.667,-0.56099,-5.37214,0.04354,0.03059,-9.29445,-3.12773,1.61099,0.47327,-0.27875
163,2711.790,16.667,-0.60843,-4.81369,0.54244,0.11565,-9.38256,-2.85037,1.33930,0.47030,-0.32450
164,2728.531,16.667,-0.61561,-4.62201,0.81029,0.18275,-9.43231,-2.67740,1.08882,0.43220,-0.36087
165,2745.215,16.667,-0.65885,-4.11369,1.33148,0.25336,-9.46805,-2.54208,0.79486,0.38394,-0.40954
166,2761.851,16.667,-0.65257,-3.52875,1.60830,0.35562,-9.49438,-2.42914,0.36322,0.27642,-0.49701
167,2778.466,16.667,-0.55501,-3.33527,1.81241,0.44006,-9.49772,-2.40209,-0.01447,0.20712,-0.56066
168,2795.205,16.667,-0.30376,-3.26958,2.09792,0.52902,-9.48525,-2.43321,-0.44574,0.14795,-0.59605
169,2811.872,16.667,-0.24286,-3.19162,2.30502,0.65104,-9.44056,-2.57340,-1.05901,0.11489,-0.61872
170,2828.548,16.667,-0.19184,-3.25043,2.25264,0.74326,-9.38141,-2.75810,-1.57641,0.06314,-0.63152
171,2845.115,16.667,0.09831,-3.94445,1.79745,0.83104,-9.29365,-3.01792,-2.13868,-0.04531,-0.60873
172,2861.910,16.667,0.69297,-5.17477,1.03385,0.92766,-9.11725,-3.49077,-2.96380,-0.25993,-0.54641
173,2878.491,16.667,0.84815,-5.77781,0.22236,0.97890,-8.92752,-3.93848,-3.56441,-0.45136,-0.49562
174,2895.233,16.667,1.25606,-7.46347,-2.62045,1.00525,-8.67805,-4.45547,-4.10209,-0.64004,-0.42204
175,2912.116,16.667,1.73101,-8.94998,-6.85804,0.99459,-8.25649,-5.19726,-4.37340,-0.78782,-0.26562
176,2928.500,16.667,2.06320,-9.38766,-8.93651,0.95308,-7.90104,-5.73023,-4.15597,-0.75721,-0.09510
177,2945.066,16.667,2.65293,-10.33756,-13.63633,0.88588,-7.55376,-6.19082,-3.54600,-0.72089,0.10301
178,2961.856,16.667,3.01400,-10.96185,-15.16143,0.80104,-7.26136,-6.54227,-2.19455,-0.49134,0.37794
179,2978.538,16.667,2.22795,-10.25856,-16.62369,0.68602,-7.02214,-6.81097,-1.13807,-0.29078,0.44963
180,2995.258,16.667,0.93149,-9.81144,-14.84959,0.62257,-6.95106,-6.88953,-0.37728,-0.09381,0.37979
181,3011.832,16.667,0.71856,-9.73632,-13.53143,0.58674,-6.93838,-6.90543,0.02611,0.04301,0.26484
182,3028.491,16.667,0.77318,-9.98203,-11.46463,0.57078,-6.95958,-6.88541,0.21360,0.10273,0.13887
183,3045.041,16.667,0.89648,-9.82102,-10.27756,0.57040,-6.98508,-6.85957,0.26294,0.09591,0.07546
184,3061.810,16.667,0.98252,-9.62484,-10.15171,0.57275,-7.01743,-6.82627,0.36904,0.05190,0.03512
185,3078.510,16.667,1.15505,-9.18311,-9.44976,0.57345,-7.08203,-6.75917,0.57809,0.00644,0.01080
186,3095.172,16.667,1.22389,-8.84313,-8.73150,0.57130,-7.14736,-6.69024,0.70480,-0.03627,0.00589
187,3111.776,16.667,1.11241,-8.69409,-8.29142,0.56503,-7.22191,-6.61023,0.77458,-0.08102,0.00256
188,3128.498,16.667,0.71168,-8.39213,-7.70394,0.55060,-7.32393,-6.49825,0.77139,-0.15640,-0.01663
189,3145.220,16.667,0.89199,-8.58411,-7.85373,0.53383,-7.39714,-6.41621,0.74465,-0.22147,-0.00474
190,3161.895,16.667,1.04746,-8.81201,-8.07983,0.50786,-7.46904,-6.33450,0.76633,-0.27333,0.04633
191,3178.566,16.667,1.23586,-9.27184,-8.80333,0.45628,-7.57456,-6.21195,0.92173,-0.32514,0.13793
192,3195.253,16.667,1.35183,-9.83583,-9.27379,0.40481,-7.66916,-6.09840,1.10801,-0.35215,0.20843
193,3211.702,16.667,1.24394,-10.02976,-9.33275,0.34550,-7.78044,-5.95952,1.32269,-0.34661,0.26355
194,3228.608,16.667,1.10462,-10.46401,-9.69173,0.25895,-7.95485,-5.72920,1.63300,-0.33142,0.33348
195,3245.245,16.667,1.01379,-10.52192,-9.59850,0.18964,-8.10605,-5.51600,1.92362,-0.26872,0.38478
196,3261.854,16.667,0.74669,-9.94162,-9.23578,0.12372,-8.27611,-5.25938,2.24911,-0.16367,0.39003
197,3278.501,16.667,-0.01197,-8.85256,-7.90101,0.05459,-8.52249,-4.85125,2.57566,0.00492,0.32669
198,3295.133,16.667,-0.41031,-8.04646,-6.13394,0.02112,-8.70891,-4.50832,2.70407,0.11338,0.25888
199,3311.719,16.667,-0.47630,-7.74030,-5.25587,0.00147,-8.88571,-4.14904,2.71559,0.19729,0.19319
200,3328.468,16.667,-0.43649,-7.12963,-3.58936,-0.00794,-9.09486,-3.66795,2.61346,0.28577,0.12223
201,3345.121,16.667,-0.50817,-6.33835,-2.12366,-0.00470,-9.22897,-3.31610,2.49833,0.35379,0.07508
202,3361.812,16.667,-0.61681,-5.98146,-1.43787,0.00622,-9.34379,-2.97723,2.35531,0.41376,0.02754
203,3378.567,16.667,-0.77602,-5.36346,-0.03935,0.03292,-9.46838,-2.55324,2.13316,0.51478,-0.04013
204,3395.123,16.667,-0.92536,-4.81728,1.25007,0.06272,-9.54187,-2.26255,1.92030,0.58630,-0.09932
205,3411.773,16.667,-0.99823,-4.53223,1.80792,0.10197,-9.59923,-2.00370,1.66587,0.63648,-0.17537
206,3428.461,16.667,-1.04627,-3.92080,2.75034,0.17108,-9.65316,-1.71979,1.25034,0.67151,-0.29009
207,3445.064,16.667,-1.00542,-3.35263,3.06129,0.23648,-9.67853,-1.56223,0.88895,0.62627,-0.39091
208,3461.877,16.667,-0.82914,-3.22035,3.16409,0.31335,-9.69248,-1.45880,0.49370,0.53521,-0.48311
209,3478.476,16.667,-0.26576,-3.15586,3.26614,0.43023,-9.69469,-1.41361,-0.06646,0.37035,-0.57769
210,3495.263,16.667,0.20470,-3.39333,3.14359,0.52288,-9.68425,-1.45338,-0.51460,0.20941,-0.60755
211,3511.757,16.667,0.27758,-3.54491,3.09076,0.61492,-9.66195,-1.56174,-0.99399,0.03427,-0.61555
212,3528.503,16.667,0.32501,-3.89013,2.93260,0.72889,-9.60959,-1.81519,-1.62590,-0.21391,-0.59152
213,3545.180,16.667,0.27788,-4.47207,2.97569,0.80344,-9.54776,-2.08931,-2.14552,-0.39337,-0.56936
214,3561.846,16.667,0.23508,-4.68066,3.04722,0.86728,-9.45769,-2.44344,-2.74456,-0.52670,-0.54608
215,3578.508,16.667,-0.03397,-5.03785,2.99874,0.93754,-9.27164,-3.05421,-3.67694,-0.59369,-0.54487
216,3595.046,16.667,-0.49620,-5.31363,0.82750,0.98609,-9.06083,-3.61930,-4.38738,-0.60872,-0.59507
217,3611.742,16.667,-0.34462,-5.83781,-1.02981,1.03253,-8.77376,-4.25740,-4.96788,-0.60701,-0.62535
218,3628.410,16.667,0.50667,-7.63376,-7.80345,1.07329,-8.27690,-5.14892,-5.15811,-0.67863,-0.52112
