# holiday_sleigh_bells_shake_capture v1
# recorded_at=2026-08-22T09:13:30
# device_model=iPad13,16
# os_name=iOS
# os_version=18.6.2
# engine_version=4.6-stable (official)
# target_frame_rate=60
# sample_count=1277
# duration_s=21.263
# achieved_rate_hz=60.06
# longest_frame_ms=20.8
sample,t_ms,dt_ms,accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z
22,366.643,16.667,-0.99748,-4.51442,-7.81093,-0.50798,-5.87181,-7.83800,-0.09235,0.12517,-0.24697
23,383.003,16.667,-0.70943,-5.28864,-7.03267,-0.45003,-5.86172,-7.84908,-0.07573,0.19129,-0.31016
24,400.015,16.667,-0.56608,-5.59061,-7.14579,-0.39714,-5.85299,-7.85845,-0.11129,0.23023,-0.30610
25,417.032,16.667,-0.52598,-5.91981,-7.65830,-0.34323,-5.84024,-7.87047,-0.12876,0.24330,-0.28885
26,433.373,16.667,-0.79009,-5.60513,-7.12649,-0.26401,-5.82464,-7.88506,-0.08413,0.36913,-0.26231
27,449.870,16.667,-0.93254,-5.39084,-6.97805,-0.19028,-5.81661,-7.89311,-0.07801,0.47954,-0.26753
28,466.525,16.667,-0.50188,-5.44396,-7.84819,-0.10836,-5.80473,-7.90340,-0.13483,0.48959,-0.25480
29,483.113,16.667,0.34656,-6.11853,-8.57244,-0.01390,-5.77747,-7.92408,-0.20591,0.36734,-0.18463
30,499.641,16.667,0.55635,-6.23106,-8.62766,0.03775,-5.75200,-7.94251,-0.21501,0.29425,-0.11071
31,516.344,16.667,0.58269,-6.23660,-8.78448,0.07485,-5.72559,-7.96131,-0.23071,0.20960,-0.05213
32,533.268,16.667,0.22595,-5.95887,-8.24862,0.10627,-5.68844,-7.98754,-0.22503,0.14146,-0.04124
33,550.087,16.667,-0.00284,-5.75237,-8.18667,0.12594,-5.66377,-8.00477,-0.18090,0.11479,-0.06870
34,566.645,16.667,-0.37320,-5.68907,-8.14971,0.14707,-5.64427,-8.01817,-0.14430,0.11710,-0.11912
35,583.199,16.667,-0.09882,-6.13004,-8.29334,0.17575,-5.62832,-8.02879,-0.08666,0.19384,-0.12520
36,600.121,16.667,-0.00449,-6.23899,-8.70741,0.21885,-5.61786,-8.03506,-0.02111,0.20275,-0.05960
37,616.604,16.667,-0.00853,-5.80908,-8.38898,0.24880,-5.61956,-8.03300,0.04243,0.24788,-0.00813
38,633.145,16.667,0.42675,-6.65986,-8.42396,0.27992,-5.62723,-8.02660,0.09777,0.28031,0.01426
39,650.135,16.667,0.46133,-6.62670,-8.76248,0.31990,-5.64683,-8.01133,0.15965,0.25158,0.05478
40,666.404,16.667,-0.04325,-5.91562,-8.94803,0.34227,-5.66682,-7.99627,0.16110,0.20058,0.05299
41,683.098,16.667,0.10271,-5.75065,-8.05495,0.36289,-5.68453,-7.98279,0.12986,0.23099,0.02816
42,700.150,16.667,-0.02873,-5.86340,-7.99693,0.39919,-5.70254,-7.96819,0.04412,0.33260,0.03417
43,715.036,16.667,0.25394,-5.62233,-7.28541,0.45497,-5.69160,-7.97303,-0.19050,0.56217,-0.01049
44,730.547,16.667,0.20111,-5.80729,-7.80255,0.53062,-5.66185,-7.98951,-0.27826,0.62122,-0.09340
45,748.649,16.667,0.51176,-5.80250,-7.94905,0.65651,-5.61681,-8.01192,-0.23199,0.74571,-0.18916
46,766.821,16.667,0.04639,-5.78200,-8.43821,0.76873,-5.59264,-8.01884,-0.11435,0.78484,-0.27799
47,783.142,16.667,0.39415,-5.72349,-8.13894,0.88912,-5.58439,-8.01214,0.06922,0.77759,-0.29146
48,800.130,16.667,1.06063,-5.60258,-8.07998,1.03993,-5.59437,-7.98699,0.14025,0.68726,-0.24159
49,816.451,16.667,1.79281,-5.83317,-8.00546,1.13160,-5.60966,-7.96377,0.17159,0.54223,-0.17959
50,833.974,16.667,1.51104,-5.53315,-7.78190,1.21755,-5.63572,-7.93263,0.20671,0.36052,-0.09627
51,850.134,16.667,1.47393,-5.66708,-7.68404,1.26079,-5.66258,-7.90670,0.26549,0.29187,-0.01033
52,866.781,16.667,1.51403,-5.76120,-7.90790,1.28827,-5.69876,-7.87622,0.33350,0.20621,0.05382
53,882.963,16.667,1.35542,-5.75312,-7.88066,1.30180,-5.74333,-7.84154,0.39473,0.12649,0.07505
54,899.970,16.667,1.39926,-5.83452,-7.36651,1.30557,-5.80697,-7.79391,0.36273,0.02897,0.05781
55,916.457,16.667,1.36933,-5.92520,-6.93989,1.30266,-5.84394,-7.76671,0.24902,0.00225,0.03079
56,933.297,16.667,1.34584,-5.85726,-6.69778,1.30699,-5.86654,-7.74893,0.10267,0.15011,0.00293
57,948.793,16.667,1.44655,-5.73082,-7.08429,1.33721,-5.87965,-7.73382,0.04708,0.30326,0.01442
58,966.572,16.667,1.18857,-5.78604,-7.22271,1.38012,-5.88401,-7.72296,0.02612,0.46280,0.02749
59,983.140,16.667,1.08308,-5.81686,-7.36486,1.43902,-5.88761,-7.70946,0.03095,0.58834,0.02360
60,999.874,16.667,0.93314,-5.82734,-7.30441,1.53677,-5.89350,-7.68605,0.03704,0.69039,0.00426
61,1016.412,16.667,1.03594,-5.97428,-7.24710,1.62069,-5.89765,-7.66560,0.03694,0.77128,-0.01180
62,1033.422,16.667,1.13291,-5.98401,-7.14056,1.71921,-5.90139,-7.64122,0.03388,0.90296,-0.03804
63,1049.982,16.667,1.55818,-5.93627,-7.23917,1.87429,-5.90316,-7.60330,0.00623,1.04468,-0.05903
64,1066.653,16.667,2.01203,-5.94166,-7.61206,2.00266,-5.90134,-7.57192,0.00638,1.10264,-0.07000
65,1083.222,16.667,2.14954,-5.90994,-7.56687,2.13721,-5.90250,-7.53414,0.05517,1.17254,-0.05783
66,1099.996,16.667,2.15897,-5.67082,-7.52079,2.32929,-5.91615,-7.46618,0.16147,1.32135,-0.04581
67,1116.941,16.667,2.03238,-5.51459,-7.08025,2.49022,-5.93689,-7.39747,0.22986,1.48534,-0.04625
68,1133.597,16.667,1.89516,-5.70793,-7.04359,2.66737,-5.96166,-7.31534,0.25903,1.61894,-0.07792
69,1150.091,16.667,1.96624,-6.12197,-7.10180,2.92686,-5.99007,-7.19187,0.21884,1.71911,-0.19450
70,1166.548,16.667,1.98823,-6.26293,-7.34556,3.13369,-6.00084,-7.09509,0.18112,1.70488,-0.29054
71,1179.756,16.473,2.48024,-6.39027,-7.66130,3.34080,-6.00200,-6.99895,0.15168,1.65974,-0.36096
72,1196.853,16.667,3.15855,-6.22088,-8.09330,3.54776,-5.99615,-6.90145,0.14542,1.58415,-0.46600
73,1215.081,16.667,3.16035,-6.86073,-8.37178,3.82551,-5.97747,-6.76799,0.20095,1.50658,-0.67605
74,1232.833,16.667,3.24594,-6.56700,-8.45452,4.04920,-5.95485,-6.65688,0.24441,1.60555,-0.83288
75,1249.464,16.667,3.70368,-6.63478,-7.80989,4.38989,-5.91546,-6.47354,0.28523,1.99744,-0.93611
76,1266.764,16.667,4.46399,-6.79130,-7.20191,4.68037,-5.87795,-6.30192,0.25223,2.32005,-0.93350
77,1283.338,16.667,4.67677,-6.61144,-6.95680,4.99019,-5.83146,-6.10430,0.19702,2.55757,-0.91965
78,1299.808,16.667,5.19377,-6.55009,-6.44429,5.40721,-5.76018,-5.80972,0.16901,2.65907,-0.85349
79,1316.316,16.667,5.67007,-6.65124,-5.06987,5.70129,-5.70656,-5.57682,0.13583,2.58446,-0.75128
80,1333.512,16.667,5.98161,-6.64391,-3.70263,5.96245,-5.65258,-5.35424,-0.05643,2.35769,-0.60079
81,1349.903,16.667,6.27386,-6.24902,-2.88801,6.23417,-5.56289,-5.13417,-0.51868,1.71200,-0.37711
82,1366.698,16.667,6.35900,-5.38291,-3.03600,6.36702,-5.47887,-5.06098,-0.84638,1.02746,-0.30470
83,1383.310,16.667,6.31381,-5.13856,-2.77443,6.44026,-5.37563,-5.07898,-1.15887,0.29371,-0.25805
84,1400.126,16.667,6.16701,-4.24417,-2.74106,6.44099,-5.20766,-5.25017,-1.52668,-0.71401,-0.17448
85,1416.604,16.667,5.95647,-3.50047,-2.74974,6.36423,-5.06129,-5.48182,-1.78031,-1.45574,-0.09272
86,1433.223,16.667,5.57654,-3.38989,-2.85194,6.21208,-4.89789,-5.79578,-1.98042,-2.20374,0.01439
87,1449.762,16.667,5.29014,-3.17112,-4.45411,5.86942,-4.65942,-6.32535,-2.04779,-3.33951,0.11791
88,1466.678,16.667,5.18449,-3.31672,-6.12452,5.48642,-4.47640,-6.78465,-1.90776,-4.20511,0.18192
89,1483.544,16.667,4.90093,-3.24085,-6.10087,4.98754,-4.30117,-7.26600,-1.76689,-4.94362,0.28442
90,1499.883,16.667,4.84886,-3.57978,-8.29755,4.14174,-4.08579,-7.89447,-1.44014,-5.72210,0.40937
91,1516.650,16.667,3.66073,-3.70832,-10.65839,3.39847,-3.96068,-8.30264,-1.03512,-5.98675,0.47277
92,1533.263,16.667,3.57574,-4.30268,-10.71749,2.61785,-3.87491,-8.61988,-0.66009,-5.70359,0.51993
93,1550.087,16.667,2.20012,-4.16127,-11.32622,1.68921,-3.83187,-8.86757,-0.07367,-4.26130,0.44489
94,1566.851,16.667,0.87568,-4.43900,-11.76376,1.20901,-3.85682,-8.93497,0.30921,-2.51338,0.30051
95,1583.419,16.667,0.02933,-4.17803,-11.58045,0.99957,-3.92062,-8.93308,0.57533,-0.43194,0.04514
96,1600.042,16.667,-0.24855,-4.30133,-11.58195,1.17020,-4.03330,-8.86191,0.67904,2.09990,-0.33564
97,1616.510,16.667,0.64554,-4.90467,-12.84280,1.56371,-4.11559,-8.76283,0.72617,3.32599,-0.56416
98,1633.181,16.667,1.28943,-5.20963,-13.93096,2.07996,-4.21008,-8.60926,1.04344,3.85099,-0.73123
99,1649.726,16.667,2.36938,-5.81106,-14.85151,2.62365,-4.35050,-8.38809,1.77005,3.75150,-0.75109
100,1666.590,16.667,3.67779,-5.71227,-11.74745,3.28552,-4.61970,-8.00213,2.08177,3.45163,-0.54879
101,1683.133,16.667,3.91781,-5.49020,-9.70340,3.70201,-4.84436,-7.68099,2.04770,3.12987,-0.25634
102,1700.270,16.667,3.79077,-5.23657,-6.32653,4.13912,-5.11335,-7.27267,1.58919,2.51196,0.03749
103,1715.338,16.667,3.94909,-5.30076,-4.71179,4.36963,-5.26732,-7.02368,1.17858,1.91846,0.11833
104,1730.497,16.667,3.69006,-4.97291,-3.45992,4.53177,-5.37633,-6.83583,0.72849,1.41949,0.16209
105,1748.453,16.667,3.33871,-4.52669,-2.90432,4.63570,-5.44142,-6.71354,0.30504,0.93802,0.22154
106,1766.649,16.667,3.17845,-3.99936,-2.66774,4.69953,-5.47933,-6.63790,-0.03111,0.43605,0.23004
107,1783.498,16.667,3.29756,-3.80932,-2.95459,4.71070,-5.48306,-6.62689,-0.18410,0.14565,0.19591
108,1799.725,16.667,3.24310,-3.60013,-3.06458,4.69924,-5.47371,-6.64274,-0.27305,-0.10053,0.18174
109,1816.498,16.667,3.46291,-3.52456,-3.06488,4.66123,-5.45236,-6.68693,-0.32133,-0.19026,0.18467
110,1833.414,16.667,3.46202,-3.39827,-2.72894,4.62545,-5.42687,-6.73236,-0.45983,-0.21169,0.19010
111,1849.841,16.667,3.15930,-3.51424,-1.48770,4.58829,-5.38329,-6.79251,-0.81739,-0.24620,0.22761
112,1866.735,16.667,3.63200,-3.95492,-2.14431,4.51357,-5.27248,-6.92813,-1.24697,-0.63479,0.22684
113,1883.001,16.667,4.05264,-3.99817,-2.84521,4.39427,-5.12838,-7.11059,-1.75433,-1.35898,0.18461
114,1899.952,16.667,3.97931,-4.06042,-3.89372,4.18288,-4.92109,-7.37948,-2.43079,-2.60921,0.20227
115,1916.584,16.667,2.77757,-3.68243,-5.48003,3.71280,-4.54441,-7.85709,-2.86677,-3.63055,0.23785
116,1933.519,16.667,2.62734,-3.92769,-7.28675,3.18947,-4.19690,-8.26945,-3.03435,-4.69392,0.27984
117,1949.955,16.667,1.64452,-3.44361,-11.27190,2.51484,-3.83273,-8.66926,-2.82294,-5.62277,0.22884
118,1966.777,16.667,1.45223,-3.79122,-14.74858,1.43930,-3.41028,-9.08123,-1.87541,-6.09696,0.16826
119,1983.335,16.667,1.01035,-3.66133,-16.00224,0.61467,-3.22278,-9.24155,-0.91003,-5.61618,0.23084
120,1999.795,16.667,-0.12749,-3.64787,-13.63932,-0.10030,-3.14162,-9.28927,-0.35547,-4.35064,0.35840
121,2017.126,16.667,-1.68507,-3.57739,-12.29393,-0.72330,-3.09286,-9.27801,-0.17743,-2.00108,0.47974
122,2033.289,16.667,-2.24830,-3.64263,-12.41019,-0.89878,-3.05703,-9.27455,-0.27848,-0.24150,0.39259
123,2049.934,16.667,-2.88172,-3.80513,-13.39287,-0.83844,-3.00973,-9.29564,-0.31355,1.21164,0.10568
124,2066.310,16.667,-2.26252,-4.42927,-15.30089,-0.49689,-2.98142,-9.32924,0.03787,2.17307,-0.33247
125,2083.352,16.667,-1.60845,-4.66046,-15.61214,-0.16834,-3.01057,-9.33159,0.33765,2.15063,-0.54155
126,2100.022,16.667,-0.19184,-4.98742,-14.84225,0.13800,-3.07450,-9.31122,0.55782,1.83109,-0.60059
127,2116.832,16.667,0.57147,-4.59492,-13.70561,0.48056,-3.19117,-9.26045,0.71938,1.51467,-0.52629
128,2133.332,16.667,1.16852,-4.78601,-13.89565,0.71674,-3.29762,-9.20773,0.89315,1.61068,-0.46578
129,2149.904,16.667,0.87523,-4.13613,-14.15916,0.99626,-3.43265,-9.13207,1.17421,2.16839,-0.50109
130,2166.802,16.667,-0.07272,-3.47264,-13.25714,1.54833,-3.68337,-8.95577,1.78714,3.56524,-0.64192
131,2182.973,16.667,-0.11717,-3.33048,-12.37698,2.13813,-3.93353,-8.72503,2.23926,4.69116,-0.72116
132,2196.308,16.547,0.51820,-3.30205,-10.27053,2.84049,-4.20964,-8.38934,2.45442,5.42910,-0.80380
133,2216.034,16.667,1.35302,-3.55299,-6.48410,3.83137,-4.54419,-7.80008,2.27450,5.70049,-0.90242
134,2230.899,16.667,1.96570,-4.15392,-5.47986,4.30084,-4.66999,-7.47425,1.75447,5.22233,-0.90129
135,2250.068,16.667,3.90928,-4.80292,-3.16020,5.09341,-4.80606,-6.86509,1.06376,4.34833,-0.83620
136,2266.353,16.667,2.98692,-3.83596,-2.64993,5.66401,-4.81587,-6.39505,0.34383,3.15480,-0.62679
137,2283.128,16.667,3.78942,-4.03139,-2.34482,5.95964,-4.78777,-6.14251,0.07807,2.31192,-0.45046
138,2299.871,16.667,3.67181,-3.28395,-2.24337,6.16258,-4.75302,-5.96672,-0.03515,1.53965,-0.34114
139,2316.346,16.667,4.10172,-3.06084,-2.57915,6.30993,-4.71085,-5.84491,-0.10346,0.51763,-0.20068
140,2333.433,16.667,4.19958,-3.00293,-2.55192,6.33307,-4.68651,-5.83945,-0.11503,-0.22828,-0.10551
141,2350.160,16.667,4.03932,-2.73298,-2.10390,6.28747,-4.67185,-5.90017,-0.09637,-0.87828,-0.00253
142,2366.505,16.667,3.48117,-2.48653,-0.99015,6.12980,-4.66947,-6.06564,-0.14259,-1.56995,0.16948
143,2383.081,16.667,3.07550,-2.07428,0.48123,5.95549,-4.66673,-6.23892,-0.38980,-1.84875,0.26633
144,2400.238,16.667,2.93589,-1.89606,1.48156,5.74352,-4.63420,-6.45806,-0.89715,-2.16422,0.35538
145,2416.328,16.667,3.15761,-2.12358,0.28067,5.47688,-4.54688,-6.74538,-1.74407,-2.92950,0.43478
146,2433.139,16.667,2.71622,-2.22736,-1.53768,4.98553,-4.32201,-7.25500,-2.27584,-3.82653,0.43125
147,2449.759,16.667,3.12309,-2.70650,-5.27248,4.46998,-4.07427,-7.71946,-2.53721,-4.98229,0.24467
148,2466.571,16.667,4.03004,-4.00266,-10.89377,3.51834,-3.68158,-8.38079,-2.32787,-6.62421,-0.07595
149,2483.273,16.667,2.85972,-3.70622,-12.51120,2.63790,-3.42271,-8.80323,-1.54898,-7.01559,-0.17726
150,2499.803,16.667,2.58065,-3.76847,-14.53924,1.72185,-3.26471,-9.08555,-0.79297,-6.58038,-0.07494
151,2516.489,16.667,1.96183,-4.06221,-11.55081,0.88835,-3.17334,-9.23640,-0.53918,-4.64885,0.40812
152,2533.132,16.667,-0.00180,-2.80137,-11.00255,0.13338,-3.09208,-9.30546,-0.29871,-2.41289,0.65041
153,2550.296,16.667,-1.43248,-3.70952,-13.35635,-0.09314,-3.06665,-9.31436,-0.07770,-0.43771,0.68923
154,2566.217,16.667,-1.61294,-3.71864,-13.78282,-0.07569,-3.06224,-9.31597,-0.00530,1.26605,0.29627
155,2583.625,16.667,-1.36859,-4.12521,-14.60957,0.17495,-3.06087,-9.31509,0.00537,1.59901,-0.09521
156,2599.769,16.667,-0.03352,-4.88297,-15.33561,0.39366,-3.06797,-9.30607,0.11949,1.29193,-0.37556
157,2616.622,16.667,1.19596,-4.99105,-14.43810,0.55185,-3.09107,-9.29038,0.31726,0.47865,-0.43641
158,2633.290,16.667,1.65185,-4.75713,-13.78940,0.63209,-3.15462,-9.26387,0.47494,-0.04404,-0.31356
159,2649.754,16.667,1.84653,-4.16307,-12.85656,0.61303,-3.23227,-9.23834,0.67161,-0.34269,-0.11172
160,2666.404,16.667,1.80523,-3.93771,-13.04975,0.55711,-3.33857,-9.20402,0.95240,-0.39067,0.10291
161,2683.249,16.667,0.97190,-3.45588,-12.50940,0.49617,-3.53077,-9.13553,1.21456,-0.05616,0.15886
162,2700.118,16.667,0.63536,-3.50077,-12.06648,0.51610,-3.71771,-9.05995,1.50420,0.49999,0.12931
163,2714.501,16.667,0.47330,-3.33423,-11.54753,0.62302,-3.93921,-8.95907,1.74183,1.17815,0.08239
164,2731.058,16.667,0.52613,-3.34335,-9.47416,0.82220,-4.18189,-8.83211,1.85416,1.85973,0.06629
165,2749.270,16.667,0.49814,-3.42880,-7.74210,1.24823,-4.50185,-8.62239,1.72639,2.87238,0.02228
166,2766.615,16.667,1.08383,-3.90030,-7.25832,1.64834,-4.70528,-8.44474,1.30270,3.13430,-0.07716
167,2783.605,16.667,1.99183,-4.33755,-6.40105,2.16071,-4.89867,-8.21613,0.92496,2.79698,-0.07838
168,2799.600,16.667,2.54249,-4.20063,-5.57999,2.47723,-4.99308,-8.06864,0.66804,2.29783,-0.01468
169,2816.566,16.667,2.79478,-4.09693,-5.24091,2.71889,-5.06657,-7.94405,0.52896,1.62415,0.16355
170,2833.142,16.667,2.88831,-3.66268,-4.56769,2.92910,-5.16205,-7.80667,0.51816,1.18546,0.34686
171,2849.790,16.667,0.45385,-3.92350,-3.82429,3.00167,-5.24347,-7.72441,0.56484,0.59180,0.44822
172,2866.896,16.667,-0.89229,-4.07149,-2.86945,3.01719,-5.32804,-7.66022,0.51976,0.25932,0.25190
173,2883.183,16.667,-1.84623,-4.30044,-1.51329,3.03853,-5.40523,-7.59745,0.26355,0.23087,-0.00546
174,2899.653,16.667,-0.71706,-3.71520,-0.89453,3.06818,-5.40961,-7.58240,-0.13541,0.15600,-0.15449
175,2916.365,16.667,-0.30855,-3.67824,-1.00212,3.09062,-5.35556,-7.61160,-0.70535,-0.00728,-0.15043
176,2933.230,16.667,1.03474,-3.39169,-1.94394,3.06973,-5.16746,-7.74884,-1.63420,-0.52536,-0.17449
177,2949.986,16.667,1.49907,-3.52995,-2.93604,2.99002,-4.92172,-7.93768,-2.37345,-1.15149,-0.27963
178,2966.451,16.667,1.70467,-3.19282,-4.57218,2.81347,-4.57114,-8.20728,-3.14793,-2.24276,-0.43308
179,2983.100,16.667,2.46214,-2.83623,-8.62406,2.32065,-3.94244,-8.67422,-3.90127,-4.10967,-0.56636
180,2999.841,16.667,2.18995,-2.55327,-12.81871,1.71283,-3.39294,-9.04016,-4.05222,-5.46524,-0.58885
181,3016.679,16.667,2.40183,-3.17591,-15.99387,0.90466,-2.83192,-9.34517,-3.86178,-6.48251,-0.44355
182,3033.248,16.667,3.13835,-2.05437,-15.89855,-0.26876,-2.18654,-9.55600,-2.91535,-5.68056,-0.23130
183,3050.005,16.667,0.03801,-2.37864,-13.75304,-0.95309,-1.78640,-9.59535,-2.65385,-3.69910,0.14810
184,3066.363,16.667,-2.82246,-1.31217,-12.60906,-1.32696,-1.42816,-9.61093,-2.18802,-1.44068,0.32523
185,3083.078,16.667,-5.05625,-2.23499,-15.36928,-1.41616,-1.10566,-9.64066,-0.98559,0.34277,0.33391
186,3099.855,16.667,-4.29116,-2.17887,-17.65125,-1.32923,-1.03136,-9.66125,0.01497,0.86988,0.24773
187,3116.474,16.667,-2.84072,-1.84503,-17.21925,-1.19097,-1.08837,-9.67303,0.77390,1.03270,0.09165
188,3133.214,16.667,-0.73652,-1.85326,-17.00871,-1.00763,-1.30570,-9.66697,1.44369,0.78643,-0.02575
189,3150.012,16.667,-0.26621,-1.55698,-16.61232,-0.91475,-1.55012,-9.64006,1.91919,0.47619,-0.05650
190,3166.688,16.667,-0.29509,-1.52496,-17.46017,-0.87241,-1.86350,-9.58836,2.41171,0.08360,-0.06863
191,3183.127,16.667,-0.34491,-1.50924,-18.41859,-0.87919,-2.39518,-9.46893,3.15544,-0.07083,-0.08090
192,3200.452,16.667,-1.42769,-0.77363,-19.39214,-0.87044,-2.88353,-9.33263,3.75108,0.16406,-0.12633
193,3215.520,16.667,-1.23062,-1.31651,-19.63141,-0.81302,-3.45088,-9.14335,4.35952,0.60650,-0.00001
194,3230.641,16.667,-2.72370,0.93314,-16.00270,-0.68927,-4.08442,-8.88891,5.04644,1.25164,-0.10878
195,3246.759,16.667,-2.89369,1.13081,-13.14551,-0.46239,-4.80358,-8.53711,5.88949,1.94762,-0.34083
196,3266.695,16.667,-1.85072,-0.94332,-7.57121,-0.04377,-5.83948,-7.87839,6.53917,2.62822,-0.34987
197,3283.281,16.667,-1.01439,-1.19994,-2.52947,0.41319,-6.81716,-7.03747,6.43005,2.81411,-0.25160
198,3297.019,16.667,-0.49066,-1.54321,-0.98686,0.61091,-7.24342,-6.58255,6.06749,2.55127,-0.13734
199,3314.473,16.667,0.32860,-2.55686,3.85287,0.86628,-7.91346,-5.72688,4.62207,1.58061,0.19601
200,3331.685,16.667,-0.21727,-3.70443,8.69305,0.92809,-8.23401,-5.24501,3.01376,0.87365,0.41558
201,3350.151,16.667,-0.76809,-3.59714,9.77717,0.90213,-8.43809,-4.91479,0.90263,0.11605,0.44924
202,3366.309,16.667,-1.00601,-3.41742,8.79899,0.84065,-8.46439,-4.88035,-0.28164,-0.35689,0.36869
203,3383.511,16.667,-1.69704,-3.56526,7.71128,0.72250,-8.38088,-5.04076,-1.47310,-0.90330,0.25062
204,3399.817,16.667,-2.14131,-3.07176,7.52034,0.62270,-8.23203,-5.29305,-2.42537,-1.14324,0.06624
205,3416.670,16.667,-1.91716,-3.54162,7.40856,0.52376,-7.98462,-5.66938,-3.62742,-1.21413,-0.04615
206,3432.846,16.667,-1.63015,-2.94502,7.41754,0.43397,-7.59725,-6.18578,-5.67266,-0.99238,-0.27308
207,3449.773,16.667,-1.19516,-0.11283,2.22706,0.36062,-6.76506,-7.09044,-7.28921,-0.81793,-0.49355
208,3466.829,16.667,-0.31738,1.15326,-2.17887,0.33586,-5.87806,-7.84258,-8.34734,-0.52947,-0.60718
209,3483.002,16.667,1.76341,2.54033,-19.17665,0.34351,-4.83739,-8.52362,-7.94060,-0.34562,-0.54138
210,3500.071,16.667,4.38782,-5.32635,-39.35394,0.28826,-3.53189,-9.14402,-6.10681,-0.72605,-0.05326
211,3516.597,16.667,3.72972,-6.92418,-36.69279,0.17529,-2.86663,-9.37668,-3.37431,-0.79022,0.25391
212,3532.239,16.667,-0.65092,0.73263,-30.31538,0.06674,-2.61650,-9.45092,-0.08539,-0.55695,0.19854
213,3550.557,16.667,1.70138,-4.24956,-26.32679,-0.02808,-2.98216,-9.34218,3.56713,-0.31144,0.42043
214,3566.979,16.667,1.68552,-2.76111,-20.81728,-0.07368,-3.55235,-9.14034,4.42377,-0.02104,0.37703
215,3583.115,16.667,0.63461,-2.90551,-9.98981,-0.06950,-4.13140,-8.89365,3.85248,0.43130,0.29802
216,3599.896,16.667,-0.21024,-3.29831,-4.90377,-0.00985,-4.77997,-8.56284,3.44399,0.56649,0.22555
217,3616.909,16.667,-0.56324,-3.54506,-2.58978,0.05525,-5.19532,-8.31721,3.08947,0.72392,0.18430
218,3633.228,16.667,-0.95259,-4.10650,3.03630,0.14058,-5.54413,-8.08785,2.28333,0.90035,0.20118
219,3649.462,16.667,-1.09699,-4.08406,8.29381,0.26590,-5.86128,-7.85780,1.35895,0.98467,0.19030
